date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 23  #,home,Flagler College,W,12-10,12,10,2.0,win,20220123_5kdm,1,0,0,0,2.0,4,4,4,18.00,3,4,1,2022,2021-22,div1,Lake-Sumter State,lakesumterstatecollege,calebwoodjcvw,Caleb Wood
Jan 29,home,South Florida State,L,2-1,2,1,1.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Lake-Sumter State,lakesumterstatecollege,calebwoodjcvw,Caleb Wood
Jan 29,home,Palm Beach State,W,7-5,7,5,2.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Lake-Sumter State,lakesumterstatecollege,calebwoodjcvw,Caleb Wood
Jan 31,home,Polk State,L,17-2,17,2,15.0,win,20220131_dsas,1,0,1,0,2.2,7,6,5,16.88,4,0,,2022,2021-22,div1,Lake-Sumter State,lakesumterstatecollege,calebwoodjcvw,Caleb Wood
Feb 2,home,South Florida State,L,6-4,6,4,2.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Lake-Sumter State,lakesumterstatecollege,calebwoodjcvw,Caleb Wood
Feb 4,home,A3 Academy,W,12-9,12,9,3.0,win,20220204_j86w,0,1,0,0,2.0,2,1,1,4.50,0,1,,2022,2021-22,div1,Lake-Sumter State,lakesumterstatecollege,calebwoodjcvw,Caleb Wood
Feb 7,home,Pasco-Hernando State,L,9-3,9,3,6.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Lake-Sumter State,lakesumterstatecollege,calebwoodjcvw,Caleb Wood
Feb 9,home,Indian River State,L,4-3,4,3,1.0,win,20220209_rm32,1,0,0,0,4.0,6,3,1,2.25,1,4,,2022,2021-22,div1,Lake-Sumter State,lakesumterstatecollege,calebwoodjcvw,Caleb Wood
Feb 11,home,Polk State,W,10-4,10,4,6.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Lake-Sumter State,lakesumterstatecollege,calebwoodjcvw,Caleb Wood
Feb 12,home,St. Petersburg,L,4-1,4,1,3.0,win,20220212_fov5,0,0,0,0,0.1,,,,0.00,,,,2022,2021-22,div1,Lake-Sumter State,lakesumterstatecollege,calebwoodjcvw,Caleb Wood
Feb 14,home,TNXL Academy,W,15-0,15,0,15.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Lake-Sumter State,lakesumterstatecollege,calebwoodjcvw,Caleb Wood
Feb 16,home,South Florida State,L,8-0,8,0,8.0,win,20220216_pvlk,1,0,1,0,3.0,6,2,2,6.00,3,0,,2022,2021-22,div1,Lake-Sumter State,lakesumterstatecollege,calebwoodjcvw,Caleb Wood
Feb 18,home,St. Petersburg,L,7-3,7,3,4.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Lake-Sumter State,lakesumterstatecollege,calebwoodjcvw,Caleb Wood
Feb 19,home,Pasco-Hernando State,L,4-2,4,2,2.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Lake-Sumter State,lakesumterstatecollege,calebwoodjcvw,Caleb Wood
Feb 21,home,CCBC Catonsville,W,10-6,10,6,4.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Lake-Sumter State,lakesumterstatecollege,calebwoodjcvw,Caleb Wood
