date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
May 4,home,Butler,W,9-5,9,5,4,win,20240504_xrqt,0,0,0,0,1.0,,,,0.00,1.00,1,1,2024,2023-24,div1,Cloud County,cloudcountycommunitycollege,cammacleodym0j,Cam Macleod
Apr 26,home,Garden City,W,25-4,25,4,21,win,20240426_o5r0,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Cloud County,cloudcountycommunitycollege,cammacleodym0j,Cam Macleod
Apr 24,home,Garden City,W,10-0,10,0,10,win,20240424_keb6,0,0,0,0,1.0,1,,,0.00,1.00,,1,2024,2023-24,div1,Cloud County,cloudcountycommunitycollege,cammacleodym0j,Cam Macleod
Apr 13,home,Barton,L,20-10,20,10,10,win,20240413_jon1,0,0,1,0,0.0,3,4,4,INF,,,,2024,2023-24,div1,Cloud County,cloudcountycommunitycollege,cammacleodym0j,Cam Macleod
Apr 11,home,Barton,W,7-2,7,2,5,win,20240411_ikiq,0,0,0,0,1.0,1,,,0.00,2.00,1,2,2024,2023-24,div1,Cloud County,cloudcountycommunitycollege,cammacleodym0j,Cam Macleod
Apr 4,home,Highland (KS),W,15-2,15,2,13,win,20240404_kvyn,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Cloud County,cloudcountycommunitycollege,cammacleodym0j,Cam Macleod
Mar 23,home,Seward County,L,7-6,7,6,1,win,20240323_o63a,0,0,0,0,1.1,,,,0.00,1.50,2,1,2024,2023-24,div1,Cloud County,cloudcountycommunitycollege,cammacleodym0j,Cam Macleod
Mar 21,home,Seward County,W,5-1,5,1,4,win,20240321_zqsb,0,0,0,1,0.1,,,,0.00,,,,2024,2023-24,div1,Cloud County,cloudcountycommunitycollege,cammacleodym0j,Cam Macleod
Mar 12,home,Iowa Western,L,6-2,6,2,4,win,20240312_96b2,1,0,1,0,2.0,1,2,2,9.00,.50,0,2,2024,2023-24,div1,Cloud County,cloudcountycommunitycollege,cammacleodym0j,Cam Macleod
Mar 2,home,Johnson County,L,14-6,14,6,8,win,20240302_88pd,0,0,0,0,2.0,,,,0.00,,,2,2024,2023-24,div1,Cloud County,cloudcountycommunitycollege,cammacleodym0j,Cam Macleod
Feb 24,home,Southeast,L,17-11,17,11,6,win,20240224_xfuy,0,0,0,0,0.1,1,1,,0.00,3.00,,,2024,2023-24,div1,Cloud County,cloudcountycommunitycollege,cammacleodym0j,Cam Macleod
Feb 19,home,Marshalltown,W,8-2,8,2,6,win,20240219_3z7l,0,0,0,0,2.0,2,,,0.00,1.50,1,1,2024,2023-24,div1,Cloud County,cloudcountycommunitycollege,cammacleodym0j,Cam Macleod
Feb 2,home,Des Moines Area,L,10-6,10,6,4,win,20240202_cdor,0,0,0,0,0.2,3,3,3,40.50,9.00,3,2,2024,2023-24,div1,Cloud County,cloudcountycommunitycollege,cammacleodym0j,Cam Macleod
