date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Oct 12,home,vs. Holmes,,,,,,,,,,,,,,,,,2020,2019-20,div1,Lawson State,lawsonstatecommunitycollege,tylerlordnwhq,Tyler Lord
Feb 6,home,Coastal Alabama - Monroeville,,,,,,,,,,,,,,,,,2020,2019-20,div1,Lawson State,lawsonstatecommunitycollege,tylerlordnwhq,Tyler Lord
Feb 6,home,Coastal Alabama - Monroeville,,,,,,,,,,,,,,,,,2020,2019-20,div1,Lawson State,lawsonstatecommunitycollege,tylerlordnwhq,Tyler Lord
Feb 8,away,Coastal Alabama - Monroeville,,,,,,,,,,,,,,,,,2020,2019-20,div1,Lawson State,lawsonstatecommunitycollege,tylerlordnwhq,Tyler Lord
Feb 8,away,Coastal Alabama - Monroeville,,,,,,,,,,,,,,,,,2020,2019-20,div1,Lawson State,lawsonstatecommunitycollege,tylerlordnwhq,Tyler Lord
Feb 9,home,Coastal Alabama - Monroeville,W,8-7,8,8,,,,,,,,,,,,,2020,2019-20,div1,Lawson State,lawsonstatecommunitycollege,tylerlordnwhq,Tyler Lord
Feb 9,home,Coastal Alabama - Monroeville,L,3-2,3,3,,,,,,,,,,,,,2020,2019-20,div1,Lawson State,lawsonstatecommunitycollege,tylerlordnwhq,Tyler Lord
Feb 11,home,Motlow State,,,,,,,,,,,,,,,,,2020,2019-20,div1,Lawson State,lawsonstatecommunitycollege,tylerlordnwhq,Tyler Lord
Feb 15,home,Columbia State,L,5-4,5,5,,,,,,,,,,,,,2020,2019-20,div1,Lawson State,lawsonstatecommunitycollege,tylerlordnwhq,Tyler Lord
Feb 15,home,Columbia State,W,5-1,5,5,,,,,,,,,,,,,2020,2019-20,div1,Lawson State,lawsonstatecommunitycollege,tylerlordnwhq,Tyler Lord
Feb 16,home,Columbia State,W,6-4,6,6,,,,,,,,,,,,,2020,2019-20,div1,Lawson State,lawsonstatecommunitycollege,tylerlordnwhq,Tyler Lord
