date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 10,home,Arkansas Baptist,L,2-0,2,0,2.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,zanebechmanjqdm,Zane Bechman
Feb 10,home,Mississippi Delta,L,13-9,13,9,4.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,zanebechmanjqdm,Zane Bechman
Feb 11,home,Dyersburg State,L,3-2,3,2,1.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,zanebechmanjqdm,Zane Bechman
Feb 11,home,Three Rivers,W,6-4,6,4,2.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,zanebechmanjqdm,Zane Bechman
Feb 16,home,Bryant & Stratton (VA),W,3-2,3,2,1.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,zanebechmanjqdm,Zane Bechman
Feb 16,home,Bryant & Stratton (VA),W,2-0,2,0,2.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,zanebechmanjqdm,Zane Bechman
Feb 17,home,Georgia Highlands,W,6-1,6,1,5.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,zanebechmanjqdm,Zane Bechman
Feb 18,home,Georgia Highlands,L,8-3,8,3,5.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,zanebechmanjqdm,Zane Bechman
Feb 18,home,Georgia Highlands,W,6-5,6,5,1.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,zanebechmanjqdm,Zane Bechman
Feb 23,home,Lindenwood Belleville JV,W,17-0,17,0,17.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,zanebechmanjqdm,Zane Bechman
Feb 23,home,Lindenwood Belleville JV,L,7-5,7,5,2.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,zanebechmanjqdm,Zane Bechman
Mar 3,home,Iowa Central,W,4-3,4,3,1.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,zanebechmanjqdm,Zane Bechman
Mar 4,home,North Iowa Area,L,9-6,9,6,3.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,zanebechmanjqdm,Zane Bechman
Mar 4,home,Southeast,W,5-0,5,0,5.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,zanebechmanjqdm,Zane Bechman
Mar 5,home,Dyersburg State,L,22-17,22,17,5.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,zanebechmanjqdm,Zane Bechman
Mar 9,home,Rend Lake,W,6-5,6,5,1.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,zanebechmanjqdm,Zane Bechman
Mar 9,home,Rend Lake,L,5-3,5,3,2.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,zanebechmanjqdm,Zane Bechman
Mar 16,home,Southeastern Illinois,L,4-3,4,3,1.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,zanebechmanjqdm,Zane Bechman
Mar 18,home,Southeastern Illinois,W,13-3,13,3,10.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,zanebechmanjqdm,Zane Bechman
Mar 18,home,Southeastern Illinois,W,13-3,13,3,10.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,zanebechmanjqdm,Zane Bechman
Mar 19,home,Rend Lake,L,3-2,3,2,1.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,zanebechmanjqdm,Zane Bechman
Mar 21,home,Lindenwood-Belleville,W,6-0,6,0,6.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,zanebechmanjqdm,Zane Bechman
Mar 21,home,Lindenwood Belleville,W,9-0,9,0,9.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,zanebechmanjqdm,Zane Bechman
Mar 23,home,Wabash Valley,L,11-3,11,3,8.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,zanebechmanjqdm,Zane Bechman
Mar 25,home,Wabash Valley,L,11-7,11,7,4.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,zanebechmanjqdm,Zane Bechman
Mar 25,home,Wabash Valley,L,5-1,5,1,4.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,zanebechmanjqdm,Zane Bechman
Mar 28,home,Danville Area,L,4-3,4,3,1.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,zanebechmanjqdm,Zane Bechman
Apr 1,home,John A. Logan,W,10-9,10,9,1.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,zanebechmanjqdm,Zane Bechman
Apr 1,home,John A. Logan,L,4-3,4,3,1.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,zanebechmanjqdm,Zane Bechman
Apr 2,home,John A. Logan,W,6-4,6,4,2.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,zanebechmanjqdm,Zane Bechman
Apr 7,home,Southwestern Illinois,W,11-6,11,6,5.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,zanebechmanjqdm,Zane Bechman
Apr 8,home,Southwestern Illinois,L,9-6,9,6,3.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,zanebechmanjqdm,Zane Bechman
Apr 8,home,Southwestern Illinois,W,11-1,11,1,10.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,zanebechmanjqdm,Zane Bechman
Apr 11,home,Vincennes,L,6-2,6,2,4.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,zanebechmanjqdm,Zane Bechman
Apr 11,home,Vincennes,L,10-9,10,9,1.0,win,20170411_asrx,0,0,0,0,1.2,1,,,0.00,1,2,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,zanebechmanjqdm,Zane Bechman
Apr 13,home,Frontier,W,10-3,10,3,7.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,zanebechmanjqdm,Zane Bechman
Apr 14,home,Frontier,W,14-3,14,3,11.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,zanebechmanjqdm,Zane Bechman
Apr 14,home,Frontier,W,6-5,6,5,1.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,zanebechmanjqdm,Zane Bechman
Apr 18,home,Lake Land,W,7-2,7,2,5.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,zanebechmanjqdm,Zane Bechman
Apr 19,home,Kaskaskia,L,3-2,3,2,1.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,zanebechmanjqdm,Zane Bechman
Apr 22,home,Kaskaskia,W,17-11,17,11,6.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,zanebechmanjqdm,Zane Bechman
Apr 22,home,Kaskaskia,L,7-6,7,6,1.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,zanebechmanjqdm,Zane Bechman
Apr 25,home,Lake Land,W,13-2,13,2,11.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,zanebechmanjqdm,Zane Bechman
Apr 25,home,Lake Land,W,11-0,11,0,11.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,zanebechmanjqdm,Zane Bechman
Apr 27,home,Shawnee,W,13-3,13,3,10.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,zanebechmanjqdm,Zane Bechman
May 1,home,Rose Hulman,,,,,10.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,zanebechmanjqdm,Zane Bechman
May 2,home,Shawnee,W,12-2,12,2,10.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,zanebechmanjqdm,Zane Bechman
May 2,home,Shawnee,W,6-5,6,5,1.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,zanebechmanjqdm,Zane Bechman
May 4,home,Olney Central,,,,,1.0,win,,,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,zanebechmanjqdm,Zane Bechman
