date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 9,away,Chattahoochee Valley,L,2-0,2,2,,,,,,,,,,,,,2013,2012-13,div1,John A. Logan,johnalogancollege,jamalfletcherifoh,Jamal Fletcher
Feb 9,away,Chattahoochee Valley,L,8-0,8,8,,,,,,,,,,,,,2013,2012-13,div1,John A. Logan,johnalogancollege,jamalfletcherifoh,Jamal Fletcher
Feb 10,away,Chattahoochee Valley,L,7-6,7,7,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,John A. Logan,johnalogancollege,jamalfletcherifoh,Jamal Fletcher
Feb 15,home,vs. Spartanburg Methodist,L,4-3,4,4,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,John A. Logan,johnalogancollege,jamalfletcherifoh,Jamal Fletcher
Feb 16,away,Southern Union State,L,5-1,5,5,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,John A. Logan,johnalogancollege,jamalfletcherifoh,Jamal Fletcher
Feb 17,away,Calhoun,W,9-6,9,9,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,John A. Logan,johnalogancollege,jamalfletcherifoh,Jamal Fletcher
Feb 23,home,Triton,W,6-1,6,6,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,John A. Logan,johnalogancollege,jamalfletcherifoh,Jamal Fletcher
Feb 24,home,Triton,W,6-2,6,6,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,John A. Logan,johnalogancollege,jamalfletcherifoh,Jamal Fletcher
Feb 24,home,Triton,W,8-3,8,8,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,John A. Logan,johnalogancollege,jamalfletcherifoh,Jamal Fletcher
Feb 26,home,MId-Continent,W,9-4,9,9,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,John A. Logan,johnalogancollege,jamalfletcherifoh,Jamal Fletcher
Feb 28,home,South Suburban,L,6-5,6,6,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,John A. Logan,johnalogancollege,jamalfletcherifoh,Jamal Fletcher
Mar 2,home,DuPage,L,5-4,5,5,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,John A. Logan,johnalogancollege,jamalfletcherifoh,Jamal Fletcher
Mar 3,home,South Suburban,W,2-1,2,2,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,John A. Logan,johnalogancollege,jamalfletcherifoh,Jamal Fletcher
Mar 3,home,Illinois Central,L,5-2,5,5,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,John A. Logan,johnalogancollege,jamalfletcherifoh,Jamal Fletcher
Mar 7,away,MId-Continent,W,21-0,21,21,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,John A. Logan,johnalogancollege,jamalfletcherifoh,Jamal Fletcher
Mar 7,away,MId-Continent,L,4-3,4,4,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,John A. Logan,johnalogancollege,jamalfletcherifoh,Jamal Fletcher
Mar 9,home,Wabash Valley,L,5-3,5,5,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,John A. Logan,johnalogancollege,jamalfletcherifoh,Jamal Fletcher
Mar 9,home,Wabash Valley,W,3-2,3,3,,,,,,,,,,,,,2013,2012-13,div1,John A. Logan,johnalogancollege,jamalfletcherifoh,Jamal Fletcher
Mar 13,home,Dyersburg State,L,7-5,7,7,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,div1,John A. Logan,johnalogancollege,jamalfletcherifoh,Jamal Fletcher
Mar 13,home,Dyersburg State,W,3-0,3,3,,,,,,,,,,,,,2013,2012-13,div1,John A. Logan,johnalogancollege,jamalfletcherifoh,Jamal Fletcher
Mar 15,away,Kaskaskia,W,8-3,8,8,,,,,,,,,,,,,2013,2012-13,div1,John A. Logan,johnalogancollege,jamalfletcherifoh,Jamal Fletcher
Mar 16,home,Kaskaskia,W,8-0,8,8,,,,,,,,,,,,,2013,2012-13,div1,John A. Logan,johnalogancollege,jamalfletcherifoh,Jamal Fletcher
Mar 16,home,Kaskaskia,L,1-0,1,1,,,,,,,,,,,,,2013,2012-13,div1,John A. Logan,johnalogancollege,jamalfletcherifoh,Jamal Fletcher
Mar 19,home,Three Rivers,L,5-1,5,5,,,,,,,,,,,,,2013,2012-13,div1,John A. Logan,johnalogancollege,jamalfletcherifoh,Jamal Fletcher
