date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Mar 7,home,Jefferson (MO),L,11-5,11,5,6.0,win,,,,,,,,,,,,,,2014,2013-14,div3,Joliet,jolietjuniorcollege,stevewittkamp1dom,Steve Wittkamp
Mar 7,home,Jefferson (MO),L,4-3,4,3,1.0,win,20140307_m8uo,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div3,Joliet,jolietjuniorcollege,stevewittkamp1dom,Steve Wittkamp
Mar 8,home,Jefferson (MO),L,3-0,3,0,3.0,win,20140308_hxsm,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div3,Joliet,jolietjuniorcollege,stevewittkamp1dom,Steve Wittkamp
Mar 8,home,Jefferson (MO),W,9-5,9,5,4.0,win,20140308_yawr,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div3,Joliet,jolietjuniorcollege,stevewittkamp1dom,Steve Wittkamp
Mar 10,home,Volunteer State,L,10-8,10,8,2.0,win,20140310_kf1j,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div3,Joliet,jolietjuniorcollege,stevewittkamp1dom,Steve Wittkamp
Mar 10,home,Volunteer State,L,9-6,9,6,3.0,win,20140310_78sl,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div3,Joliet,jolietjuniorcollege,stevewittkamp1dom,Steve Wittkamp
Mar 11,home,Volunteer State,W,12-4,12,4,8.0,win,,,,,,,,,,,,,,2014,2013-14,div3,Joliet,jolietjuniorcollege,stevewittkamp1dom,Steve Wittkamp
Mar 11,home,Volunteer State,L,6-5,6,5,1.0,win,20140311_4jfk,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div3,Joliet,jolietjuniorcollege,stevewittkamp1dom,Steve Wittkamp
Mar 12,home,Columbia State,L,5-0,5,0,5.0,win,20140312_mt6k,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div3,Joliet,jolietjuniorcollege,stevewittkamp1dom,Steve Wittkamp
Mar 12,home,Columbia State,W,12-8,12,8,4.0,win,,,,,,,,,,,,,,2014,2013-14,div3,Joliet,jolietjuniorcollege,stevewittkamp1dom,Steve Wittkamp
Mar 13,home,Columbia State,L,7-6,7,6,1.0,win,20140313_4rle,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div3,Joliet,jolietjuniorcollege,stevewittkamp1dom,Steve Wittkamp
Mar 21,home,Illinois Valley,W,5-2,5,2,3.0,win,,,,,,,,,,,,,,2014,2013-14,div3,Joliet,jolietjuniorcollege,stevewittkamp1dom,Steve Wittkamp
Mar 22,home,Illinois Valley,W,11-4,11,4,7.0,win,20140322_55gt,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div3,Joliet,jolietjuniorcollege,stevewittkamp1dom,Steve Wittkamp
Mar 22,home,Olive-Harvey,W,19-3,19,3,16.0,win,20140322_scfu,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div3,Joliet,jolietjuniorcollege,stevewittkamp1dom,Steve Wittkamp
