date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 6,home,vs. Northeastern Oklahoma A&M,,,,,,,,,,,,,,,,,2021,2020-21,div1,St. Louis,stlouiscommunitycollege,adamlangexllp,Adam Lange
Feb 6,home,vs. Northeastern Oklahoma A&M,,,,,,,,,,,,,,,,,2021,2020-21,div1,St. Louis,stlouiscommunitycollege,adamlangexllp,Adam Lange
Feb 13,away,Baton Rouge,L,9-2,9,9,,,,,,,,,,,,,2021,2020-21,div1,St. Louis,stlouiscommunitycollege,adamlangexllp,Adam Lange
Feb 13,away,Baton Rouge,L,10-3,10,10,,,,,,,,,,,,,2021,2020-21,div1,St. Louis,stlouiscommunitycollege,adamlangexllp,Adam Lange
Feb 20,home,vs. Nunez,W,8-3,8,8,,,,,,,,,,,,,2021,2020-21,div1,St. Louis,stlouiscommunitycollege,adamlangexllp,Adam Lange
Feb 20,home,vs. Nunez,L,9-2,9,9,,,,,,,,,,,,,2021,2020-21,div1,St. Louis,stlouiscommunitycollege,adamlangexllp,Adam Lange
Feb 21,home,vs. Nunez,W,9-3,9,9,,,,,,,,,,,,,2021,2020-21,div1,St. Louis,stlouiscommunitycollege,adamlangexllp,Adam Lange
Feb 21,home,vs. Nunez,W,9-4,9,9,,,,,,,,,,,,,2021,2020-21,div1,St. Louis,stlouiscommunitycollege,adamlangexllp,Adam Lange
Feb 25,away,Southwestern Illinois,L,13-9,13,13,,,,,,,,,,,,,2021,2020-21,div1,St. Louis,stlouiscommunitycollege,adamlangexllp,Adam Lange
Feb 25,away,Southwestern Illinois,L,12-1,12,12,,,,,,,,,,,,,2021,2020-21,div1,St. Louis,stlouiscommunitycollege,adamlangexllp,Adam Lange
Feb 26,away,Southwestern Illinois,W,15-3,15,15,,,,,,,,,,,,,2021,2020-21,div1,St. Louis,stlouiscommunitycollege,adamlangexllp,Adam Lange
Feb 26,away,Southwestern Illinois,W,6-3,6,6,,,,,,,,,,,,,2021,2020-21,div1,St. Louis,stlouiscommunitycollege,adamlangexllp,Adam Lange
Mar 2,away,Harris-Stowe University JV,,,,,,,,,,,,,,,,,2021,2020-21,div1,St. Louis,stlouiscommunitycollege,adamlangexllp,Adam Lange
Mar 2,away,Harris-Stowe University JV,,,,,,,,,,,,,,,,,2021,2020-21,div1,St. Louis,stlouiscommunitycollege,adamlangexllp,Adam Lange
Mar 6,home,DuPage,W,11-2,11,11,,,,,,,,,,,,,2021,2020-21,div1,St. Louis,stlouiscommunitycollege,adamlangexllp,Adam Lange
Mar 6,home,DuPage,L,6-1,6,6,,,,,,,,,,,,,2021,2020-21,div1,St. Louis,stlouiscommunitycollege,adamlangexllp,Adam Lange
Mar 7,home,DuPage,W,4-1,4,4,,,,,,,,,,,,,2021,2020-21,div1,St. Louis,stlouiscommunitycollege,adamlangexllp,Adam Lange
Mar 7,home,DuPage,W,10-0,10,10,,,,,,,,,,,,,2021,2020-21,div1,St. Louis,stlouiscommunitycollege,adamlangexllp,Adam Lange
Mar 12,away,St. Charles,W,10-0,10,10,,,,,,,,,,,,,2021,2020-21,div1,St. Louis,stlouiscommunitycollege,adamlangexllp,Adam Lange
Mar 12,away,St. Charles,L,11-1,11,11,,,,,,,,,,,,,2021,2020-21,div1,St. Louis,stlouiscommunitycollege,adamlangexllp,Adam Lange
Mar 13,home,St. Charles,W,4-3,4,4,,,,,,,,,,,,,2021,2020-21,div1,St. Louis,stlouiscommunitycollege,adamlangexllp,Adam Lange
Mar 13,home,St. Charles,L,7-5,7,7,,,,,,,,,,,,,2021,2020-21,div1,St. Louis,stlouiscommunitycollege,adamlangexllp,Adam Lange
Mar 16,away,Lake Land,,,,,,,,,,,,,,,,,2021,2020-21,div1,St. Louis,stlouiscommunitycollege,adamlangexllp,Adam Lange
Mar 20,home,vs. Metropolitan,W,8-4,8,8,,,,,,,,,,,,,2021,2020-21,div1,St. Louis,stlouiscommunitycollege,adamlangexllp,Adam Lange
