date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 19  #,home,Southeastern University,,,,,1.0,win,,,,,,,,,,,,,,2019,2018-19,div1,St. Petersburg,stpetersburgcollege,jaredcenalrx3s,Jared Cenal
Jan 25,home,Indian River State,L,4-3,4,3,1.0,win,20190125_7epo,0,0,0,0,1.0,1,1,1,9.00,,,,2019,2018-19,div1,St. Petersburg,stpetersburgcollege,jaredcenalrx3s,Jared Cenal
Jan 26,home,Miami Dade,L,5-3,5,3,2.0,win,,,,,,,,,,,,,,2019,2018-19,div1,St. Petersburg,stpetersburgcollege,jaredcenalrx3s,Jared Cenal
Jan 27,home,Miami Dade,,,,,2.0,win,,,,,,,,,,,,,,2019,2018-19,div1,St. Petersburg,stpetersburgcollege,jaredcenalrx3s,Jared Cenal
Feb 1,home,Florida State Jacksonville,L,6-2,6,2,4.0,win,,,,,,,,,,,,,,2019,2018-19,div1,St. Petersburg,stpetersburgcollege,jaredcenalrx3s,Jared Cenal
Feb 1,home,Florida State Jacksonville,W,10-4,10,4,6.0,win,,,,,,,,,,,,,,2019,2018-19,div1,St. Petersburg,stpetersburgcollege,jaredcenalrx3s,Jared Cenal
Feb 2,home,Florida State Jacksonville,L,7-6,7,6,1.0,win,,,,,,,,,,,,,,2019,2018-19,div1,St. Petersburg,stpetersburgcollege,jaredcenalrx3s,Jared Cenal
Feb 3,home,Pasco-Hernando State,L,10-7,10,7,3.0,win,20190203_2lpy,0,0,0,0,2.0,,,,0.00,2,3,,2019,2018-19,div1,St. Petersburg,stpetersburgcollege,jaredcenalrx3s,Jared Cenal
Feb 6,home,University of Tampa JV,L,5-3,5,3,2.0,win,20190206_x8uz,0,0,0,0,1.0,1,,,0.00,,,,2019,2018-19,div1,St. Petersburg,stpetersburgcollege,jaredcenalrx3s,Jared Cenal
Feb 8,home,Lake-Sumter State,W,13-6,13,6,7.0,win,,,,,,,,,,,,,,2019,2018-19,div1,St. Petersburg,stpetersburgcollege,jaredcenalrx3s,Jared Cenal
Feb 9,home,Lake-Sumter State,L,6-5,6,5,1.0,win,20190209_hlb6,0,0,1,0,0.0,1,1,0,0.00,0,0,,2019,2018-19,div1,St. Petersburg,stpetersburgcollege,jaredcenalrx3s,Jared Cenal
Feb 10,home,Pasco-Hernando State,,,,,1.0,win,,,,,,,,,,,,,,2019,2018-19,div1,St. Petersburg,stpetersburgcollege,jaredcenalrx3s,Jared Cenal
Feb 11,home,Central Florida,L,12-2,12,2,10.0,win,,,,,,,,,,,,,,2019,2018-19,div1,St. Petersburg,stpetersburgcollege,jaredcenalrx3s,Jared Cenal
Feb 13,home,Santa Fe,,,,,10.0,win,,,,,,,,,,,,,,2019,2018-19,div1,St. Petersburg,stpetersburgcollege,jaredcenalrx3s,Jared Cenal
Feb 15,home,Santa Fe,W,7-4,7,4,3.0,win,,,,,,,,,,,,,,2019,2018-19,div1,St. Petersburg,stpetersburgcollege,jaredcenalrx3s,Jared Cenal
Feb 17,home,Pasco-Hernando State,W,7-1,7,1,6.0,win,,,,,,,,,,,,,,2019,2018-19,div1,St. Petersburg,stpetersburgcollege,jaredcenalrx3s,Jared Cenal
