date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Apr 8,home,Triton,L,8-3,8,3,5,win,20240408_o5sq,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,South Suburban,southsuburbancollege,colsonsmithtkxh,Colson Smith
Apr 6,home,Milwaukee Area Tech,W,5-2,5,2,3,win,20240406_lzq3,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,South Suburban,southsuburbancollege,colsonsmithtkxh,Colson Smith
Apr 5,home,Joliet,W,14-0,14,0,14,win,20240405_xw03,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,South Suburban,southsuburbancollege,colsonsmithtkxh,Colson Smith
Mar 30,home,Kennedy-King,W,18-0,18,0,18,win,20240330_792d,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,South Suburban,southsuburbancollege,colsonsmithtkxh,Colson Smith
Mar 29,home,Black Hawk,L,6-4,6,4,2,win,20240329_xdie,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,South Suburban,southsuburbancollege,colsonsmithtkxh,Colson Smith
Mar 29,home,Black Hawk,L,5-2,5,2,3,win,20240329_t5wr,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,South Suburban,southsuburbancollege,colsonsmithtkxh,Colson Smith
Mar 28,home,Carl Sandburg,L,7-6,7,6,1,win,20240328_2dci,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,South Suburban,southsuburbancollege,colsonsmithtkxh,Colson Smith
Mar 27,home,McHenry County,L,9-5,9,5,4,win,20240327_2gny,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,South Suburban,southsuburbancollege,colsonsmithtkxh,Colson Smith
Mar 26,home,Joliet,L,1-0,1,0,1,win,20240326_v5ob,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,South Suburban,southsuburbancollege,colsonsmithtkxh,Colson Smith
Mar 24,home,Sauk Valley,L,13-11,13,11,2,win,20240324_st6r,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,South Suburban,southsuburbancollege,colsonsmithtkxh,Colson Smith
Mar 21,home,Moraine Valley,W,9-7,9,7,2,win,20240321_t1k7,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,South Suburban,southsuburbancollege,colsonsmithtkxh,Colson Smith
Mar 19,home,Harper,W,5-0,5,0,5,win,20240319_la41,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,South Suburban,southsuburbancollege,colsonsmithtkxh,Colson Smith
Mar 14,home,John Melvin Univeristy,L,11-4,11,4,7,win,20240314_fnb1,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,South Suburban,southsuburbancollege,colsonsmithtkxh,Colson Smith
Mar 13,home,San Jacinto,L,11-10,11,10,1,win,20240313_cz88,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,South Suburban,southsuburbancollege,colsonsmithtkxh,Colson Smith
Mar 11,home,Coastal Bend,L,4-0,4,0,4,win,20240311_rsto,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,South Suburban,southsuburbancollege,colsonsmithtkxh,Colson Smith
Mar 9,home,Texas Post Grad Reds,W,10-0,10,0,10,win,20240309_16vp,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,South Suburban,southsuburbancollege,colsonsmithtkxh,Colson Smith
Mar 7,home,Baton Rouge,W,5-4,5,4,1,win,20240307_srpa,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,South Suburban,southsuburbancollege,colsonsmithtkxh,Colson Smith
Mar 2,home,Parkland,W,3-2,3,2,1,win,20240302_uwel,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,South Suburban,southsuburbancollege,colsonsmithtkxh,Colson Smith
Mar 1,home,Parkland,L,8-1,8,1,7,win,20240301_vpo6,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,South Suburban,southsuburbancollege,colsonsmithtkxh,Colson Smith
Mar 1,home,Southwestern Illinois,L,13-3,13,3,10,win,20240301_swv8,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,South Suburban,southsuburbancollege,colsonsmithtkxh,Colson Smith
Feb 25,home,Rend Lake,W,12-10,12,10,2,win,20240225_9e7h,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,South Suburban,southsuburbancollege,colsonsmithtkxh,Colson Smith
Feb 19,home,Vincennes,W,9-4,9,4,5,win,20240219_twxu,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,South Suburban,southsuburbancollege,colsonsmithtkxh,Colson Smith
Feb 18,home,Southeastern Illinois,W,5-3,5,3,2,win,20240218_957l,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,South Suburban,southsuburbancollege,colsonsmithtkxh,Colson Smith
