date,location,opponent,result,score,team_score,opp_score,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 19  #,home,Alumni Game,,,,,,,,,,,,,,,,2019,2018-19,div1,State College of Florida,statecollegeoffloridamanateesaraso,colebeavinvgzy,Cole Beavin
Jan 25,home,Gulf Coast State,W,10-7,10,10,,,,,,,,,,,,2019,2018-19,div1,State College of Florida,statecollegeoffloridamanateesaraso,colebeavinvgzy,Cole Beavin
Jan 26,home,Gulf Coast State,W,6-1,6,6,,,,,,,,,,,,2019,2018-19,div1,State College of Florida,statecollegeoffloridamanateesaraso,colebeavinvgzy,Cole Beavin
Jan 27,home,vs. Chipola,,,,,,,,,,,,,,,,2019,2018-19,div1,State College of Florida,statecollegeoffloridamanateesaraso,colebeavinvgzy,Cole Beavin
Jan 31,away,Broward,W,1-0,1,1,0,0,0,0,2.2,,,,0.00,2,3,2019,2018-19,div1,State College of Florida,statecollegeoffloridamanateesaraso,colebeavinvgzy,Cole Beavin
Feb 1,home,Santa Fe,W,5-2,5,5,,,,,,,,,,,,2019,2018-19,div1,State College of Florida,statecollegeoffloridamanateesaraso,colebeavinvgzy,Cole Beavin
Feb 2,home,Miami Dade,L,3-1,3,3,,,,,,,,,,,,2019,2018-19,div1,State College of Florida,statecollegeoffloridamanateesaraso,colebeavinvgzy,Cole Beavin
Feb 4,away,Eastern Florida State,W,6-5,6,6,1,0,0,0,3.0,4,4,3,9.00,4,3,2019,2018-19,div1,State College of Florida,statecollegeoffloridamanateesaraso,colebeavinvgzy,Cole Beavin
Feb 6,home,Central Florida,L,10-4,10,10,,,,,,,,,,,,2019,2018-19,div1,State College of Florida,statecollegeoffloridamanateesaraso,colebeavinvgzy,Cole Beavin
Feb 7,home,Broward,W,10-1,10,10,,,,,,,,,,,,2019,2018-19,div1,State College of Florida,statecollegeoffloridamanateesaraso,colebeavinvgzy,Cole Beavin
Feb 8,away,Pasco-Hernando State,W,4-0,4,4,,,,,,,,,,,,2019,2018-19,div1,State College of Florida,statecollegeoffloridamanateesaraso,colebeavinvgzy,Cole Beavin
Feb 9,home,University of Tampa - JV,W,7-0,7,7,,,,,,,,,,,,2019,2018-19,div1,State College of Florida,statecollegeoffloridamanateesaraso,colebeavinvgzy,Cole Beavin
Feb 12,home,Eastern Florida State,W,5-4,5,5,0,1,0,0,4.0,2,1,1,2.25,1,6,2019,2018-19,div1,State College of Florida,statecollegeoffloridamanateesaraso,colebeavinvgzy,Cole Beavin
Feb 13,away,Central Florida,L,4-3,4,4,,,,,,,,,,,,2019,2018-19,div1,State College of Florida,statecollegeoffloridamanateesaraso,colebeavinvgzy,Cole Beavin
Feb 15,home,Tallahassee,W,9-2,9,9,0,0,0,0,1.2,,,,0.00,,1,2019,2018-19,div1,State College of Florida,statecollegeoffloridamanateesaraso,colebeavinvgzy,Cole Beavin
Feb 16,home,Tallahassee,W,9-3,9,9,,,,,,,,,,,,2019,2018-19,div1,State College of Florida,statecollegeoffloridamanateesaraso,colebeavinvgzy,Cole Beavin
Feb 18,away,Santa Fe,L,3-1,3,3,0,0,0,0,2.2,2,,,0.00,1,1,2019,2018-19,div1,State College of Florida,statecollegeoffloridamanateesaraso,colebeavinvgzy,Cole Beavin
Feb 21,home,vs. Chipola,L,18-11,18,18,0,0,0,0,2.2,4,6,2,6.75,2,1,2019,2018-19,div1,State College of Florida,statecollegeoffloridamanateesaraso,colebeavinvgzy,Cole Beavin
