date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 27,home,Miami Hamilton,L,14-4,14,4,10,win,20240227_gdur,0,0,0,0,0.1,,5,5,135.00,9.00,3,2024,2023-24,div2,Clark State,clarkstatecollege,benbrowning3f91,Ben Browning
Feb 28,home,Miami Hamilton,L,15-10,15,10,5,win,20240228_n9i0,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Clark State,clarkstatecollege,benbrowning3f91,Ben Browning
Mar 1,home,Terra State,W,16-6,16,6,10,win,20240301_9mn2,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Clark State,clarkstatecollege,benbrowning3f91,Ben Browning
Mar 2,home,Terra State,L,11-5,11,5,6,win,20240302_kx31,0,0,1,0,0.2,1,4,3,40.50,6.00,3,2024,2023-24,div2,Clark State,clarkstatecollege,benbrowning3f91,Ben Browning
Mar 7,home,Kellogg,L,7-1,7,1,6,win,20240307_28ae,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Clark State,clarkstatecollege,benbrowning3f91,Ben Browning
Mar 11,home,Morris,L,9-2,9,2,7,win,20240311_32kh,0,0,0,0,3.0,3,3,2,6.00,1.33,1,2024,2023-24,div2,Clark State,clarkstatecollege,benbrowning3f91,Ben Browning
Mar 14,home,Sussex County,L,6-3,6,3,3,win,20240314_se6e,0,0,0,0,3.1,2,,,0.00,.90,1,2024,2023-24,div2,Clark State,clarkstatecollege,benbrowning3f91,Ben Browning
Mar 15,home,Mercer County,L,6-5,6,5,1,win,20240315_awkz,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Clark State,clarkstatecollege,benbrowning3f91,Ben Browning
Mar 24,home,Lakeland,W,3-2,3,2,1,win,20240324_g7ar,0,0,0,0,0.1,,,,0.00,6.00,2,2024,2023-24,div2,Clark State,clarkstatecollege,benbrowning3f91,Ben Browning
Mar 29,home,Owens,W,13-6,13,6,7,win,20240329_c81p,0,0,0,0,0.2,2,4,4,54.00,9.00,4,2024,2023-24,div2,Clark State,clarkstatecollege,benbrowning3f91,Ben Browning
Apr 6,home,Cuyahoga,L,14-4,14,4,10,win,20240406_kfqa,0,0,0,0,0.0,2,5,5,INF,,2,2024,2023-24,div2,Clark State,clarkstatecollege,benbrowning3f91,Ben Browning
Apr 7,home,Cuyahoga,W,5-3,5,3,2,win,20240407_qiy7,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Clark State,clarkstatecollege,benbrowning3f91,Ben Browning
Apr 9,home,Lorain County,W,8-7,8,7,1,win,20240409_is3a,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Clark State,clarkstatecollege,benbrowning3f91,Ben Browning
Apr 9,home,Lorain County,W,12-2,12,2,10,win,20240409_ifnz,0,0,0,0,1.0,,,,0.00,1.00,1,2024,2023-24,div2,Clark State,clarkstatecollege,benbrowning3f91,Ben Browning
Apr 16,home,UC clermont,L,19-8,19,8,11,win,20240416_1iy2,0,0,0,0,1.0,,,,0.00,,,2024,2023-24,div2,Clark State,clarkstatecollege,benbrowning3f91,Ben Browning
Apr 19,home,Hocking,W,6-3,6,3,3,win,20240419_mw8h,0,0,0,0,2.0,3,,,0.00,1.50,,2024,2023-24,div2,Clark State,clarkstatecollege,benbrowning3f91,Ben Browning
Apr 19,home,Hocking,L,11-5,11,5,6,win,20240419_i416,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Clark State,clarkstatecollege,benbrowning3f91,Ben Browning
Apr 20,home,Hocking,W,10-3,10,3,7,win,20240420_mer7,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Clark State,clarkstatecollege,benbrowning3f91,Ben Browning
Apr 21,home,Bryant & Stratton (OH),L,12-6,12,6,6,win,20240421_0i9a,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Clark State,clarkstatecollege,benbrowning3f91,Ben Browning
