date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 28,home,Emmanuel JV,W,4-0,4,0,4.0,win,20130128_02zt,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,div1,Georgia Perimeter,georgiaperimetercollege,bradtaylorjdxn,Brad Taylor
Jan 28,home,Emmanuel JV,W,7-0,7,0,7.0,win,20130128_ty63,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,div1,Georgia Perimeter,georgiaperimetercollege,bradtaylorjdxn,Brad Taylor
Feb 2,home,Chattanooga State,W,4-1,4,1,3.0,win,20130202_z5id,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,div1,Georgia Perimeter,georgiaperimetercollege,bradtaylorjdxn,Brad Taylor
Feb 2,home,Chattanooga State,W,4-1,4,1,3.0,win,20130202_imix,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,div1,Georgia Perimeter,georgiaperimetercollege,bradtaylorjdxn,Brad Taylor
Feb 3,home,Emmanuel JV,W,16-4,16,4,12.0,win,20130203_t49n,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,div1,Georgia Perimeter,georgiaperimetercollege,bradtaylorjdxn,Brad Taylor
Feb 3,home,Emmanuel JV,W,12-1,12,1,11.0,win,20130203_lvbd,0,1,0,0,2.0,,,,0.00,,3,2013,2012-13,div1,Georgia Perimeter,georgiaperimetercollege,bradtaylorjdxn,Brad Taylor
Feb 6,home,Spartanburg Methodist,L,9-0,9,0,9.0,win,20130206_kglo,0,0,0,0,2.1,3,1,1,3.86,,2,2013,2012-13,div1,Georgia Perimeter,georgiaperimetercollege,bradtaylorjdxn,Brad Taylor
Feb 6,home,Spartanburg Methodist,W,4-2,4,2,2.0,win,,,,,,,,,,,,,2013,2012-13,div1,Georgia Perimeter,georgiaperimetercollege,bradtaylorjdxn,Brad Taylor
Feb 9,home,Chattanooga State,L,12-4,12,4,8.0,win,20130209_sxgd,0,0,0,0,1.1,2,3,,0.00,2,,2013,2012-13,div1,Georgia Perimeter,georgiaperimetercollege,bradtaylorjdxn,Brad Taylor
Feb 9,home,Chattanooga State,L,4-0,4,0,4.0,win,,,,,,,,,,,,,2013,2012-13,div1,Georgia Perimeter,georgiaperimetercollege,bradtaylorjdxn,Brad Taylor
Feb 15,home,Cleveland State,L,6-5,6,5,1.0,win,,,,,,,,,,,,,2013,2012-13,div1,Georgia Perimeter,georgiaperimetercollege,bradtaylorjdxn,Brad Taylor
Feb 15,home,Cleveland State,W,7-3,7,3,4.0,win,,,,,,,,,,,,,2013,2012-13,div1,Georgia Perimeter,georgiaperimetercollege,bradtaylorjdxn,Brad Taylor
Feb 20,home,Southern Union State,W,4-3,4,3,1.0,win,20130220_awbe,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,div1,Georgia Perimeter,georgiaperimetercollege,bradtaylorjdxn,Brad Taylor
Feb 20,home,Southern Union State,L,8-1,8,1,7.0,win,20130220_q5x9,0,0,0,0,0.1,,2,2,54.00,2,,2013,2012-13,div1,Georgia Perimeter,georgiaperimetercollege,bradtaylorjdxn,Brad Taylor
Feb 21,home,Chattahoochee Valley,L,9-0,9,0,9.0,win,,,,,,,,,,,,,2013,2012-13,div1,Georgia Perimeter,georgiaperimetercollege,bradtaylorjdxn,Brad Taylor
Feb 24,home,Spartanburg Methodist,L,6-1,6,1,5.0,win,,,,,,,,,,,,,2013,2012-13,div1,Georgia Perimeter,georgiaperimetercollege,bradtaylorjdxn,Brad Taylor
Feb 24,home,Spartanburg Methodist,L,6-0,6,0,6.0,win,20130224_yq4z,0,0,0,0,0.2,1,,,0.00,,2,2013,2012-13,div1,Georgia Perimeter,georgiaperimetercollege,bradtaylorjdxn,Brad Taylor
Feb 26,home,Southern Union State,W,12-8,12,8,4.0,win,,,,,,,,,,,,,2013,2012-13,div1,Georgia Perimeter,georgiaperimetercollege,bradtaylorjdxn,Brad Taylor
Feb 26,home,Southern Union State,L,6-0,6,0,6.0,win,,,,,,,,,,,,,2013,2012-13,div1,Georgia Perimeter,georgiaperimetercollege,bradtaylorjdxn,Brad Taylor
Feb 28,home,Chattahoochee Valley,L,6-2,6,2,4.0,win,20130228_9o0a,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,div1,Georgia Perimeter,georgiaperimetercollege,bradtaylorjdxn,Brad Taylor
Mar 5,home,Middle Georgia State,W,5-0,5,0,5.0,win,,,,,,,,,,,,,2013,2012-13,div1,Georgia Perimeter,georgiaperimetercollege,bradtaylorjdxn,Brad Taylor
Mar 8,home,Middle Georgia State,L,3-2,3,2,1.0,win,,,,,,,,,,,,,2013,2012-13,div1,Georgia Perimeter,georgiaperimetercollege,bradtaylorjdxn,Brad Taylor
Mar 9,home,Middle Georgia State,L,3-2,3,2,1.0,win,,,,,,,,,,,,,2013,2012-13,div1,Georgia Perimeter,georgiaperimetercollege,bradtaylorjdxn,Brad Taylor
Mar 9,home,Middle Georgia State,L,3-2,3,2,1.0,win,,,,,,,,,,,,,2013,2012-13,div1,Georgia Perimeter,georgiaperimetercollege,bradtaylorjdxn,Brad Taylor
Mar 12,home,Abraham Baldwin,W,6-1,6,1,5.0,win,,,,,,,,,,,,,2013,2012-13,div1,Georgia Perimeter,georgiaperimetercollege,bradtaylorjdxn,Brad Taylor
Mar 15,home,Abraham Baldwin,W,13-1,13,1,12.0,win,20130315_voqg,0,0,0,0,1.0,,,,0.00,,2,2013,2012-13,div1,Georgia Perimeter,georgiaperimetercollege,bradtaylorjdxn,Brad Taylor
Mar 16,home,Abraham Baldwin,W,14-11,14,11,3.0,win,20130316_56ox,0,0,0,0,0.0,,,,0.00,,,2013,2012-13,div1,Georgia Perimeter,georgiaperimetercollege,bradtaylorjdxn,Brad Taylor
Mar 16,home,Abraham Baldwin,W,4-2,4,2,2.0,win,,,,,,,,,,,,,2013,2012-13,div1,Georgia Perimeter,georgiaperimetercollege,bradtaylorjdxn,Brad Taylor
Mar 19,home,Cleveland State,L,8-6,8,6,2.0,win,,,,,,,,,,,,,2013,2012-13,div1,Georgia Perimeter,georgiaperimetercollege,bradtaylorjdxn,Brad Taylor
Mar 19,home,Cleveland State,W,6-3,6,3,3.0,win,,,,,,,,,,,,,2013,2012-13,div1,Georgia Perimeter,georgiaperimetercollege,bradtaylorjdxn,Brad Taylor
Mar 26,home,Gordon State,W,11-3,11,3,8.0,win,20130326_kpx2,0,0,0,0,1.0,2,1,1,9.00,1,,2013,2012-13,div1,Georgia Perimeter,georgiaperimetercollege,bradtaylorjdxn,Brad Taylor
Mar 29,home,Gordon State,W,4-2,4,2,2.0,win,,,,,,,,,,,,,2013,2012-13,div1,Georgia Perimeter,georgiaperimetercollege,bradtaylorjdxn,Brad Taylor
Mar 30,home,Gordon State,W,3-2,3,2,1.0,win,,,,,,,,,,,,,2013,2012-13,div1,Georgia Perimeter,georgiaperimetercollege,bradtaylorjdxn,Brad Taylor
Mar 30,home,Gordon State,L,5-0,5,0,5.0,win,,,,,,,,,,,,,2013,2012-13,div1,Georgia Perimeter,georgiaperimetercollege,bradtaylorjdxn,Brad Taylor
Apr 2,home,South Georgia State,W,12-1,12,1,11.0,win,,,,,,,,,,,,,2013,2012-13,div1,Georgia Perimeter,georgiaperimetercollege,bradtaylorjdxn,Brad Taylor
Apr 5,home,South Georgia State,W,5-2,5,2,3.0,win,,,,,,,,,,,,,2013,2012-13,div1,Georgia Perimeter,georgiaperimetercollege,bradtaylorjdxn,Brad Taylor
Apr 6,home,South Georgia State,W,5-2,5,2,3.0,win,,,,,,,,,,,,,2013,2012-13,div1,Georgia Perimeter,georgiaperimetercollege,bradtaylorjdxn,Brad Taylor
Apr 6,home,South Georgia State,W,1-0,1,0,1.0,win,,,,,,,,,,,,,2013,2012-13,div1,Georgia Perimeter,georgiaperimetercollege,bradtaylorjdxn,Brad Taylor
Apr 9,home,East Georgia State,W,6-1,6,1,5.0,win,,,,,,,,,,,,,2013,2012-13,div1,Georgia Perimeter,georgiaperimetercollege,bradtaylorjdxn,Brad Taylor
