date,location,opponent,result,score,team_score,opp_score,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 26,away,Santa Fe,L,4-0,4,4,,,,,,,,,,,,2019,2018-19,div1,South Georgia State,southgeorgiastatecollege,vicsteedleyzy1u,Vic Steedley
Jan 26,away,Santa Fe,L,6-4,6,6,,,,,,,,,,,,2019,2018-19,div1,South Georgia State,southgeorgiastatecollege,vicsteedleyzy1u,Vic Steedley
Jan 31,away,Tallahassee,L,7-2,7,7,,,,,,,,,,,,2019,2018-19,div1,South Georgia State,southgeorgiastatecollege,vicsteedleyzy1u,Vic Steedley
Feb 2,home,Tallahassee,,,,,,,,,,,,,,,,2019,2018-19,div1,South Georgia State,southgeorgiastatecollege,vicsteedleyzy1u,Vic Steedley
Feb 2,home,Tallahassee,,,,,,,,,,,,,,,,2019,2018-19,div1,South Georgia State,southgeorgiastatecollege,vicsteedleyzy1u,Vic Steedley
Feb 4,home,Florida State Jacksonville,W,10-2,10,10,,,,,,,,,,,,2019,2018-19,div1,South Georgia State,southgeorgiastatecollege,vicsteedleyzy1u,Vic Steedley
Feb 7,away,Florida State Jacksonville,W,6-3,6,6,,,,,,,,,,,,2019,2018-19,div1,South Georgia State,southgeorgiastatecollege,vicsteedleyzy1u,Vic Steedley
Feb 8,away,USC Salkehatchie,W,8-6,8,8,,,,,,,,,,,,2019,2018-19,div1,South Georgia State,southgeorgiastatecollege,vicsteedleyzy1u,Vic Steedley
Feb 8,away,USC Salkehatchie,W,10-4,10,10,0,1,0,0,1.1,1,,,0.00,1,3,2019,2018-19,div1,South Georgia State,southgeorgiastatecollege,vicsteedleyzy1u,Vic Steedley
Feb 12,home,USC Salkehatchie,W,6-4,6,6,,,,,,,,,,,,2019,2018-19,div1,South Georgia State,southgeorgiastatecollege,vicsteedleyzy1u,Vic Steedley
Feb 12,home,USC Salkehatchie,W,8-3,8,8,,,,,,,,,,,,2019,2018-19,div1,South Georgia State,southgeorgiastatecollege,vicsteedleyzy1u,Vic Steedley
Feb 15,home,St. Johns River State,L,7-4,7,7,,,,,,,,,,,,2019,2018-19,div1,South Georgia State,southgeorgiastatecollege,vicsteedleyzy1u,Vic Steedley
Feb 15,home,St. Johns River State,L,4-0,4,4,,,,,,,,,,,,2019,2018-19,div1,South Georgia State,southgeorgiastatecollege,vicsteedleyzy1u,Vic Steedley
Feb 17,away,St. Johns River State,L,11-5,11,11,,,,,,,,,,,,2019,2018-19,div1,South Georgia State,southgeorgiastatecollege,vicsteedleyzy1u,Vic Steedley
Feb 17,away,St. Johns River State,L,5-4,5,5,,,,,,,,,,,,2019,2018-19,div1,South Georgia State,southgeorgiastatecollege,vicsteedleyzy1u,Vic Steedley
Feb 22,home,Central Florida,L,14-4,14,14,,,,,,,,,,,,2019,2018-19,div1,South Georgia State,southgeorgiastatecollege,vicsteedleyzy1u,Vic Steedley
Feb 22,home,Central Florida,L,6-4,6,6,,,,,,,,,,,,2019,2018-19,div1,South Georgia State,southgeorgiastatecollege,vicsteedleyzy1u,Vic Steedley
Feb 25,away,"Thomas University, JV",W,16-6,16,16,,,,,,,,,,,,2019,2018-19,div1,South Georgia State,southgeorgiastatecollege,vicsteedleyzy1u,Vic Steedley
Feb 25,away,"Thomas University, JV",W,13-6,13,13,,,,,,,,,,,,2019,2018-19,div1,South Georgia State,southgeorgiastatecollege,vicsteedleyzy1u,Vic Steedley
Mar 2,away,Tallahassee,,,,,,,,,,,,,,,,2019,2018-19,div1,South Georgia State,southgeorgiastatecollege,vicsteedleyzy1u,Vic Steedley
