date,location,opponent,result,score,team_score,opp_score,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 2,home,Wilkes Community College,W,3-2,3,3,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,davidsauer5d10,David Sauer
Feb 2,home,Wilkes Community College,W,17-0,17,17,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,davidsauer5d10,David Sauer
Feb 9,away,East Georgia State,,,,,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,davidsauer5d10,David Sauer
Feb 10,away,East Georgia State,L,6-5,6,6,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,davidsauer5d10,David Sauer
Feb 10,away,East Georgia State,W,1-0,1,1,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,davidsauer5d10,David Sauer
Feb 14,home,Limestone College JV,W,1-0,1,1,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,davidsauer5d10,David Sauer
Feb 14,home,Limestone College JV,W,10-0,10,10,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,davidsauer5d10,David Sauer
Feb 16,home,Florida State Jacksonville,W,9-0,9,9,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,davidsauer5d10,David Sauer
Feb 17,home,Florida State Jacksonville,W,3-2,3,3,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,davidsauer5d10,David Sauer
Feb 17,home,Florida State Jacksonville,W,4-3,4,4,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,davidsauer5d10,David Sauer
Feb 24,home,vs. Cecil,W,6-2,6,6,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,davidsauer5d10,David Sauer
Feb 24,home,vs. Potomac State,W,5-4,5,5,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,davidsauer5d10,David Sauer
Mar 2,home,Mercyhurst North East,L,3-1,3,3,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,davidsauer5d10,David Sauer
Mar 2,home,Mercyhurst North East,W,11-1,11,11,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,davidsauer5d10,David Sauer
Mar 3,home,Mercyhurst North East,W,2-1,2,2,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,davidsauer5d10,David Sauer
Mar 9,away,Louisburg,L,5-1,5,5,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,davidsauer5d10,David Sauer
Mar 9,away,Louisburg,L,10-6,10,10,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,davidsauer5d10,David Sauer
Mar 10,away,Louisburg,W,6-1,6,6,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,davidsauer5d10,David Sauer
Mar 10,away,Louisburg,L,3-1,3,3,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,davidsauer5d10,David Sauer
Mar 12,away,Newberry College JV,L,6-5,6,6,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,davidsauer5d10,David Sauer
Mar 12,away,Newberry College JV,W,2-1,2,2,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,davidsauer5d10,David Sauer
Mar 13,away,Surry,W,7-2,7,7,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,davidsauer5d10,David Sauer
Mar 16,home,USC Salkehatchie,W,11-1,11,11,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,davidsauer5d10,David Sauer
Mar 16,home,USC Salkehatchie,W,10-1,10,10,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,davidsauer5d10,David Sauer
Mar 17,home,USC Salkehatchie,L,2-1,2,2,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,davidsauer5d10,David Sauer
Mar 17,home,USC Salkehatchie,L,5-4,5,5,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,davidsauer5d10,David Sauer
Mar 19,away,Limestone College JV,W,8-5,8,8,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,davidsauer5d10,David Sauer
Mar 19,away,Limestone College JV,W,13-5,13,13,0,0,0,0,1.0,,,,0.00,2,,2013,2012-13,div1,USC Sumter,uscsumter,davidsauer5d10,David Sauer
Mar 23,away,USC Lancaster,W,6-4,6,6,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,davidsauer5d10,David Sauer
Mar 23,away,USC Lancaster,L,5-4,5,5,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,davidsauer5d10,David Sauer
Mar 24,away,USC Lancaster,,,,,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,davidsauer5d10,David Sauer
Mar 24,away,USC Lancaster,,,,,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,davidsauer5d10,David Sauer
Mar 27,home,USC Union,W,12-3,12,12,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,davidsauer5d10,David Sauer
Mar 27,home,USC Union,W,2-0,2,2,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,davidsauer5d10,David Sauer
Mar 29,home,Pitt,W,2-0,2,2,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,davidsauer5d10,David Sauer
Mar 29,home,Pitt,L,4-2,4,4,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,davidsauer5d10,David Sauer
Mar 30,home,Pitt,W,2-1,2,2,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,davidsauer5d10,David Sauer
Mar 30,home,Pitt,W,9-2,9,9,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,davidsauer5d10,David Sauer
Apr 6,home,Spartanburg Methodist,L,9-4,9,9,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,davidsauer5d10,David Sauer
Apr 6,home,Spartanburg Methodist,L,1-0,1,1,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,davidsauer5d10,David Sauer
Apr 7,home,Spartanburg Methodist,W,5-4,5,5,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,davidsauer5d10,David Sauer
Apr 7,home,Spartanburg Methodist,L,10-2,10,10,0,0,0,0,0.2,,,,0.00,,1,2013,2012-13,div1,USC Sumter,uscsumter,davidsauer5d10,David Sauer
Apr 11,home,Belmont Abbey College JV,W,3-1,3,3,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,davidsauer5d10,David Sauer
Apr 11,home,Belmont Abbey College JV,W,9-2,9,9,0,0,0,0,1.0,,,,0.00,1,,2013,2012-13,div1,USC Sumter,uscsumter,davidsauer5d10,David Sauer
Apr 13,away,Guilford Tech,L,3-2,3,3,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,davidsauer5d10,David Sauer
Apr 13,away,Guilford Tech,W,8-0,8,8,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,davidsauer5d10,David Sauer
Apr 14,away,Guilford Tech,W,11-3,11,11,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,davidsauer5d10,David Sauer
Apr 14,away,Guilford Tech,L,5-4,5,5,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,davidsauer5d10,David Sauer
Apr 17,away,Belmont Abbey College JV,W,4-0,4,4,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,davidsauer5d10,David Sauer
Apr 17,away,Belmont Abbey College JV,W,6-0,6,6,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,davidsauer5d10,David Sauer
Apr 20,home,Florence-Darlington Tech,W,6-1,6,6,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,davidsauer5d10,David Sauer
Apr 20,home,Florence-Darlington Tech,L,5-2,5,5,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,davidsauer5d10,David Sauer
Apr 21,home,Florence-Darlington Tech,L,5-2,5,5,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,davidsauer5d10,David Sauer
Apr 21,home,Florence-Darlington Tech,W,5-4,5,5,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,davidsauer5d10,David Sauer
Apr 24,away,USC Union,W,5-0,5,5,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,davidsauer5d10,David Sauer
