date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 15,home,Florida Memorial University,,,,,4.0,win,,,,,,,,,,,,,2016,2015-16,div1,Miami Dade,miamidadecollege,kevinbarbatoymqo,Kevin Barbato
Jan 19,home,St. Thomas University,,,,,4.0,win,,,,,,,,,,,,,2016,2015-16,div1,Miami Dade,miamidadecollege,kevinbarbatoymqo,Kevin Barbato
Jan 25,home,St. Thomas University,,,,,4.0,win,,,,,,,,,,,,,2016,2015-16,div1,Miami Dade,miamidadecollege,kevinbarbatoymqo,Kevin Barbato
Jan 26,home,Florida Memorial University,,,,,4.0,win,,,,,,,,,,,,,2016,2015-16,div1,Miami Dade,miamidadecollege,kevinbarbatoymqo,Kevin Barbato
Jan 29,home,Pensacola State,W,9-4,9,4,5.0,win,20160129_wn0s,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,div1,Miami Dade,miamidadecollege,kevinbarbatoymqo,Kevin Barbato
Jan 30,home,State College of Florida,L,7-6,7,6,1.0,win,,,,,,,,,,,,,2016,2015-16,div1,Miami Dade,miamidadecollege,kevinbarbatoymqo,Kevin Barbato
Jan 30,home,Calhoun,L,6-3,6,3,3.0,win,,,,,,,,,,,,,2016,2015-16,div1,Miami Dade,miamidadecollege,kevinbarbatoymqo,Kevin Barbato
Feb 2,home,Indian River State,W,10-8,10,8,2.0,win,,,,,,,,,,,,,2016,2015-16,div1,Miami Dade,miamidadecollege,kevinbarbatoymqo,Kevin Barbato
Feb 3,home,ASA Miami,W,16-4,16,4,12.0,win,,,,,,,,,,,,,2016,2015-16,div1,Miami Dade,miamidadecollege,kevinbarbatoymqo,Kevin Barbato
Feb 6,home,Eastern Florida State,W,11-8,11,8,3.0,win,,,,,,,,,,,,,2016,2015-16,div1,Miami Dade,miamidadecollege,kevinbarbatoymqo,Kevin Barbato
Feb 9,home,Florida SouthWestern State,W,13-12,13,12,1.0,win,,,,,,,,,,,,,2016,2015-16,div1,Miami Dade,miamidadecollege,kevinbarbatoymqo,Kevin Barbato
Feb 12,home,Gulf Coast State,L,8-7,8,7,1.0,win,,,,,,,,,,,,,2016,2015-16,div1,Miami Dade,miamidadecollege,kevinbarbatoymqo,Kevin Barbato
Feb 13,home,Chipola,L,5-4,5,4,1.0,win,,,,,,,,,,,,,2016,2015-16,div1,Miami Dade,miamidadecollege,kevinbarbatoymqo,Kevin Barbato
Feb 14,home,Florence-Darlington Tech,W,8-2,8,2,6.0,win,20160214_9rpm,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,div1,Miami Dade,miamidadecollege,kevinbarbatoymqo,Kevin Barbato
Feb 16,home,ASA Miami,W,11-3,11,3,8.0,win,20160216_7w31,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,div1,Miami Dade,miamidadecollege,kevinbarbatoymqo,Kevin Barbato
Feb 18,home,Palm Beach State,W,1-0,1,0,1.0,win,,,,,,,,,,,,,2016,2015-16,div1,Miami Dade,miamidadecollege,kevinbarbatoymqo,Kevin Barbato
Feb 19,home,Florida SouthWestern State,W,9-4,9,4,5.0,win,20160219_4c2r,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,div1,Miami Dade,miamidadecollege,kevinbarbatoymqo,Kevin Barbato
Feb 23,home,Broward,L,4-3,4,3,1.0,win,,,,,,,,,,,,,2016,2015-16,div1,Miami Dade,miamidadecollege,kevinbarbatoymqo,Kevin Barbato
Feb 24,home,ASA Miami,L,8-0,8,0,8.0,win,20160224_e07l,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,div1,Miami Dade,miamidadecollege,kevinbarbatoymqo,Kevin Barbato
Feb 26,home,South Florida State,L,9-0,9,0,9.0,win,20160226_fyf7,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,div1,Miami Dade,miamidadecollege,kevinbarbatoymqo,Kevin Barbato
Feb 27,home,Hillsborough,W,9-8,9,8,1.0,win,,,,,,,,,,,,,2016,2015-16,div1,Miami Dade,miamidadecollege,kevinbarbatoymqo,Kevin Barbato
Feb 27,home,Hillsborough,W,4-3,4,3,1.0,win,,,,,,,,,,,,,2016,2015-16,div1,Miami Dade,miamidadecollege,kevinbarbatoymqo,Kevin Barbato
Mar 1,home,ASA Miami,L,9-0,9,0,9.0,win,,,,,,,,,,,,,2016,2015-16,div1,Miami Dade,miamidadecollege,kevinbarbatoymqo,Kevin Barbato
Mar 4,home,Eastern Florida State,L,9-0,9,0,9.0,win,,,,,,,,,,,,,2016,2015-16,div1,Miami Dade,miamidadecollege,kevinbarbatoymqo,Kevin Barbato
Mar 5,home,Eastern Florida State,L,9-0,9,0,9.0,win,,,,,,,,,,,,,2016,2015-16,div1,Miami Dade,miamidadecollege,kevinbarbatoymqo,Kevin Barbato
Mar 8,home,Broward,L,7-0,7,0,7.0,win,,,,,,,,,,,,,2016,2015-16,div1,Miami Dade,miamidadecollege,kevinbarbatoymqo,Kevin Barbato
Mar 9,home,Broward,L,4-2,4,2,2.0,win,,,,,,,,,,,,,2016,2015-16,div1,Miami Dade,miamidadecollege,kevinbarbatoymqo,Kevin Barbato
Mar 11,home,Indian River State,L,7-1,7,1,6.0,win,20160311_hd9x,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,div1,Miami Dade,miamidadecollege,kevinbarbatoymqo,Kevin Barbato
Mar 12,home,Indian River State,W,13-7,13,7,6.0,win,,,,,,,,,,,,,2016,2015-16,div1,Miami Dade,miamidadecollege,kevinbarbatoymqo,Kevin Barbato
Mar 15,home,Palm Beach State,W,12-8,12,8,4.0,win,,,,,,,,,,,,,2016,2015-16,div1,Miami Dade,miamidadecollege,kevinbarbatoymqo,Kevin Barbato
Mar 16,home,Palm Beach State,W,7-3,7,3,4.0,win,,,,,,,,,,,,,2016,2015-16,div1,Miami Dade,miamidadecollege,kevinbarbatoymqo,Kevin Barbato
Mar 18,home,ASA Miami,W,8-7,8,7,1.0,win,20160318_zule,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,div1,Miami Dade,miamidadecollege,kevinbarbatoymqo,Kevin Barbato
Mar 19,home,ASA Miami,W,11-3,11,3,8.0,win,20160319_m3p9,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,div1,Miami Dade,miamidadecollege,kevinbarbatoymqo,Kevin Barbato
Mar 22,home,Broward,W,10-0,10,0,10.0,win,20160322_vgnm,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,div1,Miami Dade,miamidadecollege,kevinbarbatoymqo,Kevin Barbato
Mar 23,home,Broward,W,9-2,9,2,7.0,win,20160323_sla7,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,div1,Miami Dade,miamidadecollege,kevinbarbatoymqo,Kevin Barbato
Mar 25,home,Eastern Florida State,L,3-2,3,2,1.0,win,,,,,,,,,,,,,2016,2015-16,div1,Miami Dade,miamidadecollege,kevinbarbatoymqo,Kevin Barbato
Mar 26,home,Eastern Florida State,L,1-0,1,0,1.0,win,,,,,,,,,,,,,2016,2015-16,div1,Miami Dade,miamidadecollege,kevinbarbatoymqo,Kevin Barbato
Mar 30,home,Indian River State,W,4-1,4,1,3.0,win,,,,,,,,,,,,,2016,2015-16,div1,Miami Dade,miamidadecollege,kevinbarbatoymqo,Kevin Barbato
Apr 1,home,Palm Beach State,W,7-4,7,4,3.0,win,,,,,,,,,,,,,2016,2015-16,div1,Miami Dade,miamidadecollege,kevinbarbatoymqo,Kevin Barbato
Apr 2,home,Palm Beach State,L,7-0,7,0,7.0,win,20160402_wo11,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,div1,Miami Dade,miamidadecollege,kevinbarbatoymqo,Kevin Barbato
Apr 3,home,Indian River State,W,9-1,9,1,8.0,win,20160403_dmcl,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,div1,Miami Dade,miamidadecollege,kevinbarbatoymqo,Kevin Barbato
Apr 5,home,Indian River State,W,7-0,7,0,7.0,win,20160405_dgzv,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,div1,Miami Dade,miamidadecollege,kevinbarbatoymqo,Kevin Barbato
Apr 6,home,Indian River State,W,11-0,11,0,11.0,win,,,,,,,,,,,,,2016,2015-16,div1,Miami Dade,miamidadecollege,kevinbarbatoymqo,Kevin Barbato
Apr 8,home,ASA Miami,W,12-2,12,2,10.0,win,20160408_b1he,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,div1,Miami Dade,miamidadecollege,kevinbarbatoymqo,Kevin Barbato
Apr 12,home,Palm Beach State,W,9-4,9,4,5.0,win,,,,,,,,,,,,,2016,2015-16,div1,Miami Dade,miamidadecollege,kevinbarbatoymqo,Kevin Barbato
Apr 13,home,Palm Beach State,L,3-0,3,0,3.0,win,,,,,,,,,,,,,2016,2015-16,div1,Miami Dade,miamidadecollege,kevinbarbatoymqo,Kevin Barbato
