date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 18,home,Southeastern Illinois,W,5-3,5,3,2,win,20240218_957l,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,South Suburban,southsuburbancollege,jaydencummingsnd6o,Jayden Cummings
Feb 19,home,Vincennes,W,9-4,9,4,5,win,20240219_twxu,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,South Suburban,southsuburbancollege,jaydencummingsnd6o,Jayden Cummings
Feb 25,home,Rend Lake,W,12-10,12,10,2,win,20240225_9e7h,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,South Suburban,southsuburbancollege,jaydencummingsnd6o,Jayden Cummings
Mar 1,home,Southwestern Illinois,L,13-3,13,3,10,win,20240301_swv8,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,South Suburban,southsuburbancollege,jaydencummingsnd6o,Jayden Cummings
Mar 1,home,Parkland,L,8-1,8,1,7,win,20240301_vpo6,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,South Suburban,southsuburbancollege,jaydencummingsnd6o,Jayden Cummings
Mar 2,home,Parkland,W,3-2,3,2,1,win,20240302_uwel,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,South Suburban,southsuburbancollege,jaydencummingsnd6o,Jayden Cummings
Mar 7,home,Baton Rouge,W,5-4,5,4,1,win,20240307_srpa,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,South Suburban,southsuburbancollege,jaydencummingsnd6o,Jayden Cummings
Mar 9,home,Texas Post Grad Reds,W,10-0,10,0,10,win,20240309_16vp,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,South Suburban,southsuburbancollege,jaydencummingsnd6o,Jayden Cummings
Mar 11,home,Coastal Bend,L,4-0,4,0,4,win,20240311_rsto,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,South Suburban,southsuburbancollege,jaydencummingsnd6o,Jayden Cummings
Mar 13,home,San Jacinto,L,11-10,11,10,1,win,20240313_cz88,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,South Suburban,southsuburbancollege,jaydencummingsnd6o,Jayden Cummings
Mar 14,home,John Melvin Univeristy,L,11-4,11,4,7,win,20240314_fnb1,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,South Suburban,southsuburbancollege,jaydencummingsnd6o,Jayden Cummings
Mar 19,home,Harper,W,5-0,5,0,5,win,20240319_la41,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,South Suburban,southsuburbancollege,jaydencummingsnd6o,Jayden Cummings
Mar 21,home,Moraine Valley,W,9-7,9,7,2,win,20240321_t1k7,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,South Suburban,southsuburbancollege,jaydencummingsnd6o,Jayden Cummings
