date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Mar 7,home,Jefferson (MO),L,11-5,11,5,6.0,win,20140307_48qz,0,0,0,0,0.0,,,,0.00,,,2014,2013-14,div3,Joliet,jolietjuniorcollege,ryanclavennaw257,Ryan Clavenna
Mar 7,home,Jefferson (MO),L,4-3,4,3,1.0,win,,,,,,,,,,,,,2014,2013-14,div3,Joliet,jolietjuniorcollege,ryanclavennaw257,Ryan Clavenna
Mar 8,home,Jefferson (MO),L,3-0,3,0,3.0,win,20140308_hxsm,0,0,0,0,0.0,,,,0.00,,,2014,2013-14,div3,Joliet,jolietjuniorcollege,ryanclavennaw257,Ryan Clavenna
Mar 8,home,Jefferson (MO),W,9-5,9,5,4.0,win,,,,,,,,,,,,,2014,2013-14,div3,Joliet,jolietjuniorcollege,ryanclavennaw257,Ryan Clavenna
Mar 10,home,Volunteer State,L,10-8,10,8,2.0,win,,,,,,,,,,,,,2014,2013-14,div3,Joliet,jolietjuniorcollege,ryanclavennaw257,Ryan Clavenna
Mar 10,home,Volunteer State,L,9-6,9,6,3.0,win,20140310_78sl,0,0,0,0,0.0,,,,0.00,,,2014,2013-14,div3,Joliet,jolietjuniorcollege,ryanclavennaw257,Ryan Clavenna
Mar 11,home,Volunteer State,W,12-4,12,4,8.0,win,,,,,,,,,,,,,2014,2013-14,div3,Joliet,jolietjuniorcollege,ryanclavennaw257,Ryan Clavenna
Mar 11,home,Volunteer State,L,6-5,6,5,1.0,win,,,,,,,,,,,,,2014,2013-14,div3,Joliet,jolietjuniorcollege,ryanclavennaw257,Ryan Clavenna
Mar 12,home,Columbia State,L,5-0,5,0,5.0,win,,,,,,,,,,,,,2014,2013-14,div3,Joliet,jolietjuniorcollege,ryanclavennaw257,Ryan Clavenna
Mar 12,home,Columbia State,W,12-8,12,8,4.0,win,,,,,,,,,,,,,2014,2013-14,div3,Joliet,jolietjuniorcollege,ryanclavennaw257,Ryan Clavenna
Mar 13,home,Columbia State,L,7-6,7,6,1.0,win,20140313_4rle,0,0,0,0,0.0,,,,0.00,,,2014,2013-14,div3,Joliet,jolietjuniorcollege,ryanclavennaw257,Ryan Clavenna
Mar 21,home,Illinois Valley,W,5-2,5,2,3.0,win,,,,,,,,,,,,,2014,2013-14,div3,Joliet,jolietjuniorcollege,ryanclavennaw257,Ryan Clavenna
Mar 22,home,Illinois Valley,W,11-4,11,4,7.0,win,,,,,,,,,,,,,2014,2013-14,div3,Joliet,jolietjuniorcollege,ryanclavennaw257,Ryan Clavenna
