date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 19  #,home,Southeastern University,,,,,1.0,win,,,,,,,,,,,,,2019,2018-19,div1,St. Petersburg,stpetersburgcollege,brettbarronrx5e,Brett Barron
Jan 25,home,Indian River State,L,4-3,4,3,1.0,win,,,,,,,,,,,,,2019,2018-19,div1,St. Petersburg,stpetersburgcollege,brettbarronrx5e,Brett Barron
Jan 26,home,Miami Dade,L,5-3,5,3,2.0,win,,,,,,,,,,,,,2019,2018-19,div1,St. Petersburg,stpetersburgcollege,brettbarronrx5e,Brett Barron
Jan 27,home,Miami Dade,,,,,2.0,win,,,,,,,,,,,,,2019,2018-19,div1,St. Petersburg,stpetersburgcollege,brettbarronrx5e,Brett Barron
Feb 1,home,Florida State Jacksonville,L,6-2,6,2,4.0,win,,,,,,,,,,,,,2019,2018-19,div1,St. Petersburg,stpetersburgcollege,brettbarronrx5e,Brett Barron
Feb 1,home,Florida State Jacksonville,W,10-4,10,4,6.0,win,,,,,,,,,,,,,2019,2018-19,div1,St. Petersburg,stpetersburgcollege,brettbarronrx5e,Brett Barron
Feb 2,home,Florida State Jacksonville,L,7-6,7,6,1.0,win,,,,,,,,,,,,,2019,2018-19,div1,St. Petersburg,stpetersburgcollege,brettbarronrx5e,Brett Barron
Feb 3,home,Pasco-Hernando State,L,10-7,10,7,3.0,win,,,,,,,,,,,,,2019,2018-19,div1,St. Petersburg,stpetersburgcollege,brettbarronrx5e,Brett Barron
Feb 6,home,University of Tampa JV,L,5-3,5,3,2.0,win,,,,,,,,,,,,,2019,2018-19,div1,St. Petersburg,stpetersburgcollege,brettbarronrx5e,Brett Barron
Feb 8,home,Lake-Sumter State,W,13-6,13,6,7.0,win,,,,,,,,,,,,,2019,2018-19,div1,St. Petersburg,stpetersburgcollege,brettbarronrx5e,Brett Barron
Feb 9,home,Lake-Sumter State,L,6-5,6,5,1.0,win,,,,,,,,,,,,,2019,2018-19,div1,St. Petersburg,stpetersburgcollege,brettbarronrx5e,Brett Barron
Feb 10,home,Pasco-Hernando State,,,,,1.0,win,,,,,,,,,,,,,2019,2018-19,div1,St. Petersburg,stpetersburgcollege,brettbarronrx5e,Brett Barron
Feb 11,home,Central Florida,L,12-2,12,2,10.0,win,,,,,,,,,,,,,2019,2018-19,div1,St. Petersburg,stpetersburgcollege,brettbarronrx5e,Brett Barron
Feb 13,home,Santa Fe,,,,,10.0,win,,,,,,,,,,,,,2019,2018-19,div1,St. Petersburg,stpetersburgcollege,brettbarronrx5e,Brett Barron
Feb 15,home,Santa Fe,W,7-4,7,4,3.0,win,,,,,,,,,,,,,2019,2018-19,div1,St. Petersburg,stpetersburgcollege,brettbarronrx5e,Brett Barron
Feb 17,home,Pasco-Hernando State,W,7-1,7,1,6.0,win,,,,,,,,,,,,,2019,2018-19,div1,St. Petersburg,stpetersburgcollege,brettbarronrx5e,Brett Barron
Feb 18,home,Central Florida,L,6-5,6,5,1.0,win,,,,,,,,,,,,,2019,2018-19,div1,St. Petersburg,stpetersburgcollege,brettbarronrx5e,Brett Barron
Feb 20,home,Seminole State (FL),L,22-14,22,14,8.0,win,,,,,,,,,,,,,2019,2018-19,div1,St. Petersburg,stpetersburgcollege,brettbarronrx5e,Brett Barron
