date,location,opponent,result,score,team_score,opp_score,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 25  #,home,Bryan College,,,,,,,,,,,,,,,,2017,2016-17,div1,Roane State,roanestatecommunitycollege,zacconneru4kp,Zac Conner
Jan 27  #,away,Lee University,,,,,,,,,,,,,,,,2017,2016-17,div1,Roane State,roanestatecommunitycollege,zacconneru4kp,Zac Conner
Feb 3,home,Marshalltown,W,6-5,6,6,,,,,,,,,,,,2017,2016-17,div1,Roane State,roanestatecommunitycollege,zacconneru4kp,Zac Conner
Feb 3,home,Marshalltown,L,11-7,11,11,,,,,,,,,,,,2017,2016-17,div1,Roane State,roanestatecommunitycollege,zacconneru4kp,Zac Conner
Feb 4,home,Marshalltown,L,6-4,6,6,,,,,,,,,,,,2017,2016-17,div1,Roane State,roanestatecommunitycollege,zacconneru4kp,Zac Conner
Feb 4,home,Marshalltown,W,7-6,7,7,,,,,,,,,,,,2017,2016-17,div1,Roane State,roanestatecommunitycollege,zacconneru4kp,Zac Conner
Feb 10,home,Vincennes,W,2-1,2,2,,,,,,,,,,,,2017,2016-17,div1,Roane State,roanestatecommunitycollege,zacconneru4kp,Zac Conner
Feb 10,home,Vincennes,W,1-0,1,1,,,,,,,,,,,,2017,2016-17,div1,Roane State,roanestatecommunitycollege,zacconneru4kp,Zac Conner
Feb 11,home,Vincennes,W,8-7,8,8,,,,,,,,,,,,2017,2016-17,div1,Roane State,roanestatecommunitycollege,zacconneru4kp,Zac Conner
Feb 15,away,Bryan College JV,W,12-5,12,12,,,,,,,,,,,,2017,2016-17,div1,Roane State,roanestatecommunitycollege,zacconneru4kp,Zac Conner
Feb 18,home,Olney Central,W,6-1,6,6,,,,,,,,,,,,2017,2016-17,div1,Roane State,roanestatecommunitycollege,zacconneru4kp,Zac Conner
Feb 19,home,Olney Central,L,9-8,9,9,,,,,,,,,,,,2017,2016-17,div1,Roane State,roanestatecommunitycollege,zacconneru4kp,Zac Conner
Feb 19,home,Olney Central,L,6-2,6,6,,,,,,,,,,,,2017,2016-17,div1,Roane State,roanestatecommunitycollege,zacconneru4kp,Zac Conner
Feb 21,home,King University JV,W,8-7,8,8,0,0,0,0,1.0,,,,0.00,,2,2017,2016-17,div1,Roane State,roanestatecommunitycollege,zacconneru4kp,Zac Conner
Feb 24,away,Spartanburg Methodist,W,7-6,7,7,,,,,,,,,,,,2017,2016-17,div1,Roane State,roanestatecommunitycollege,zacconneru4kp,Zac Conner
Feb 25,away,Spartanburg Methodist,L,8-0,8,8,,,,,,,,,,,,2017,2016-17,div1,Roane State,roanestatecommunitycollege,zacconneru4kp,Zac Conner
Feb 25,away,Spartanburg Methodist,W,10-4,10,10,,,,,,,,,,,,2017,2016-17,div1,Roane State,roanestatecommunitycollege,zacconneru4kp,Zac Conner
Feb 28,away,Georgia Highlands,L,6-2,6,6,,,,,,,,,,,,2017,2016-17,div1,Roane State,roanestatecommunitycollege,zacconneru4kp,Zac Conner
Feb 28,away,Georgia Highlands,L,5-4,5,5,,,,,,,,,,,,2017,2016-17,div1,Roane State,roanestatecommunitycollege,zacconneru4kp,Zac Conner
Mar 3,home,Cleveland State,W,8-5,8,8,,,,,,,,,,,,2017,2016-17,div1,Roane State,roanestatecommunitycollege,zacconneru4kp,Zac Conner
Mar 4,home,Cleveland State,L,5-2,5,5,,,,,,,,,,,,2017,2016-17,div1,Roane State,roanestatecommunitycollege,zacconneru4kp,Zac Conner
Mar 4,home,Cleveland State,L,2-0,2,2,,,,,,,,,,,,2017,2016-17,div1,Roane State,roanestatecommunitycollege,zacconneru4kp,Zac Conner
Mar 10,away,Chattanooga State,W,10-8,10,10,,,,,,,,,,,,2017,2016-17,div1,Roane State,roanestatecommunitycollege,zacconneru4kp,Zac Conner
Mar 11,away,Chattanooga State,L,10-0,10,10,0,0,0,0,1.1,1,3,2,13.50,3,,2017,2016-17,div1,Roane State,roanestatecommunitycollege,zacconneru4kp,Zac Conner
Mar 11,away,Chattanooga State,W,8-3,8,8,,,,,,,,,,,,2017,2016-17,div1,Roane State,roanestatecommunitycollege,zacconneru4kp,Zac Conner
Mar 13,away,King University JV,W,5-1,5,5,,,,,,,,,,,,2017,2016-17,div1,Roane State,roanestatecommunitycollege,zacconneru4kp,Zac Conner
Mar 13,away,King Univ. JV,W,12-1,12,12,,,,,,,,,,,,2017,2016-17,div1,Roane State,roanestatecommunitycollege,zacconneru4kp,Zac Conner
Mar 17,away,Motlow State,L,13-3,13,13,,,,,,,,,,,,2017,2016-17,div1,Roane State,roanestatecommunitycollege,zacconneru4kp,Zac Conner
Mar 18,away,Motlow State,L,10-9,10,10,,,,,,,,,,,,2017,2016-17,div1,Roane State,roanestatecommunitycollege,zacconneru4kp,Zac Conner
Mar 18,away,Motlow State,L,9-3,9,9,,,,,,,,,,,,2017,2016-17,div1,Roane State,roanestatecommunitycollege,zacconneru4kp,Zac Conner
Mar 21,home,Calvin College,W,12-8,12,12,,,,,,,,,,,,2017,2016-17,div1,Roane State,roanestatecommunitycollege,zacconneru4kp,Zac Conner
Mar 24,home,Walters State,L,16-5,16,16,,,,,,,,,,,,2017,2016-17,div1,Roane State,roanestatecommunitycollege,zacconneru4kp,Zac Conner
Mar 25,home,Walters State,L,12-1,12,12,,,,,,,,,,,,2017,2016-17,div1,Roane State,roanestatecommunitycollege,zacconneru4kp,Zac Conner
Mar 25,home,Walters State,W,9-8,9,9,,,,,,,,,,,,2017,2016-17,div1,Roane State,roanestatecommunitycollege,zacconneru4kp,Zac Conner
Mar 28,away,Tennessee Wesleyan University JV,,,,,,,,,,,,,,,,2017,2016-17,div1,Roane State,roanestatecommunitycollege,zacconneru4kp,Zac Conner
Mar 28,away,Tennessee Wesleyan University JV,,,,,,,,,,,,,,,,2017,2016-17,div1,Roane State,roanestatecommunitycollege,zacconneru4kp,Zac Conner
Apr 1,away,Dyersburg State,L,6-0,6,6,,,,,,,,,,,,2017,2016-17,div1,Roane State,roanestatecommunitycollege,zacconneru4kp,Zac Conner
Apr 1,away,Dyersburg State,L,9-0,9,9,,,,,,,,,,,,2017,2016-17,div1,Roane State,roanestatecommunitycollege,zacconneru4kp,Zac Conner
Apr 2,away,Dyersburg State,L,15-3,15,15,,,,,,,,,,,,2017,2016-17,div1,Roane State,roanestatecommunitycollege,zacconneru4kp,Zac Conner
Apr 3,away,Bryan College JV,,,,,,,,,,,,,,,,2017,2016-17,div1,Roane State,roanestatecommunitycollege,zacconneru4kp,Zac Conner
Apr 7,home,Southwest Tennessee,L,10-8,10,10,,,,,,,,,,,,2017,2016-17,div1,Roane State,roanestatecommunitycollege,zacconneru4kp,Zac Conner
Apr 8,home,Southwest Tennessee,L,5-3,5,5,,,,,,,,,,,,2017,2016-17,div1,Roane State,roanestatecommunitycollege,zacconneru4kp,Zac Conner
Apr 8,home,Southwest Tennessee,W,11-2,11,11,,,,,,,,,,,,2017,2016-17,div1,Roane State,roanestatecommunitycollege,zacconneru4kp,Zac Conner
Apr 13,away,Jackson State,L,6-1,6,6,,,,,,,,,,,,2017,2016-17,div1,Roane State,roanestatecommunitycollege,zacconneru4kp,Zac Conner
Apr 14,away,Jackson State,L,7-4,7,7,,,,,,,,,,,,2017,2016-17,div1,Roane State,roanestatecommunitycollege,zacconneru4kp,Zac Conner
