date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 3,home,Lurleen B. Wallace,L,8-3,8,3,5.0,win,,,,,,,,,,,,,2015,2014-15,div1,Lawson State,lawsonstatecommunitycollege,nicholasdesantisp2wm,Nicholas DeSantis
Feb 4,home,Wallace-Selma,L,5-4,5,4,1.0,win,,,,,,,,,,,,,2015,2014-15,div1,Lawson State,lawsonstatecommunitycollege,nicholasdesantisp2wm,Nicholas DeSantis
Feb 6,home,Motlow State,W,6-1,6,1,5.0,win,20150206_kyr5,1,1,0,0,5.0,1,1,1,1.80,2,5,2015,2014-15,div1,Lawson State,lawsonstatecommunitycollege,nicholasdesantisp2wm,Nicholas DeSantis
Feb 7,home,USC Sumter,W,8-7,8,7,1.0,win,,,,,,,,,,,,,2015,2014-15,div1,Lawson State,lawsonstatecommunitycollege,nicholasdesantisp2wm,Nicholas DeSantis
Feb 7,home,USC Sumter,W,3-1,3,1,2.0,win,,,,,,,,,,,,,2015,2014-15,div1,Lawson State,lawsonstatecommunitycollege,nicholasdesantisp2wm,Nicholas DeSantis
Feb 8,home,USC Sumter,L,5-1,5,1,4.0,win,,,,,,,,,,,,,2015,2014-15,div1,Lawson State,lawsonstatecommunitycollege,nicholasdesantisp2wm,Nicholas DeSantis
Feb 10,home,East Central (MS),W,9-0,9,0,9.0,win,,,,,,,,,,,,,2015,2014-15,div1,Lawson State,lawsonstatecommunitycollege,nicholasdesantisp2wm,Nicholas DeSantis
Feb 10,home,East Central (MS),L,16-9,16,9,7.0,win,,,,,,,,,,,,,2015,2014-15,div1,Lawson State,lawsonstatecommunitycollege,nicholasdesantisp2wm,Nicholas DeSantis
Feb 13,home,Wallace-Dothan,W,8-7,8,7,1.0,win,20150213_9fuk,1,1,0,0,6.0,4,3,1,1.50,1,7,2015,2014-15,div1,Lawson State,lawsonstatecommunitycollege,nicholasdesantisp2wm,Nicholas DeSantis
Feb 13,home,Wallace-Dothan,L,2-1,2,1,1.0,win,,,,,,,,,,,,,2015,2014-15,div1,Lawson State,lawsonstatecommunitycollege,nicholasdesantisp2wm,Nicholas DeSantis
Feb 14,home,Wallace-Selma,W,3-1,3,1,2.0,win,,,,,,,,,,,,,2015,2014-15,div1,Lawson State,lawsonstatecommunitycollege,nicholasdesantisp2wm,Nicholas DeSantis
Feb 14,home,Wallace-Selma,W,1-0,1,0,1.0,win,,,,,,,,,,,,,2015,2014-15,div1,Lawson State,lawsonstatecommunitycollege,nicholasdesantisp2wm,Nicholas DeSantis
Feb 18,home,Jones,L,6-3,6,3,3.0,win,,,,,,,,,,,,,2015,2014-15,div1,Lawson State,lawsonstatecommunitycollege,nicholasdesantisp2wm,Nicholas DeSantis
