date,location,opponent,result,score,team_score,opp_score,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Sep 22,home,vs. Holmes,,,,,,,,,,,,,,,,2018,2017-18,div1,Bishop State,bishopstatecommunitycollege,trentwilliamsbtx6,Trent Williams
Jan 26  #,away,University of Mobile,,,,,,,,,,,,,,,,2018,2017-18,div1,Bishop State,bishopstatecommunitycollege,trentwilliamsbtx6,Trent Williams
Feb 2,home,Faulkner University JV,W,3-2,3,3,,,,,,,,,,,,2018,2017-18,div1,Bishop State,bishopstatecommunitycollege,trentwilliamsbtx6,Trent Williams
Feb 2,home,Faulkner University JV,W,12-3,12,12,,,,,,,,,,,,2018,2017-18,div1,Bishop State,bishopstatecommunitycollege,trentwilliamsbtx6,Trent Williams
Feb 6,home,Marion Military,L,7-3,7,7,,,,,,,,,,,,2018,2017-18,div1,Bishop State,bishopstatecommunitycollege,trentwilliamsbtx6,Trent Williams
Feb 6,home,Marion Military,L,9-1,9,9,,,,,,,,,,,,2018,2017-18,div1,Bishop State,bishopstatecommunitycollege,trentwilliamsbtx6,Trent Williams
Feb 17,home,vs. Calhoun,W,11-2,11,11,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,Bishop State,bishopstatecommunitycollege,trentwilliamsbtx6,Trent Williams
Feb 17,away,Lurleen B. Wallace,L,4-3,4,4,,,,,,,,,,,,2018,2017-18,div1,Bishop State,bishopstatecommunitycollege,trentwilliamsbtx6,Trent Williams
Feb 20,home,Hinds,L,13-2,13,13,,,,,,,,,,,,2018,2017-18,div1,Bishop State,bishopstatecommunitycollege,trentwilliamsbtx6,Trent Williams
Feb 20,home,Hinds,L,9-4,9,9,,,,,,,,,,,,2018,2017-18,div1,Bishop State,bishopstatecommunitycollege,trentwilliamsbtx6,Trent Williams
Feb 23,home,vs. Holmes,,,,,,,,,,,,,,,,2018,2017-18,div1,Bishop State,bishopstatecommunitycollege,trentwilliamsbtx6,Trent Williams
Feb 23,home,vs. Holmes,,,,,,,,,,,,,,,,2018,2017-18,div1,Bishop State,bishopstatecommunitycollege,trentwilliamsbtx6,Trent Williams
Feb 24,home,Pearl River,L,9-6,9,9,,,,,,,,,,,,2018,2017-18,div1,Bishop State,bishopstatecommunitycollege,trentwilliamsbtx6,Trent Williams
Feb 24,home,Pearl River,L,2-1,2,2,,,,,,,,,,,,2018,2017-18,div1,Bishop State,bishopstatecommunitycollege,trentwilliamsbtx6,Trent Williams
Mar 1,home,Central Alabama,W,3-1,3,3,,,,,,,,,,,,2018,2017-18,div1,Bishop State,bishopstatecommunitycollege,trentwilliamsbtx6,Trent Williams
Mar 2,away,Central Alabama,L,9-2,9,9,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,Bishop State,bishopstatecommunitycollege,trentwilliamsbtx6,Trent Williams
Mar 8,away,Enterprise State,L,12-11,12,12,,,,,,,,,,,,2018,2017-18,div1,Bishop State,bishopstatecommunitycollege,trentwilliamsbtx6,Trent Williams
Mar 8,away,Enterprise State,L,4-3,4,4,,,,,,,,,,,,2018,2017-18,div1,Bishop State,bishopstatecommunitycollege,trentwilliamsbtx6,Trent Williams
Mar 9,home,Enterprise State,W,8-5,8,8,,,,,,,,,,,,2018,2017-18,div1,Bishop State,bishopstatecommunitycollege,trentwilliamsbtx6,Trent Williams
Mar 9,home,Enterprise State,L,2-0,2,2,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,Bishop State,bishopstatecommunitycollege,trentwilliamsbtx6,Trent Williams
Mar 15,home,Lurleen B. Wallace,W,5-2,5,5,,,,,,,,,,,,2018,2017-18,div1,Bishop State,bishopstatecommunitycollege,trentwilliamsbtx6,Trent Williams
Mar 15,home,Lurleen B. Wallace,W,4-0,4,4,,,,,,,,,,,,2018,2017-18,div1,Bishop State,bishopstatecommunitycollege,trentwilliamsbtx6,Trent Williams
Mar 16,away,Lurleen B. Wallace,L,4-3,4,4,,,,,,,,,,,,2018,2017-18,div1,Bishop State,bishopstatecommunitycollege,trentwilliamsbtx6,Trent Williams
Mar 16,away,Lurleen B. Wallace,L,9-8,9,9,,,,,,,,,,,,2018,2017-18,div1,Bishop State,bishopstatecommunitycollege,trentwilliamsbtx6,Trent Williams
Mar 22,away,Chattahoochee Valley,L,11-3,11,11,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,Bishop State,bishopstatecommunitycollege,trentwilliamsbtx6,Trent Williams
Mar 22,away,Chattahoochee Valley,L,13-3,13,13,,,,,,,,,,,,2018,2017-18,div1,Bishop State,bishopstatecommunitycollege,trentwilliamsbtx6,Trent Williams
Mar 24,home,Chattahoochee Valley,L,4-0,4,4,,,,,,,,,,,,2018,2017-18,div1,Bishop State,bishopstatecommunitycollege,trentwilliamsbtx6,Trent Williams
Mar 24,home,Chattahoochee Valley,L,8-1,8,8,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,Bishop State,bishopstatecommunitycollege,trentwilliamsbtx6,Trent Williams
Mar 30,home,Wallace-Selma,W,4-0,4,4,,,,,,,,,,,,2018,2017-18,div1,Bishop State,bishopstatecommunitycollege,trentwilliamsbtx6,Trent Williams
Mar 30,home,Wallace-Selma,L,4-2,4,4,,,,,,,,,,,,2018,2017-18,div1,Bishop State,bishopstatecommunitycollege,trentwilliamsbtx6,Trent Williams
Mar 31,away,Wallace-Selma,L,5-1,5,5,,,,,,,,,,,,2018,2017-18,div1,Bishop State,bishopstatecommunitycollege,trentwilliamsbtx6,Trent Williams
Mar 31,away,Wallace-Selma,L,7-5,7,7,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,Bishop State,bishopstatecommunitycollege,trentwilliamsbtx6,Trent Williams
Apr 2,away,Faulkner University JV,W,6-5,6,6,,,,,,,,,,,,2018,2017-18,div1,Bishop State,bishopstatecommunitycollege,trentwilliamsbtx6,Trent Williams
Apr 2,away,Faulkner University JV,W,11-4,11,11,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,Bishop State,bishopstatecommunitycollege,trentwilliamsbtx6,Trent Williams
Apr 4,home,Copiah-Lincoln,,,,,,,,,,,,,,,,2018,2017-18,div1,Bishop State,bishopstatecommunitycollege,trentwilliamsbtx6,Trent Williams
Apr 4,home,Copiah-Lincoln,,,,,,,,,,,,,,,,2018,2017-18,div1,Bishop State,bishopstatecommunitycollege,trentwilliamsbtx6,Trent Williams
Apr 7,away,Delgado,,,,,,,,,,,,,,,,2018,2017-18,div1,Bishop State,bishopstatecommunitycollege,trentwilliamsbtx6,Trent Williams
Apr 7,away,Delgado,,,,,,,,,,,,,,,,2018,2017-18,div1,Bishop State,bishopstatecommunitycollege,trentwilliamsbtx6,Trent Williams
Apr 12,home,Wallace-Dothan,L,7-3,7,7,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,Bishop State,bishopstatecommunitycollege,trentwilliamsbtx6,Trent Williams
Apr 12,home,Wallace-Dothan,W,4-3,4,4,,,,,,,,,,,,2018,2017-18,div1,Bishop State,bishopstatecommunitycollege,trentwilliamsbtx6,Trent Williams
Apr 13,away,Wallace-Dothan,L,14-4,14,14,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,Bishop State,bishopstatecommunitycollege,trentwilliamsbtx6,Trent Williams
Apr 13,away,Wallace-Dothan,L,8-1,8,8,,,,,,,,,,,,2018,2017-18,div1,Bishop State,bishopstatecommunitycollege,trentwilliamsbtx6,Trent Williams
