date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 28,home,New Mexico Military,L,4-3,4,3,1,win,20230128_b0f3,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,div1,Trinidad State,trinidadstatecollege,olivermabeecm0o,Oliver Mabee
Jan 28,home,New Mexico Military,L,10-0,10,0,10,win,20230128_rowx,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,div1,Trinidad State,trinidadstatecollege,olivermabeecm0o,Oliver Mabee
Jan 29,home,New Mexico Military,L,8-7,8,7,1,win,20230129_5yvg,0,0,0,0,1.2,3,1,1,5.40,,2,2023,2022-23,div1,Trinidad State,trinidadstatecollege,olivermabeecm0o,Oliver Mabee
Jan 29,home,New Mexico Military,L,17-7,17,7,10,win,20230129_z3ez,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,div1,Trinidad State,trinidadstatecollege,olivermabeecm0o,Oliver Mabee
Feb 3,home,Seward County,L,7-1,7,1,6,win,20230203_76ou,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,div1,Trinidad State,trinidadstatecollege,olivermabeecm0o,Oliver Mabee
Feb 3,home,Seward County,L,15-1,15,1,14,win,20230203_wluc,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,div1,Trinidad State,trinidadstatecollege,olivermabeecm0o,Oliver Mabee
Feb 4,home,Seward County,L,7-4,7,4,3,win,20230204_rav7,0,0,1,0,3.0,4,3,3,9.00,3,4,2023,2022-23,div1,Trinidad State,trinidadstatecollege,olivermabeecm0o,Oliver Mabee
Feb 4,home,Seward County,L,10-9,10,9,1,win,20230204_twc8,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,div1,Trinidad State,trinidadstatecollege,olivermabeecm0o,Oliver Mabee
Feb 10,home,Midland,L,7-6,7,6,1,win,20230210_op19,0,0,0,0,6.0,8,3,3,4.50,1,3,2023,2022-23,div1,Trinidad State,trinidadstatecollege,olivermabeecm0o,Oliver Mabee
Feb 10,home,Midland,L,14-1,14,1,13,win,20230210_s0me,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,div1,Trinidad State,trinidadstatecollege,olivermabeecm0o,Oliver Mabee
Feb 11,home,Midland,L,4-2,4,2,2,win,20230211_1yg4,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,div1,Trinidad State,trinidadstatecollege,olivermabeecm0o,Oliver Mabee
Feb 11,home,Midland,L,16-0,16,0,16,win,20230211_o9nc,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,div1,Trinidad State,trinidadstatecollege,olivermabeecm0o,Oliver Mabee
Feb 19,home,CSU Fort Collins,W,15-2,15,2,13,win,20230219_crah,0,1,0,0,4.0,4,1,1,2.25,,6,2023,2022-23,div1,Trinidad State,trinidadstatecollege,olivermabeecm0o,Oliver Mabee
Feb 19,home,CSU Fort Collins,W,15-5,15,5,10,win,20230219_qh1k,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,div1,Trinidad State,trinidadstatecollege,olivermabeecm0o,Oliver Mabee
Feb 25,home,Otero,W,9-8,9,8,1,win,20230225_mbmv,0,1,0,0,5.0,8,5,3,5.40,2,7,2023,2022-23,div1,Trinidad State,trinidadstatecollege,olivermabeecm0o,Oliver Mabee
Feb 25,home,Otero,L,4-3,4,3,1,win,20230225_7mtb,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,div1,Trinidad State,trinidadstatecollege,olivermabeecm0o,Oliver Mabee
Feb 26,home,Otero,W,30-9,30,9,21,win,20230226_lul1,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,div1,Trinidad State,trinidadstatecollege,olivermabeecm0o,Oliver Mabee
Mar 5,home,McCook,W,5-2,5,2,3,win,20230305_c5bf,0,1,0,0,7.0,7,2,1,1.29,1,7,2023,2022-23,div1,Trinidad State,trinidadstatecollege,olivermabeecm0o,Oliver Mabee
