date,location,opponent,result,score,team_score,opp_score,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 10,home,vs. Arkansas Baptist,L,2-0,2,2,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,brandonwilsonayjr,Brandon Wilson
Feb 10,home,vs. Mississippi Delta,L,13-9,13,13,0,0,0,0,1.1,2,1,1,6.75,2,3,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,brandonwilsonayjr,Brandon Wilson
Feb 11,home,vs. Dyersburg State,L,3-2,3,3,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,brandonwilsonayjr,Brandon Wilson
Feb 11,home,vs. Three Rivers,W,6-4,6,6,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,brandonwilsonayjr,Brandon Wilson
Feb 16,home,vs. Bryant & Stratton (VA),W,3-2,3,3,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,brandonwilsonayjr,Brandon Wilson
Feb 16,home,vs. Bryant & Stratton (VA),W,2-0,2,2,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,brandonwilsonayjr,Brandon Wilson
Feb 17,away,Georgia Highlands,W,6-1,6,6,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,brandonwilsonayjr,Brandon Wilson
Feb 18,away,Georgia Highlands,L,8-3,8,8,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,brandonwilsonayjr,Brandon Wilson
Feb 18,away,Georgia Highlands,W,6-5,6,6,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,brandonwilsonayjr,Brandon Wilson
Feb 23,away,Lindenwood Belleville JV,W,17-0,17,17,0,1,0,0,2.0,1,,,0.00,,3,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,brandonwilsonayjr,Brandon Wilson
Feb 23,away,Lindenwood Belleville JV,L,7-5,7,7,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,brandonwilsonayjr,Brandon Wilson
Mar 3,home,vs. Iowa Central,W,4-3,4,4,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,brandonwilsonayjr,Brandon Wilson
Mar 4,home,vs. North Iowa Area,L,9-6,9,9,0,0,0,0,1.2,,,,0.00,1,1,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,brandonwilsonayjr,Brandon Wilson
