date,location,opponent,result,score,team_score,opp_score,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 3,home,Kansas Wesleyan University (JV),W,9-4,9,9,0,0,0,0,0.0,,,,0.00,,,2020,2019-20,div1,Pratt,prattcommunitycollege,austinhuletimxx,Austin Hulet
Feb 3,home,Kansas Wesleyan University (JV),W,14-4,14,14,,,,,,,,,,,,2020,2019-20,div1,Pratt,prattcommunitycollege,austinhuletimxx,Austin Hulet
Feb 8,away,Northeast Texas,L,11-3,11,11,,,,,,,,,,,,2020,2019-20,div1,Pratt,prattcommunitycollege,austinhuletimxx,Austin Hulet
Feb 8,away,Northeast Texas,L,7-4,7,7,0,0,0,0,0.0,,,,0.00,,,2020,2019-20,div1,Pratt,prattcommunitycollege,austinhuletimxx,Austin Hulet
Feb 9,away,Northeast Texas,L,12-5,12,12,0,0,0,0,0.0,,,,0.00,,,2020,2019-20,div1,Pratt,prattcommunitycollege,austinhuletimxx,Austin Hulet
Feb 15,home,vs. Highland (KS),L,6-5,6,6,,,,,,,,,,,,2020,2019-20,div1,Pratt,prattcommunitycollege,austinhuletimxx,Austin Hulet
Feb 15,home,vs. Highland (KS),L,2-0,2,2,0,0,0,0,0.0,,,,0.00,,,2020,2019-20,div1,Pratt,prattcommunitycollege,austinhuletimxx,Austin Hulet
Feb 16,home,vs. Highland (KS),L,5-4,5,5,0,0,0,0,0.0,,,,0.00,,,2020,2019-20,div1,Pratt,prattcommunitycollege,austinhuletimxx,Austin Hulet
Feb 17,away,Northwestern Oklahoma State University,W,8-2,8,8,0,0,0,0,1.0,,,,0.00,,,2020,2019-20,div1,Pratt,prattcommunitycollege,austinhuletimxx,Austin Hulet
Feb 17,away,Northwestern Oklahoma State University,L,7-4,7,7,0,0,0,0,0.0,,,,0.00,,,2020,2019-20,div1,Pratt,prattcommunitycollege,austinhuletimxx,Austin Hulet
Feb 22,home,Northern Oklahoma Tonkawa,L,2-1,2,2,0,0,0,0,0.0,,,,0.00,,,2020,2019-20,div1,Pratt,prattcommunitycollege,austinhuletimxx,Austin Hulet
Feb 22,home,Northern Oklahoma Tonkawa,W,2-1,2,2,0,0,0,0,0.0,,,,0.00,,,2020,2019-20,div1,Pratt,prattcommunitycollege,austinhuletimxx,Austin Hulet
Feb 28,away,Northern Oklahoma Tonkawa,L,2-1,2,2,0,0,0,0,0.0,,,,0.00,,,2020,2019-20,div1,Pratt,prattcommunitycollege,austinhuletimxx,Austin Hulet
Feb 28,away,Northern Oklahoma Tonkawa,L,16-6,16,16,0,0,0,0,0.0,,,,0.00,,,2020,2019-20,div1,Pratt,prattcommunitycollege,austinhuletimxx,Austin Hulet
Mar 5,away,Fort Scott,L,11-4,11,11,0,0,0,0,0.0,,,,0.00,,,2020,2019-20,div1,Pratt,prattcommunitycollege,austinhuletimxx,Austin Hulet
Mar 5,away,Fort Scott,W,16-11,16,16,0,0,0,0,0.0,,,,0.00,,,2020,2019-20,div1,Pratt,prattcommunitycollege,austinhuletimxx,Austin Hulet
Mar 7,home,Fort Scott,L,11-4,11,11,0,0,0,0,0.0,,,,0.00,,,2020,2019-20,div1,Pratt,prattcommunitycollege,austinhuletimxx,Austin Hulet
Mar 7,home,Fort Scott,L,17-7,17,17,0,0,0,0,0.0,,,,0.00,,,2020,2019-20,div1,Pratt,prattcommunitycollege,austinhuletimxx,Austin Hulet
Mar 12,away,Garden City,L,6-4,6,6,0,0,0,0,0.0,,,,0.00,,,2020,2019-20,div1,Pratt,prattcommunitycollege,austinhuletimxx,Austin Hulet
Mar 12,away,Garden City,L,5-2,5,5,0,0,0,0,2.2,1,2,2,6.75,1,4,2020,2019-20,div1,Pratt,prattcommunitycollege,austinhuletimxx,Austin Hulet
Mar 14,home,Garden City,,,,,,,,,,,,,,,,2020,2019-20,div1,Pratt,prattcommunitycollege,austinhuletimxx,Austin Hulet
Mar 14,home,Garden City,,,,,,,,,,,,,,,,2020,2019-20,div1,Pratt,prattcommunitycollege,austinhuletimxx,Austin Hulet
Mar 19,away,Cloud County,,,,,,,,,,,,,,,,2020,2019-20,div1,Pratt,prattcommunitycollege,austinhuletimxx,Austin Hulet
Mar 19,away,Cloud County,,,,,,,,,,,,,,,,2020,2019-20,div1,Pratt,prattcommunitycollege,austinhuletimxx,Austin Hulet
Mar 21,home,Cloud County,,,,,,,,,,,,,,,,2020,2019-20,div1,Pratt,prattcommunitycollege,austinhuletimxx,Austin Hulet
Mar 21,home,Cloud County,,,,,,,,,,,,,,,,2020,2019-20,div1,Pratt,prattcommunitycollege,austinhuletimxx,Austin Hulet
