date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Mar 21,away,Kankakee,L,12-0,12,12,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Olive-Harvey,oliveharveycollege,eugenejohnsonyuop,Eugene Johnson
Mar 22,away,Joliet,L,19-3,19,19,1,0,1,0,3.1,9,12,10,27.00,5,2,1,2014,2013-14,div1,Olive-Harvey,oliveharveycollege,eugenejohnsonyuop,Eugene Johnson
Mar 27,away,Lewis & Clark,L,14-5,14,14,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Olive-Harvey,oliveharveycollege,eugenejohnsonyuop,Eugene Johnson
Mar 27,away,Lewis & Clark,L,21-0,21,21,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Olive-Harvey,oliveharveycollege,eugenejohnsonyuop,Eugene Johnson
Mar 28,away,Southwestern Illinois,L,21-2,21,21,1,0,1,0,2.0,10,13,13,58.50,7,,,2014,2013-14,div1,Olive-Harvey,oliveharveycollege,eugenejohnsonyuop,Eugene Johnson
Mar 28,away,Southwestern Illinois,L,8-1,8,8,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Olive-Harvey,oliveharveycollege,eugenejohnsonyuop,Eugene Johnson
Mar 30,away,St. Louis,L,10-0,10,10,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Olive-Harvey,oliveharveycollege,eugenejohnsonyuop,Eugene Johnson
Apr 4,home,Kishwaukee,,,,,,,,,,,,,,,,,2014,2013-14,div1,Olive-Harvey,oliveharveycollege,eugenejohnsonyuop,Eugene Johnson
Apr 4,home,Kishwaukee,,,,,,,,,,,,,,,,,2014,2013-14,div1,Olive-Harvey,oliveharveycollege,eugenejohnsonyuop,Eugene Johnson
Apr 5,away,Harper,L,6-2,6,6,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Olive-Harvey,oliveharveycollege,eugenejohnsonyuop,Eugene Johnson
Apr 5,away,Harper,L,13-1,13,13,1,0,1,0,1.0,2,5,3,27.00,2,1,,2014,2013-14,div1,Olive-Harvey,oliveharveycollege,eugenejohnsonyuop,Eugene Johnson
Apr 6,away,Morton,L,12-2,12,12,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Olive-Harvey,oliveharveycollege,eugenejohnsonyuop,Eugene Johnson
Apr 6,away,Morton,W,7-5,7,7,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Olive-Harvey,oliveharveycollege,eugenejohnsonyuop,Eugene Johnson
Apr 9,away,DuPage,L,16-1,16,16,1,0,1,0,3.2,9,12,6,14.73,5,3,1,2014,2013-14,div1,Olive-Harvey,oliveharveycollege,eugenejohnsonyuop,Eugene Johnson
Apr 9,away,DuPage,L,14-3,14,14,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Olive-Harvey,oliveharveycollege,eugenejohnsonyuop,Eugene Johnson
Apr 11,away,Milwaukee Area Tech,L,4-1,4,4,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Olive-Harvey,oliveharveycollege,eugenejohnsonyuop,Eugene Johnson
Apr 11,away,Milwaukee Area Tech,L,7-2,7,7,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Olive-Harvey,oliveharveycollege,eugenejohnsonyuop,Eugene Johnson
Apr 12,home,Harper,L,11-0,11,11,1,0,1,0,5.0,7,7,5,9.00,1,3,1,2014,2013-14,div1,Olive-Harvey,oliveharveycollege,eugenejohnsonyuop,Eugene Johnson
Apr 12,home,Harper,L,16-7,16,16,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Olive-Harvey,oliveharveycollege,eugenejohnsonyuop,Eugene Johnson
Apr 13,home,Waubonsee,L,10-3,10,10,,,,,,,,,,,,,2014,2013-14,div1,Olive-Harvey,oliveharveycollege,eugenejohnsonyuop,Eugene Johnson
Apr 13,home,Waubonsee,L,11-3,11,11,,,,,,,,,,,,,2014,2013-14,div1,Olive-Harvey,oliveharveycollege,eugenejohnsonyuop,Eugene Johnson
Apr 16,away,Triton,L,13-2,13,13,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Olive-Harvey,oliveharveycollege,eugenejohnsonyuop,Eugene Johnson
Apr 16,away,Triton,L,15-2,15,15,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Olive-Harvey,oliveharveycollege,eugenejohnsonyuop,Eugene Johnson
Apr 17,away,Lake County,L,15-3,15,15,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Olive-Harvey,oliveharveycollege,eugenejohnsonyuop,Eugene Johnson
Apr 17,away,Lake County,L,19-9,19,19,1,0,1,0,4.1,15,18,17,35.31,7,3,,2014,2013-14,div1,Olive-Harvey,oliveharveycollege,eugenejohnsonyuop,Eugene Johnson
Apr 19,away,South Suburban,L,10-0,10,10,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Olive-Harvey,oliveharveycollege,eugenejohnsonyuop,Eugene Johnson
Apr 19,away,South Suburban,L,11-4,11,11,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Olive-Harvey,oliveharveycollege,eugenejohnsonyuop,Eugene Johnson
Apr 21,home,South Suburban,,,,,,,,,,,,,,,,,2014,2013-14,div1,Olive-Harvey,oliveharveycollege,eugenejohnsonyuop,Eugene Johnson
Apr 23,home,Triton,L,23-3,23,23,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Olive-Harvey,oliveharveycollege,eugenejohnsonyuop,Eugene Johnson
Apr 25,home,Kishwaukee,L,15-1,15,15,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Olive-Harvey,oliveharveycollege,eugenejohnsonyuop,Eugene Johnson
Apr 25,home,Kishwaukee,L,23-5,23,23,1,0,1,0,4.0,13,19,13,29.25,9,3,1,2014,2013-14,div1,Olive-Harvey,oliveharveycollege,eugenejohnsonyuop,Eugene Johnson
Apr 26,home,Prairie State,L,15-3,15,15,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Olive-Harvey,oliveharveycollege,eugenejohnsonyuop,Eugene Johnson
Apr 26,home,Prairie State,L,15-5,15,15,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Olive-Harvey,oliveharveycollege,eugenejohnsonyuop,Eugene Johnson
Apr 27,home,Morton,,,,,,,,,,,,,,,,,2014,2013-14,div1,Olive-Harvey,oliveharveycollege,eugenejohnsonyuop,Eugene Johnson
Apr 27,home,Morton,,,,,,,,,,,,,,,,,2014,2013-14,div1,Olive-Harvey,oliveharveycollege,eugenejohnsonyuop,Eugene Johnson
Apr 29,away,Elgin,,,,,,,,,,,,,,,,,2014,2013-14,div1,Olive-Harvey,oliveharveycollege,eugenejohnsonyuop,Eugene Johnson
Apr 29,away,Elgin,,,,,,,,,,,,,,,,,2014,2013-14,div1,Olive-Harvey,oliveharveycollege,eugenejohnsonyuop,Eugene Johnson
May 1,home,Black Hawk-Moline,,,,,,,,,,,,,,,,,2014,2013-14,div1,Olive-Harvey,oliveharveycollege,eugenejohnsonyuop,Eugene Johnson
May 1,home,Black Hawk-Moline,,,,,,,,,,,,,,,,,2014,2013-14,div1,Olive-Harvey,oliveharveycollege,eugenejohnsonyuop,Eugene Johnson
May 3,home,Highland (IL),L,12-4,12,12,1,0,1,0,6.0,6,6,6,9.00,8,5,,2014,2013-14,div1,Olive-Harvey,oliveharveycollege,eugenejohnsonyuop,Eugene Johnson
May 4,home,Moraine Valley,L,11-1,11,11,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Olive-Harvey,oliveharveycollege,eugenejohnsonyuop,Eugene Johnson
May 4,home,Moraine Valley,L,9-2,9,9,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Olive-Harvey,oliveharveycollege,eugenejohnsonyuop,Eugene Johnson
May 8,home,vs. South Suburban,L,15-2,15,15,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Olive-Harvey,oliveharveycollege,eugenejohnsonyuop,Eugene Johnson
May 9,away,Kishwaukee,L,18-3,18,18,1,0,1,0,2.0,10,16,9,40.50,3,2,1,2014,2013-14,div1,Olive-Harvey,oliveharveycollege,eugenejohnsonyuop,Eugene Johnson
