date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 17,away,USC Sumter,L,13-3,13,13,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,nickdelpbwhw,Nick Delp
Feb 17,away,USC Sumter,W,5-1,5,5,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,nickdelpbwhw,Nick Delp
Feb 18,away,USC Sumter,W,7-5,7,7,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,nickdelpbwhw,Nick Delp
Feb 18,away,USC Sumter,L,8-2,8,8,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,nickdelpbwhw,Nick Delp
Feb 25,home,Mercer County,W,14-0,14,14,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,nickdelpbwhw,Nick Delp
Feb 25,home,Mercer County,W,7-5,7,7,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,nickdelpbwhw,Nick Delp
Feb 27,home,Monroe College,L,3-1,3,3,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,nickdelpbwhw,Nick Delp
Feb 27,home,Monroe College,W,12-5,12,12,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,nickdelpbwhw,Nick Delp
Mar 4,away,Bryant & Stratton (VA),L,9-8,9,9,,,,,,,,,,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,nickdelpbwhw,Nick Delp
Mar 4,away,Bryant & Stratton (VA),W,14-3,14,14,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,nickdelpbwhw,Nick Delp
Mar 6,home,Delaware County,W,22-1,22,22,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,nickdelpbwhw,Nick Delp
Mar 7,home,Prince George's,,,,,,,,,,,,,,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,nickdelpbwhw,Nick Delp
Mar 8,home,Cecil,,,,,,,,,,,,,,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,nickdelpbwhw,Nick Delp
Mar 9,home,Penn State Mont Alto,W,16-7,16,16,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,nickdelpbwhw,Nick Delp
Mar 10,away,Southern Maryland,W,12-1,12,12,,,,,,,,,,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,nickdelpbwhw,Nick Delp
Mar 10,away,Southern Maryland,W,15-0,15,15,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,nickdelpbwhw,Nick Delp
Mar 15,away,CCBC Dundalk,L,6-1,6,6,,,,,,,,,,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,nickdelpbwhw,Nick Delp
Mar 16,home,Penn State-Schuylkill,W,12-2,12,12,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,nickdelpbwhw,Nick Delp
Mar 18,home,Montgomery,W,9-3,9,9,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,nickdelpbwhw,Nick Delp
Mar 18,home,Montgomery,W,14-1,14,14,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,nickdelpbwhw,Nick Delp
Mar 24,home,Frederick,W,8-1,8,8,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,nickdelpbwhw,Nick Delp
Mar 24,home,Frederick,W,12-0,12,12,,,,,,,,,,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,nickdelpbwhw,Nick Delp
Mar 25,home,Erie,W,14-4,14,14,,,,,,,,,,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,nickdelpbwhw,Nick Delp
Mar 25,home,Erie,W,16-6,16,16,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,nickdelpbwhw,Nick Delp
Mar 26,home,Erie,W,10-0,10,10,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,nickdelpbwhw,Nick Delp
Mar 29,home,CCBC Dundalk,W,14-3,14,14,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,nickdelpbwhw,Nick Delp
Mar 30,away,Chesapeake,L,4-3,4,4,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,nickdelpbwhw,Nick Delp
Mar 30,away,Chesapeake,W,11-1,11,11,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,nickdelpbwhw,Nick Delp
Mar 31,home,Garrett,W,13-3,13,13,,,,,,,,,,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,nickdelpbwhw,Nick Delp
Mar 31,home,Garrett,W,15-0,15,15,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,nickdelpbwhw,Nick Delp
Apr 3,away,Prince George's,W,13-2,13,13,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,nickdelpbwhw,Nick Delp
Apr 5,home,Cecil,W,7-6,7,7,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,nickdelpbwhw,Nick Delp
Apr 5,home,Cecil,W,9-2,9,9,,,,,,,,,,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,nickdelpbwhw,Nick Delp
Apr 6,home,Hagerstown,W,18-6,18,18,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,nickdelpbwhw,Nick Delp
Apr 6,home,Hagerstown,W,19-2,19,19,,,,,,,,,,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,nickdelpbwhw,Nick Delp
Apr 8,away,Mercer County,W,8-2,8,8,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,nickdelpbwhw,Nick Delp
Apr 8,away,Mercer County,L,5-3,5,5,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,nickdelpbwhw,Nick Delp
Apr 10,home,Camden County,W,14-11,14,14,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,nickdelpbwhw,Nick Delp
Apr 11,home,CCBC Essex,W,10-7,10,10,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,nickdelpbwhw,Nick Delp
Apr 12,home,CCBC Catonsville,L,13-7,13,13,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,nickdelpbwhw,Nick Delp
Apr 12,home,CCBC Catonsville,W,15-10,15,15,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,nickdelpbwhw,Nick Delp
Apr 14,home,Allegany Maryland,W,19-10,19,19,,,,,,,,,,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,nickdelpbwhw,Nick Delp
Apr 14,home,Allegany Maryland,W,11-0,11,11,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,nickdelpbwhw,Nick Delp
Apr 15,home,vs. Lackawanna,W,15-0,15,15,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,nickdelpbwhw,Nick Delp
Apr 15,home,vs. Lackawanna,W,9-3,9,9,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,nickdelpbwhw,Nick Delp
Apr 18,home,Anne Arundel,W,19-8,19,19,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Harford,harfordcommunitycollege,nickdelpbwhw,Nick Delp
