date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Sep 7  #,home,First Round Training,,,,,,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,louiscastano6owy,Louis Castano
Sep 8  #,home,Sunshine State Elite,,,,,,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,louiscastano6owy,Louis Castano
Sep 19  #,home,vs. Fall Juco Classic,,,,,,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,louiscastano6owy,Louis Castano
Sep 19  #,home,vs. Fall Juco Classic,,,,,,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,louiscastano6owy,Louis Castano
Sep 24  #,home,Ostingers,,,,,,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,louiscastano6owy,Louis Castano
Sep 25  #,home,Florida Burn,,,,,,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,louiscastano6owy,Louis Castano
Oct 2  #,home,vs. Suncoast Conference Showcase,,,,,,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,louiscastano6owy,Louis Castano
Oct 2  #,home,vs. State College of Florida,,,,,,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,louiscastano6owy,Louis Castano
Oct 8  #,home,Top Tier Roos,,,,,,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,louiscastano6owy,Louis Castano
Oct 9  #,home,vs. Suncoast All-Star Showcase,,,,,,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,louiscastano6owy,Louis Castano
Oct 12  #,home,Pasco-Hernando State,,,,,,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,louiscastano6owy,Louis Castano
Oct 15  #,home,State College of Florida,,,,,,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,louiscastano6owy,Louis Castano
Oct 21  #,home,TNXL- Orlando,,,,,,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,louiscastano6owy,Louis Castano
Oct 29  #,away,Pasco-Hernando State,,,,,,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,louiscastano6owy,Louis Castano
Nov 3  #,away,State College of Florida,,,,,,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,louiscastano6owy,Louis Castano
Jan 28,away,Santa Fe,L,8-5,8,8,,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,louiscastano6owy,Louis Castano
Jan 30,home,Ranger,W,11-2,11,11,,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,louiscastano6owy,Louis Castano
Jan 31,away,Central Florida,W,9-5,9,9,,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,louiscastano6owy,Louis Castano
