date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 15,away,Meridian,L,3-1,3,3,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,xavierwarrenhhs5,Xavier Warren
Feb 15,home,vs. Jefferson (MO),L,10-3,10,10,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,xavierwarrenhhs5,Xavier Warren
Feb 16,home,vs. Jefferson (MO),L,3-1,3,3,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,xavierwarrenhhs5,Xavier Warren
Feb 16,away,Meridian,W,5-3,5,5,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,xavierwarrenhhs5,Xavier Warren
Feb 22,away,Southwest Mississippi,L,2-1,2,2,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,xavierwarrenhhs5,Xavier Warren
Feb 22,away,Southwest Mississippi,L,5-1,5,5,,,,,,,,,,,,,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,xavierwarrenhhs5,Xavier Warren
Feb 23,away,Copiah-Lincoln,W,5-1,5,5,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,xavierwarrenhhs5,Xavier Warren
Feb 23,away,Copiah-Lincoln,L,5-4,5,5,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,xavierwarrenhhs5,Xavier Warren
Mar 4,home,McKendree University,,,,,,,,,,,,,,,,,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,xavierwarrenhhs5,Xavier Warren
Mar 4,home,McKendree University,,,,,,,,,,,,,,,,,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,xavierwarrenhhs5,Xavier Warren
Mar 9,home,Lincoln Trail,W,8-7,8,8,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,xavierwarrenhhs5,Xavier Warren
