date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 29,away,Dallas College - Eastfield,L,10-3,10,10,0,0,0,0,3.1,3,3,3,8.10,2,4,1,2022,2021-22,div1,Vernon,vernoncollege,marcosescalerankqw,Marcos Escalera
Jan 29,away,Dallas College - Eastfield,L,11-6,11,11,,,,,,,,,,,,,2022,2021-22,div1,Vernon,vernoncollege,marcosescalerankqw,Marcos Escalera
Feb 5,away,Dallas College - Cedar Valley,,,,,,,,,,,,,,,,,2022,2021-22,div1,Vernon,vernoncollege,marcosescalerankqw,Marcos Escalera
Feb 5,away,Dallas College - Cedar Valley,,,,,,,,,,,,,,,,,2022,2021-22,div1,Vernon,vernoncollege,marcosescalerankqw,Marcos Escalera
Feb 7,away,Dallas College - Richland,W,17-7,17,17,,,,,,,,,,,,,2022,2021-22,div1,Vernon,vernoncollege,marcosescalerankqw,Marcos Escalera
Feb 7,away,Dallas College - Richland,W,11-6,11,11,,,,,,,,,,,,,2022,2021-22,div1,Vernon,vernoncollege,marcosescalerankqw,Marcos Escalera
Feb 11,away,Redlands,W,13-8,13,13,1,1,0,0,4.0,3,1,1,2.25,1,6,,2022,2021-22,div1,Vernon,vernoncollege,marcosescalerankqw,Marcos Escalera
Feb 12,away,Redlands,W,13-6,13,13,,,,,,,,,,,,,2022,2021-22,div1,Vernon,vernoncollege,marcosescalerankqw,Marcos Escalera
Feb 12,away,Redlands,W,14-3,14,14,,,,,,,,,,,,,2022,2021-22,div1,Vernon,vernoncollege,marcosescalerankqw,Marcos Escalera
Feb 18,away,Midland,L,3-2,3,3,1,0,1,0,6.0,5,3,3,4.50,1,4,,2022,2021-22,div1,Vernon,vernoncollege,marcosescalerankqw,Marcos Escalera
Feb 18,away,Midland,L,14-12,14,14,,,,,,,,,,,,,2022,2021-22,div1,Vernon,vernoncollege,marcosescalerankqw,Marcos Escalera
Feb 19,away,Odessa,L,12-11,12,12,,,,,,,,,,,,,2022,2021-22,div1,Vernon,vernoncollege,marcosescalerankqw,Marcos Escalera
Feb 19,away,Odessa,L,14-4,14,14,,,,,,,,,,,,,2022,2021-22,div1,Vernon,vernoncollege,marcosescalerankqw,Marcos Escalera
Feb 21,home,vs. Northern Oklahoma Tonkawa,L,9-8,9,9,,,,,,,,,,,,,2022,2021-22,div1,Vernon,vernoncollege,marcosescalerankqw,Marcos Escalera
