date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 24,away,Eastern Florida State,W,8-2,8,8,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,chasesanquinettiz8e8,Chase Sanquinetti
Jan 25,home,Eastern Florida State,W,3-2,3,3,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,chasesanquinettiz8e8,Chase Sanquinetti
Jan 28,home,Ed Waters,W,12-1,12,12,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,chasesanquinettiz8e8,Chase Sanquinetti
Jan 30,away,Abraham Baldwin,W,5-3,5,5,,,,,,,,,,,,,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,chasesanquinettiz8e8,Chase Sanquinetti
Jan 30,away,Abraham Baldwin,W,5-1,5,5,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,chasesanquinettiz8e8,Chase Sanquinetti
Feb 2,home,Abraham Baldwin,W,9-1,9,9,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,chasesanquinettiz8e8,Chase Sanquinetti
Feb 2,home,Abraham Baldwin,W,11-2,11,11,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,chasesanquinettiz8e8,Chase Sanquinetti
Feb 4,home,Ed Waters,W,25-2,25,25,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,chasesanquinettiz8e8,Chase Sanquinetti
Feb 7,home,vs. Gordon State,W,7-1,7,7,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,chasesanquinettiz8e8,Chase Sanquinetti
Feb 7,away,Gulf Coast State,L,5-0,5,5,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,chasesanquinettiz8e8,Chase Sanquinetti
Feb 8,home,vs. Andrew,L,4-1,4,4,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,chasesanquinettiz8e8,Chase Sanquinetti
Feb 8,home,vs. Chattahoochee Valley,W,2-1,2,2,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,chasesanquinettiz8e8,Chase Sanquinetti
Feb 11,home,Polk State,W,8-3,8,8,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,chasesanquinettiz8e8,Chase Sanquinetti
Feb 13,home,Northwest Florida State,L,9-1,9,9,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,chasesanquinettiz8e8,Chase Sanquinetti
Feb 14,home,Miami Dade,L,7-4,7,7,,,,,,,,,,,,,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,chasesanquinettiz8e8,Chase Sanquinetti
Feb 15,home,Florida SouthWestern State,L,8-6,8,8,,,,,,,,,,,,,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,chasesanquinettiz8e8,Chase Sanquinetti
Feb 15,home,Gulf Coast State,L,5-0,5,5,,,,,,,,,,,,,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,chasesanquinettiz8e8,Chase Sanquinetti
Feb 18,away,Polk State,L,9-0,9,9,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,chasesanquinettiz8e8,Chase Sanquinetti
Feb 20,home,Florence-Darlington Tech,L,9-0,9,9,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,chasesanquinettiz8e8,Chase Sanquinetti
Feb 21,home,State College of Florida,W,3-2,3,3,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,chasesanquinettiz8e8,Chase Sanquinetti
Feb 22,home,Hillsborough,L,4-2,4,4,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,div1,St. Johns River State,stjohnsriverstatecollege,chasesanquinettiz8e8,Chase Sanquinetti
