date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 2,home,Wilkes Community College,W,3-2,3,3,,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,johnfissel54jl,John Fissel
Feb 2,home,Wilkes Community College,W,17-0,17,17,,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,johnfissel54jl,John Fissel
Feb 9,away,East Georgia State,,,,,,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,johnfissel54jl,John Fissel
Feb 10,away,East Georgia State,L,6-5,6,6,,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,johnfissel54jl,John Fissel
Feb 10,away,East Georgia State,W,1-0,1,1,,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,johnfissel54jl,John Fissel
Feb 14,home,Limestone College JV,W,1-0,1,1,0,0,0,1,1.0,1,,,0.00,,2,,2013,2012-13,div1,USC Sumter,uscsumter,johnfissel54jl,John Fissel
Feb 14,home,Limestone College JV,W,10-0,10,10,,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,johnfissel54jl,John Fissel
Feb 16,home,Florida State Jacksonville,W,9-0,9,9,0,0,0,0,1.0,1,1,1,9.00,1,1,,2013,2012-13,div1,USC Sumter,uscsumter,johnfissel54jl,John Fissel
Feb 17,home,Florida State Jacksonville,W,3-2,3,3,,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,johnfissel54jl,John Fissel
Feb 17,home,Florida State Jacksonville,W,4-3,4,4,,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,johnfissel54jl,John Fissel
Feb 24,home,vs. Cecil,W,6-2,6,6,,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,johnfissel54jl,John Fissel
Feb 24,home,vs. Potomac State,W,5-4,5,5,,,,,,,,,,,,,2013,2012-13,div1,USC Sumter,uscsumter,johnfissel54jl,John Fissel
