date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Mar 6,home,vs. Hagerstown,W,6-5,6,6,,,,,,,,,,,,,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,jakechavezapgw,Jake Chavez
Mar 6,home,vs. Hagerstown,W,2-0,2,2,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,jakechavezapgw,Jake Chavez
Mar 7,home,vs. Briarcliffe,W,9-7,9,9,,,,,,,,,,,,,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,jakechavezapgw,Jake Chavez
Mar 7,home,vs. Hagerstown,L,10-5,10,10,,,,,,,,,,,,,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,jakechavezapgw,Jake Chavez
Mar 8,home,vs. Rock Valley,W,10-2,10,10,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,jakechavezapgw,Jake Chavez
Mar 8,home,vs. Rock Valley,W,10-6,10,10,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,jakechavezapgw,Jake Chavez
Mar 11,home,vs. Rock Valley,W,16-0,16,16,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,jakechavezapgw,Jake Chavez
Mar 11,home,vs. Rock Valley,W,6-2,6,6,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,jakechavezapgw,Jake Chavez
Mar 12,home,vs. UConn Avery Point,L,7-3,7,7,,,,,,,,,,,,,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,jakechavezapgw,Jake Chavez
Mar 12,home,vs. Parkland,L,9-5,9,9,,,,,,,,,,,,,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,jakechavezapgw,Jake Chavez
