date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 26,away,Palm Beach State,W,5-0,5,5,,,,,,,,,,,,,2018,2017-18,div1,Central Florida,collegeofcentralflorida,blakemarabellgx2y,Blake Marabell
Jan 27,away,Indian River State,W,6-1,6,6,,,,,,,,,,,,,2018,2017-18,div1,Central Florida,collegeofcentralflorida,blakemarabellgx2y,Blake Marabell
Jan 27,away,Indian River State,L,11-7,11,11,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Central Florida,collegeofcentralflorida,blakemarabellgx2y,Blake Marabell
Jan 29,away,Hillsborough,W,5-4,5,5,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Central Florida,collegeofcentralflorida,blakemarabellgx2y,Blake Marabell
Feb 2,home,South Florida State,W,12-7,12,12,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Central Florida,collegeofcentralflorida,blakemarabellgx2y,Blake Marabell
Feb 3,home,Palm Beach State,L,6-1,6,6,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Central Florida,collegeofcentralflorida,blakemarabellgx2y,Blake Marabell
Feb 5,home,Hillsborough,L,8-4,8,8,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Central Florida,collegeofcentralflorida,blakemarabellgx2y,Blake Marabell
Feb 7,away,State College of Florida,L,8-7,8,8,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Central Florida,collegeofcentralflorida,blakemarabellgx2y,Blake Marabell
Feb 9,away,South Florida State,W,20-6,20,20,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Central Florida,collegeofcentralflorida,blakemarabellgx2y,Blake Marabell
Feb 10,away,Eastern Florida State,W,15-5,15,15,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Central Florida,collegeofcentralflorida,blakemarabellgx2y,Blake Marabell
Feb 14,home,State College of Florida,T,5-5,5,5,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Central Florida,collegeofcentralflorida,blakemarabellgx2y,Blake Marabell
Feb 19,away,St. Petersburg,W,22-6,22,22,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Central Florida,collegeofcentralflorida,blakemarabellgx2y,Blake Marabell
Feb 20,home,CCBC Catonsville,W,12-7,12,12,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Central Florida,collegeofcentralflorida,blakemarabellgx2y,Blake Marabell
Feb 23,home,South Georgia State,L,9-7,9,9,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,Central Florida,collegeofcentralflorida,blakemarabellgx2y,Blake Marabell
