date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Sep 29  #,home,vs. Shelton State,,,,,,,,,,,,,,,,,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,diontebrantleyj9eq,Dionte Brantley
Sep 29  #,home,vs. Snead State,,,,,,,,,,,,,,,,,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,diontebrantleyj9eq,Dionte Brantley
Feb 4,away,Faulkner University JV,W,8-3,8,8,,,,,,,,,,,,,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,diontebrantleyj9eq,Dionte Brantley
Feb 4,away,Faulkner University JV,W,7-1,7,7,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,diontebrantleyj9eq,Dionte Brantley
Feb 8,home,Calhoun,W,12-11,12,12,,,,,,,,,,,,,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,diontebrantleyj9eq,Dionte Brantley
Feb 9,home,Calhoun,W,9-2,9,9,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,diontebrantleyj9eq,Dionte Brantley
Feb 9,home,Calhoun,L,9-7,9,9,,,,,,,,,,,,,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,diontebrantleyj9eq,Dionte Brantley
Feb 16,home,Wallace State,,,,,,,,,,,,,,,,,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,diontebrantleyj9eq,Dionte Brantley
Feb 16,home,Wallace State,,,,,,,,,,,,,,,,,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,diontebrantleyj9eq,Dionte Brantley
Feb 18,home,Northwest Florida State,,,,,,,,,,,,,,,,,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,diontebrantleyj9eq,Dionte Brantley
Feb 22,home,Pensacola State,W,6-5,6,6,,,,,,,,,,,,,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,diontebrantleyj9eq,Dionte Brantley
Feb 22,home,Snead State,L,4-3,4,4,,,,,,,,,,,,,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,diontebrantleyj9eq,Dionte Brantley
Feb 23,home,Andrew,L,7-3,7,7,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,diontebrantleyj9eq,Dionte Brantley
Feb 23,home,Snead State,L,12-2,12,12,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,diontebrantleyj9eq,Dionte Brantley
Feb 25,away,Chipola,,,,,,,,,,,,,,,,,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,diontebrantleyj9eq,Dionte Brantley
Feb 27,away,Lawson State,L,10-0,10,10,,,,,,,,,,,,,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,diontebrantleyj9eq,Dionte Brantley
Feb 27,away,Lawson State,L,7-2,7,7,,,,,,,,,,,,,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,diontebrantleyj9eq,Dionte Brantley
Feb 29,home,Lawson State,L,4-1,4,4,,,,,,,,,,,,,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,diontebrantleyj9eq,Dionte Brantley
Feb 29,home,Lawson State,L,3-2,3,3,,,,,,,,,,,,,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,diontebrantleyj9eq,Dionte Brantley
Mar 7,home,Wallace-Dothan,W,3-2,3,3,,,,,,,,,,,,,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,diontebrantleyj9eq,Dionte Brantley
Mar 7,home,Wallace-Dothan,W,6-2,6,6,,,,,,,,,,,,,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,diontebrantleyj9eq,Dionte Brantley
Mar 8,away,Wallace-Dothan,L,12-7,12,12,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,diontebrantleyj9eq,Dionte Brantley
Mar 8,away,Wallace-Dothan,L,10-0,10,10,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,diontebrantleyj9eq,Dionte Brantley
Mar 12,home,Coastal Alabama - Bay Minette,L,8-0,8,8,,,,,,,,,,,,,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,diontebrantleyj9eq,Dionte Brantley
Mar 12,home,Coastal Alabama - Bay Minette,W,6-3,6,6,,,,,,,,,,,,,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,diontebrantleyj9eq,Dionte Brantley
Mar 14,away,Coastal Alabama - Bay Minette,,,,,,,,,,,,,,,,,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,diontebrantleyj9eq,Dionte Brantley
Mar 14,away,Coastal Alabama - Bay Minette,,,,,,,,,,,,,,,,,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,diontebrantleyj9eq,Dionte Brantley
Mar 16,away,Huntingdon College JV,,,,,,,,,,,,,,,,,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,diontebrantleyj9eq,Dionte Brantley
Mar 19,away,Coastal Alabama - Monroeville,,,,,,,,,,,,,,,,,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,diontebrantleyj9eq,Dionte Brantley
Mar 19,away,Coastal Alabama - Monroeville,,,,,,,,,,,,,,,,,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,diontebrantleyj9eq,Dionte Brantley
Mar 21,home,Coastal Alabama - Monroeville,,,,,,,,,,,,,,,,,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,diontebrantleyj9eq,Dionte Brantley
Mar 21,home,Coastal Alabama - Monroeville,,,,,,,,,,,,,,,,,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,diontebrantleyj9eq,Dionte Brantley
Mar 26,away,Bishop State,,,,,,,,,,,,,,,,,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,diontebrantleyj9eq,Dionte Brantley
Mar 26,away,Bishop State,,,,,,,,,,,,,,,,,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,diontebrantleyj9eq,Dionte Brantley
Mar 28,home,Bishop State,,,,,,,,,,,,,,,,,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,diontebrantleyj9eq,Dionte Brantley
Mar 28,home,Bishop State,,,,,,,,,,,,,,,,,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,diontebrantleyj9eq,Dionte Brantley
Mar 31,home,Chipola,,,,,,,,,,,,,,,,,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,diontebrantleyj9eq,Dionte Brantley
Apr 2,away,Chattahoochee Valley,,,,,,,,,,,,,,,,,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,diontebrantleyj9eq,Dionte Brantley
Apr 2,away,Chattahoochee Valley,,,,,,,,,,,,,,,,,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,diontebrantleyj9eq,Dionte Brantley
Apr 4,home,Chattahoochee Valley,,,,,,,,,,,,,,,,,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,diontebrantleyj9eq,Dionte Brantley
Apr 4,home,Chattahoochee Valley,,,,,,,,,,,,,,,,,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,diontebrantleyj9eq,Dionte Brantley
Apr 9,home,Coastal Alabama - Brewton,,,,,,,,,,,,,,,,,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,diontebrantleyj9eq,Dionte Brantley
Apr 9,home,Coastal Alabama - Brewton,,,,,,,,,,,,,,,,,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,diontebrantleyj9eq,Dionte Brantley
Apr 11,away,Coastal Alabama - Brewton,,,,,,,,,,,,,,,,,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,diontebrantleyj9eq,Dionte Brantley
Apr 11,away,Coastal Alabama - Brewton,,,,,,,,,,,,,,,,,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,diontebrantleyj9eq,Dionte Brantley
Apr 16,away,Wallace-Selma,,,,,,,,,,,,,,,,,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,diontebrantleyj9eq,Dionte Brantley
Apr 16,away,Wallace-Selma,,,,,,,,,,,,,,,,,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,diontebrantleyj9eq,Dionte Brantley
Apr 18,home,Wallace-Selma,,,,,,,,,,,,,,,,,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,diontebrantleyj9eq,Dionte Brantley
Apr 18,home,Wallace-Selma,,,,,,,,,,,,,,,,,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,diontebrantleyj9eq,Dionte Brantley
Apr 23,home,Enterprise State,,,,,,,,,,,,,,,,,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,diontebrantleyj9eq,Dionte Brantley
Apr 23,home,Enterprise State,,,,,,,,,,,,,,,,,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,diontebrantleyj9eq,Dionte Brantley
Apr 25,away,Enterprise State,,,,,,,,,,,,,,,,,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,diontebrantleyj9eq,Dionte Brantley
Apr 25,away,Enterprise State,,,,,,,,,,,,,,,,,2020,2019-20,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,diontebrantleyj9eq,Dionte Brantley
