date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Sep 2  #,away,Coffeyville,,,,,,,,,,,,,,,,,2020,2019-20,div1,Seminole State (OK),seminolestatecollegeok,cjbriley02nh,CJ Briley
Sep 15  #,home,vs. San Jacinto,,,,,,,,,,,,,,,,,2020,2019-20,div1,Seminole State (OK),seminolestatecollegeok,cjbriley02nh,CJ Briley
Sep 19  #,home,Carl Albert State,,,,,,,,,,,,,,,,,2020,2019-20,div1,Seminole State (OK),seminolestatecollegeok,cjbriley02nh,CJ Briley
Sep 21  #,home,vs. Seward County,,,,,,,,,,,,,,,,,2020,2019-20,div1,Seminole State (OK),seminolestatecollegeok,cjbriley02nh,CJ Briley
Sep 27,home,vs. Fort Scott,,,,,,,,,,,,,,,,,2020,2019-20,div1,Seminole State (OK),seminolestatecollegeok,cjbriley02nh,CJ Briley
Sep 27  #,home,vs. Barton,,,,,,,,,,,,,,,,,2020,2019-20,div1,Seminole State (OK),seminolestatecollegeok,cjbriley02nh,CJ Briley
Oct 13,away,NSU,,,,,,,,,,,,,,,,,2020,2019-20,div1,Seminole State (OK),seminolestatecollegeok,cjbriley02nh,CJ Briley
Oct 13,away,NSU,,,,,,,,,,,,,,,,,2020,2019-20,div1,Seminole State (OK),seminolestatecollegeok,cjbriley02nh,CJ Briley
Oct 22  #,away,Carl Albert State,,,,,,,,,,,,,,,,,2020,2019-20,div1,Seminole State (OK),seminolestatecollegeok,cjbriley02nh,CJ Briley
Feb 3,home,Oklahoma Wesleyan,W,4-0,4,4,,,,,,,,,,,,,2020,2019-20,div1,Seminole State (OK),seminolestatecollegeok,cjbriley02nh,CJ Briley
Feb 3,home,Oklahoma Wesleyan,W,12-1,12,12,,,,,,,,,,,,,2020,2019-20,div1,Seminole State (OK),seminolestatecollegeok,cjbriley02nh,CJ Briley
Feb 8,away,Grayson,W,8-3,8,8,,,,,,,,,,,,,2020,2019-20,div1,Seminole State (OK),seminolestatecollegeok,cjbriley02nh,CJ Briley
Feb 8,away,Grayson,L,2-1,2,2,,,,,,,,,,,,,2020,2019-20,div1,Seminole State (OK),seminolestatecollegeok,cjbriley02nh,CJ Briley
Feb 14,home,Southern Nazarene,W,9-4,9,9,,,,,,,,,,,,,2020,2019-20,div1,Seminole State (OK),seminolestatecollegeok,cjbriley02nh,CJ Briley
Feb 14,home,Southern Nazarene,W,21-3,21,21,,,,,,,,,,,,,2020,2019-20,div1,Seminole State (OK),seminolestatecollegeok,cjbriley02nh,CJ Briley
Feb 14,home,Southwestern Christian University,W,17-2,17,17,1,0,0,0,2.0,0,0,0,0.00,2,2,0,2020,2019-20,div1,Seminole State (OK),seminolestatecollegeok,cjbriley02nh,CJ Briley
Feb 14,home,Southwestern Christian University,W,11-4,11,11,,,,,,,,,,,,,2020,2019-20,div1,Seminole State (OK),seminolestatecollegeok,cjbriley02nh,CJ Briley
Feb 15,home,vs. Crowder,L,6-3,6,6,,,,,,,,,,,,,2020,2019-20,div1,Seminole State (OK),seminolestatecollegeok,cjbriley02nh,CJ Briley
Feb 16,home,vs. Cloud County,L,5-4,5,5,,,,,,,,,,,,,2020,2019-20,div1,Seminole State (OK),seminolestatecollegeok,cjbriley02nh,CJ Briley
Feb 16,home,vs. Coffeyville,W,2-1,2,2,,,,,,,,,,,,,2020,2019-20,div1,Seminole State (OK),seminolestatecollegeok,cjbriley02nh,CJ Briley
