date,location,opponent,result,score,team_score,opp_score,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 26,away,St. Petersburg,L,9-3,9,9,,,,,,,,,,,,2018,2017-18,div1,Indian River State,indianriverstatecollege,colebrutchert7y3,Cole Brutcher
Jan 27,home,Central Florida,L,6-1,6,6,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,Indian River State,indianriverstatecollege,colebrutchert7y3,Cole Brutcher
Jan 27,home,Central Florida,W,11-7,11,11,,,,,,,,,,,,2018,2017-18,div1,Indian River State,indianriverstatecollege,colebrutchert7y3,Cole Brutcher
Feb 3,home,Pasco-Hernando State,W,6-4,6,6,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,Indian River State,indianriverstatecollege,colebrutchert7y3,Cole Brutcher
Feb 3,home,Pasco-Hernando State,W,4-2,4,4,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,Indian River State,indianriverstatecollege,colebrutchert7y3,Cole Brutcher
Feb 7,away,Lake-Sumter State,W,3-1,3,3,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,Indian River State,indianriverstatecollege,colebrutchert7y3,Cole Brutcher
Feb 9,home,Seminole State (FL),L,5-4,5,5,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,Indian River State,indianriverstatecollege,colebrutchert7y3,Cole Brutcher
Feb 11,home,ASA Miami,W,5-4,5,5,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,Indian River State,indianriverstatecollege,colebrutchert7y3,Cole Brutcher
Feb 11,home,ASA Miami,W,6-1,6,6,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,Indian River State,indianriverstatecollege,colebrutchert7y3,Cole Brutcher
Feb 14,home,Lake-Sumter State,T,6-6,6,6,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,Indian River State,indianriverstatecollege,colebrutchert7y3,Cole Brutcher
Feb 15,away,Seminole State (FL),L,1-0,1,1,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,Indian River State,indianriverstatecollege,colebrutchert7y3,Cole Brutcher
Feb 17,home,South Florida State,W,7-6,7,7,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,Indian River State,indianriverstatecollege,colebrutchert7y3,Cole Brutcher
Feb 19,away,South Florida State,W,8-2,8,8,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,Indian River State,indianriverstatecollege,colebrutchert7y3,Cole Brutcher
Feb 21,home,Broward,L,12-6,12,12,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,Indian River State,indianriverstatecollege,colebrutchert7y3,Cole Brutcher
Feb 23,away,Broward,L,2-0,2,2,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,Indian River State,indianriverstatecollege,colebrutchert7y3,Cole Brutcher
Feb 24,home,Broward,L,6-5,6,6,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,Indian River State,indianriverstatecollege,colebrutchert7y3,Cole Brutcher
Feb 28,home,Eastern Florida State,W,9-5,9,9,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,Indian River State,indianriverstatecollege,colebrutchert7y3,Cole Brutcher
Mar 2,away,Eastern Florida State,L,7-6,7,7,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,Indian River State,indianriverstatecollege,colebrutchert7y3,Cole Brutcher
Mar 3,home,Eastern Florida State,W,9-0,9,9,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,Indian River State,indianriverstatecollege,colebrutchert7y3,Cole Brutcher
Mar 5,home,Kalamazoo Valley,W,16-4,16,16,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,Indian River State,indianriverstatecollege,colebrutchert7y3,Cole Brutcher
Mar 7,away,Palm Beach State,,,,,,,,,,,,,,,,2018,2017-18,div1,Indian River State,indianriverstatecollege,colebrutchert7y3,Cole Brutcher
Mar 8,away,Palm Beach State,L,10-0,10,10,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,Indian River State,indianriverstatecollege,colebrutchert7y3,Cole Brutcher
Mar 9,home,Palm Beach State,L,6-0,6,6,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,Indian River State,indianriverstatecollege,colebrutchert7y3,Cole Brutcher
Mar 10,away,Palm Beach State,L,6-0,6,6,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,Indian River State,indianriverstatecollege,colebrutchert7y3,Cole Brutcher
Mar 12,home,Kirkwood,W,6-2,6,6,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,Indian River State,indianriverstatecollege,colebrutchert7y3,Cole Brutcher
Mar 14,home,Miami Dade,L,9-3,9,9,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,Indian River State,indianriverstatecollege,colebrutchert7y3,Cole Brutcher
Mar 16,away,Miami Dade,W,3-1,3,3,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,Indian River State,indianriverstatecollege,colebrutchert7y3,Cole Brutcher
Mar 17,home,Miami Dade,L,11-8,11,11,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,Indian River State,indianriverstatecollege,colebrutchert7y3,Cole Brutcher
Mar 19,home,Lafleche College,W,11-5,11,11,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,Indian River State,indianriverstatecollege,colebrutchert7y3,Cole Brutcher
Mar 23,home,ASA Miami,L,12-5,12,12,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,Indian River State,indianriverstatecollege,colebrutchert7y3,Cole Brutcher
Mar 24,home,ASA Miami,W,10-3,10,10,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,Indian River State,indianriverstatecollege,colebrutchert7y3,Cole Brutcher
Mar 24,home,ASA Miami,L,1-0,1,1,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,Indian River State,indianriverstatecollege,colebrutchert7y3,Cole Brutcher
Mar 28,away,Broward,L,6-1,6,6,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,Indian River State,indianriverstatecollege,colebrutchert7y3,Cole Brutcher
Mar 30,home,Broward,W,8-1,8,8,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,Indian River State,indianriverstatecollege,colebrutchert7y3,Cole Brutcher
Mar 31,away,Broward,W,6-4,6,6,0,0,0,0,0.0,,,,0.00,,,2018,2017-18,div1,Indian River State,indianriverstatecollege,colebrutchert7y3,Cole Brutcher
