date,location,opponent,result,score,team_score,opp_score,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 19  #,home,Alumni Game,,,,,,,,,,,,,,,,2019,2018-19,div1,State College of Florida,statecollegeoffloridamanateesaraso,coreyiresonj7gx,Corey Ireson
Jan 25,home,Gulf Coast State,W,10-7,10,10,,,,,,,,,,,,2019,2018-19,div1,State College of Florida,statecollegeoffloridamanateesaraso,coreyiresonj7gx,Corey Ireson
Jan 26,home,Gulf Coast State,W,6-1,6,6,0,0,0,0,3.0,2,1,1,3.00,3,4,2019,2018-19,div1,State College of Florida,statecollegeoffloridamanateesaraso,coreyiresonj7gx,Corey Ireson
Jan 27,home,vs. Chipola,,,,,,,,,,,,,,,,2019,2018-19,div1,State College of Florida,statecollegeoffloridamanateesaraso,coreyiresonj7gx,Corey Ireson
Jan 31,away,Broward,W,1-0,1,1,,,,,,,,,,,,2019,2018-19,div1,State College of Florida,statecollegeoffloridamanateesaraso,coreyiresonj7gx,Corey Ireson
Feb 1,home,Santa Fe,W,5-2,5,5,,,,,,,,,,,,2019,2018-19,div1,State College of Florida,statecollegeoffloridamanateesaraso,coreyiresonj7gx,Corey Ireson
Feb 2,home,Miami Dade,L,3-1,3,3,1,0,0,0,6.0,3,1,1,1.50,1,6,2019,2018-19,div1,State College of Florida,statecollegeoffloridamanateesaraso,coreyiresonj7gx,Corey Ireson
Feb 4,away,Eastern Florida State,W,6-5,6,6,,,,,,,,,,,,2019,2018-19,div1,State College of Florida,statecollegeoffloridamanateesaraso,coreyiresonj7gx,Corey Ireson
Feb 6,home,Central Florida,L,10-4,10,10,,,,,,,,,,,,2019,2018-19,div1,State College of Florida,statecollegeoffloridamanateesaraso,coreyiresonj7gx,Corey Ireson
Feb 7,home,Broward,W,10-1,10,10,,,,,,,,,,,,2019,2018-19,div1,State College of Florida,statecollegeoffloridamanateesaraso,coreyiresonj7gx,Corey Ireson
