date,location,opponent,result,score,team_score,opp_score,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 20,away,Vincennes,,,,,,,,,,,,,,,,2021,2020-21,div1,South Suburban,southsuburbancollege,josephtoracun,Joseph Tor
Feb 21,away,Vincennes,,,,,,,,,,,,,,,,2021,2020-21,div1,South Suburban,southsuburbancollege,josephtoracun,Joseph Tor
Feb 25,home,vs. Southeastern Illinois,L,2-1,2,2,,,,,,,,,,,,2021,2020-21,div1,South Suburban,southsuburbancollege,josephtoracun,Joseph Tor
Feb 25,home,vs. Southeastern Illinois,W,9-1,9,9,,,,,,,,,,,,2021,2020-21,div1,South Suburban,southsuburbancollege,josephtoracun,Joseph Tor
Feb 26,home,vs. John A. Logan,L,15-2,15,15,0,0,0,0,0.2,4,6,6,81.00,2,1,2021,2020-21,div1,South Suburban,southsuburbancollege,josephtoracun,Joseph Tor
Feb 26,home,vs. Illinois Central,L,7-0,7,7,,,,,,,,,,,,2021,2020-21,div1,South Suburban,southsuburbancollege,josephtoracun,Joseph Tor
Feb 27,home,vs. Illinois Central,W,14-7,14,14,,,,,,,,,,,,2021,2020-21,div1,South Suburban,southsuburbancollege,josephtoracun,Joseph Tor
Mar 5,home,vs. Rend Lake,W,7-6,7,7,,,,,,,,,,,,2021,2020-21,div1,South Suburban,southsuburbancollege,josephtoracun,Joseph Tor
Mar 6,away,Vincennes,L,11-0,11,11,,,,,,,,,,,,2021,2020-21,div1,South Suburban,southsuburbancollege,josephtoracun,Joseph Tor
Mar 6,home,vs. Olney Central,L,10-8,10,10,,,,,,,,,,,,2021,2020-21,div1,South Suburban,southsuburbancollege,josephtoracun,Joseph Tor
Mar 7,away,Southeastern Illinois,W,13-7,13,13,,,,,,,,,,,,2021,2020-21,div1,South Suburban,southsuburbancollege,josephtoracun,Joseph Tor
Mar 8,home,vs. Carl Sandburg,W,7-6,7,7,,,,,,,,,,,,2021,2020-21,div1,South Suburban,southsuburbancollege,josephtoracun,Joseph Tor
Mar 9,home,vs. Lake Land,L,13-11,13,13,0,0,0,0,5.1,4,4,3,5.06,5,5,2021,2020-21,div1,South Suburban,southsuburbancollege,josephtoracun,Joseph Tor
Mar 10,home,vs. Lincoln Trail,W,12-7,12,12,,,,,,,,,,,,2021,2020-21,div1,South Suburban,southsuburbancollege,josephtoracun,Joseph Tor
Mar 13,home,Lake County,W,9-6,9,9,,,,,,,,,,,,2021,2020-21,div1,South Suburban,southsuburbancollege,josephtoracun,Joseph Tor
Mar 13,home,Lake County,W,11-10,11,11,,,,,,,,,,,,2021,2020-21,div1,South Suburban,southsuburbancollege,josephtoracun,Joseph Tor
Mar 14,home,Moraine Valley,W,6-5,6,6,,,,,,,,,,,,2021,2020-21,div1,South Suburban,southsuburbancollege,josephtoracun,Joseph Tor
Mar 14,home,Moraine Valley,W,10-2,10,10,,,,,,,,,,,,2021,2020-21,div1,South Suburban,southsuburbancollege,josephtoracun,Joseph Tor
Mar 17,home,Prairie State,W,11-1,11,11,1,1,0,0,5.0,5,1,1,1.80,4,5,2021,2020-21,div1,South Suburban,southsuburbancollege,josephtoracun,Joseph Tor
Mar 20,home,Carl Sandburg,W,12-3,12,12,,,,,,,,,,,,2021,2020-21,div1,South Suburban,southsuburbancollege,josephtoracun,Joseph Tor
