date,location,opponent,result,score,team_score,opp_score,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Sep 5,home,vs. Fort Scott,,,,,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,briansotobs6c,Brian Soto
Sep 12  #,home,Grandview University,,,,,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,briansotobs6c,Brian Soto
Sep 26  #,away,Iowa Community College Athletic Conference,,,,,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,briansotobs6c,Brian Soto
Oct 10  #,away,Grandview University,,,,,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,briansotobs6c,Brian Soto
Oct 13  #,home,Primetime Nebraska,,,,,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,briansotobs6c,Brian Soto
Feb 15,away,Metropolitan,,,,,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,briansotobs6c,Brian Soto
Feb 15,away,Metropolitan,,,,,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,briansotobs6c,Brian Soto
Feb 16,away,Metropolitan,,,,,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,briansotobs6c,Brian Soto
Feb 16,away,Metropolitan,,,,,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,briansotobs6c,Brian Soto
Feb 21,away,Johnson County,L,7-4,7,7,0,0,0,0,0.0,,,,0.00,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,briansotobs6c,Brian Soto
Feb 21,away,Johnson County,L,10-0,10,10,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,briansotobs6c,Brian Soto
Feb 22,away,Johnson County,L,14-3,14,14,0,0,0,0,0.0,,,,0.00,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,briansotobs6c,Brian Soto
Feb 22,away,Johnson County,L,21-1,21,21,0,0,0,0,0.0,,,,0.00,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,briansotobs6c,Brian Soto
Feb 29,away,Allen County,L,13-8,13,13,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,briansotobs6c,Brian Soto
Feb 29,away,Allen County,W,9-7,9,9,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,briansotobs6c,Brian Soto
Mar 1,away,Allen County,L,11-10,11,11,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,briansotobs6c,Brian Soto
Mar 1,away,Allen County,L,6-5,6,6,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,briansotobs6c,Brian Soto
Mar 4,home,Des Moines Area,W,7-6,7,7,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,briansotobs6c,Brian Soto
Mar 4,home,Des Moines Area,L,13-7,13,13,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,briansotobs6c,Brian Soto
Mar 7,home,Ellsworth,L,15-6,15,15,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,briansotobs6c,Brian Soto
Mar 7,home,Ellsworth,L,11-1,11,11,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,briansotobs6c,Brian Soto
Mar 8,home,Ellsworth,W,18-7,18,18,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,briansotobs6c,Brian Soto
Mar 8,home,Ellsworth,W,23-14,23,23,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,briansotobs6c,Brian Soto
Mar 11,home,Iowa Central,L,15-13,15,15,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,briansotobs6c,Brian Soto
Mar 13,home,Iowa Lakes,L,11-4,11,11,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,briansotobs6c,Brian Soto
Mar 13,home,Iowa Lakes,W,1-0,1,1,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,briansotobs6c,Brian Soto
Mar 15,home,Iowa Lakes,,,,,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,briansotobs6c,Brian Soto
Mar 15,home,Iowa Lakes,,,,,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,briansotobs6c,Brian Soto
Mar 21,away,Hesston,,,,,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,briansotobs6c,Brian Soto
Mar 21,away,Hesston,,,,,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,briansotobs6c,Brian Soto
Mar 22,away,Hesston,,,,,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,briansotobs6c,Brian Soto
Mar 22,away,Hesston,,,,,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,briansotobs6c,Brian Soto
Mar 24,home,Iowa Central,,,,,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,briansotobs6c,Brian Soto
Mar 25,home,Des Moines Area,,,,,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,briansotobs6c,Brian Soto
Mar 28,home,Iowa Western,,,,,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,briansotobs6c,Brian Soto
Mar 28,home,Iowa Western,,,,,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,briansotobs6c,Brian Soto
Mar 29,home,Iowa Western,,,,,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,briansotobs6c,Brian Soto
Mar 29,home,Iowa Western,,,,,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,briansotobs6c,Brian Soto
Apr 4,home,Marshalltown,,,,,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,briansotobs6c,Brian Soto
Apr 4,home,Marshalltown,,,,,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,briansotobs6c,Brian Soto
Apr 5,home,Marshalltown,,,,,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,briansotobs6c,Brian Soto
Apr 5,home,Marshalltown,,,,,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,briansotobs6c,Brian Soto
Apr 10,home,Indian Hills,,,,,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,briansotobs6c,Brian Soto
Apr 10,home,Indian Hills,,,,,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,briansotobs6c,Brian Soto
Apr 11,away,Indian Hills,,,,,,,,,,,,,,,,2020,2019-20,div1,Southwestern,southwesterncommunitycollege,briansotobs6c,Brian Soto
