date,location,opponent,result,score,team_score,opp_score,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 28,home,vs. Pasco-Hernando State,W,6-3,6,6,,,,,,,,,,,,2022,2021-22,div1,Ranger,rangercollege,gentrybuschn3tr,Gentry Busch
Jan 29,home,vs. State College of Florida,L,14-3,14,14,,,,,,,,,,,,2022,2021-22,div1,Ranger,rangercollege,gentrybuschn3tr,Gentry Busch
Jan 30,away,Hillsborough,L,11-2,11,11,0,0,0,0,2.0,1,1,1,4.50,,2,2022,2021-22,div1,Ranger,rangercollege,gentrybuschn3tr,Gentry Busch
Feb 2,away,Dallas College - Eastfield,,,,,,,,,,,,,,,,2022,2021-22,div1,Ranger,rangercollege,gentrybuschn3tr,Gentry Busch
Feb 5,home,Dallas College - Eastfield,,,,,,,,,,,,,,,,2022,2021-22,div1,Ranger,rangercollege,gentrybuschn3tr,Gentry Busch
Feb 5,home,Dallas College - Eastfield,,,,,,,,,,,,,,,,2022,2021-22,div1,Ranger,rangercollege,gentrybuschn3tr,Gentry Busch
Feb 5,home,vs. Galveston,W,16-2,16,16,,,,,,,,,,,,2022,2021-22,div1,Ranger,rangercollege,gentrybuschn3tr,Gentry Busch
Feb 6,home,Western Texas,L,13-3,13,13,,,,,,,,,,,,2022,2021-22,div1,Ranger,rangercollege,gentrybuschn3tr,Gentry Busch
Feb 6,away,Coastal Bend,W,4-2,4,4,,,,,,,,,,,,2022,2021-22,div1,Ranger,rangercollege,gentrybuschn3tr,Gentry Busch
Feb 11,home,Odessa,L,7-6,7,7,,,,,,,,,,,,2022,2021-22,div1,Ranger,rangercollege,gentrybuschn3tr,Gentry Busch
Feb 11,home,Odessa,W,6-5,6,6,,,,,,,,,,,,2022,2021-22,div1,Ranger,rangercollege,gentrybuschn3tr,Gentry Busch
Feb 12,home,Midland,L,4-3,4,4,,,,,,,,,,,,2022,2021-22,div1,Ranger,rangercollege,gentrybuschn3tr,Gentry Busch
