date,location,opponent,result,score,team_score,opp_score,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 1,home,vs. Miami Dade,L,7-3,7,7,3,0,0,,,,0,,1,,,,,,0,0,,,,,3,2014,2013-14,div1,St. Petersburg,stpetersburgcollege,joeykoehlergyzu,Joey Koehler
Feb 2,home,vs. Broward,W,3-2,3,3,4,0,1,,,,0,,1,,,,,,1,0,,,,,4,2014,2013-14,div1,St. Petersburg,stpetersburgcollege,joeykoehlergyzu,Joey Koehler
Feb 5,home,Central Florida,W,3-2,3,3,4,0,1,,,,0,,2,,,,,,1,0,,,,,4,2014,2013-14,div1,St. Petersburg,stpetersburgcollege,joeykoehlergyzu,Joey Koehler
Feb 7,home,Santa Fe,W,14-8,14,14,1,1,1,,1,,3,,,,,,,,3,1,,,,,1,2014,2013-14,div1,St. Petersburg,stpetersburgcollege,joeykoehlergyzu,Joey Koehler
Feb 8,away,Miami Dade,W,4-2,4,4,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,St. Petersburg,stpetersburgcollege,joeykoehlergyzu,Joey Koehler
Feb 8,away,Miami Dade,L,9-1,9,9,3,0,0,,,,0,,,,,,,,0,0,,,,,3,2014,2013-14,div1,St. Petersburg,stpetersburgcollege,joeykoehlergyzu,Joey Koehler
Feb 9,away,Pasco-Hernando State,W,18-6,18,18,4,4,3,1,,,2,2,,,,,,,4,1,,,,,6,2014,2013-14,div1,St. Petersburg,stpetersburgcollege,joeykoehlergyzu,Joey Koehler
Feb 11,home,Seminole State (FL),W,10-6,10,10,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,St. Petersburg,stpetersburgcollege,joeykoehlergyzu,Joey Koehler
Feb 14,away,Santa Fe,W,7-5,7,7,4,0,2,,,,1,,1,1,,,,,2,0,,,,,4,2014,2013-14,div1,St. Petersburg,stpetersburgcollege,joeykoehlergyzu,Joey Koehler
Feb 15,home,vs. Broward,W,8-2,8,8,4,1,0,,,,0,1,2,,,,,,0,0,,,,,5,2014,2013-14,div1,St. Petersburg,stpetersburgcollege,joeykoehlergyzu,Joey Koehler
Feb 15,home,vs. Glen Oaks,W,8-1,8,8,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,St. Petersburg,stpetersburgcollege,joeykoehlergyzu,Joey Koehler
Feb 16,home,Pasco-Hernando State,W,7-6,7,7,2,1,1,,,,1,2,,1,,,1,,1,0,,,,,5,2014,2013-14,div1,St. Petersburg,stpetersburgcollege,joeykoehlergyzu,Joey Koehler
Feb 18,home,St. Johns River State,W,5-2,5,5,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,St. Petersburg,stpetersburgcollege,joeykoehlergyzu,Joey Koehler
Feb 21,home,Lake-Sumter State,W,14-6,14,14,5,2,3,,1,,2,,1,,,,,,5,1,,,,,5,2014,2013-14,div1,St. Petersburg,stpetersburgcollege,joeykoehlergyzu,Joey Koehler
Feb 22,away,Lake-Sumter State,W,5-1,5,5,3,1,1,,,,0,1,,,,,,,1,0,,,,,4,2014,2013-14,div1,St. Petersburg,stpetersburgcollege,joeykoehlergyzu,Joey Koehler
Feb 23,away,Pasco-Hernando State,L,6-3,6,6,4,1,0,,,,0,,,,,,,,0,0,,,,,4,2014,2013-14,div1,St. Petersburg,stpetersburgcollege,joeykoehlergyzu,Joey Koehler
