date,location,opponent,result,score,team_score,opp_score,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 1,away,New Mexico Military,W,13-11,13,13,4,3,2,,,2,3,2,,,,,,,8,2,,,,,6,2020,2019-20,div1,Otero,oterojuniorcollege,juanchaparro9uae,Juan Chaparro
Feb 1,away,New Mexico Military,W,10-3,10,10,4,2,2,1,,,0,,1,,,,,,3,1,,,,,4,2020,2019-20,div1,Otero,oterojuniorcollege,juanchaparro9uae,Juan Chaparro
Feb 2,away,New Mexico Military,L,16-4,16,16,3,0,0,,,,0,1,2,,,,,,0,0,,,,,4,2020,2019-20,div1,Otero,oterojuniorcollege,juanchaparro9uae,Juan Chaparro
Feb 2,away,New Mexico Military,L,7-6,7,7,3,0,2,,,,2,1,,,,,,,2,0,,,,,4,2020,2019-20,div1,Otero,oterojuniorcollege,juanchaparro9uae,Juan Chaparro
Feb 6,away,Frank Phillips,W,13-3,13,13,3,3,3,1,,1,2,2,,,,,,,7,2,,,,,5,2020,2019-20,div1,Otero,oterojuniorcollege,juanchaparro9uae,Juan Chaparro
Feb 6,away,Frank Phillips,W,7-3,7,7,3,1,1,1,,,1,1,1,,,,,,2,1,,,,,4,2020,2019-20,div1,Otero,oterojuniorcollege,juanchaparro9uae,Juan Chaparro
Feb 9,away,Frank Phillips,L,10-2,10,10,4,0,1,,,,0,,1,,,,,,1,0,,,,,4,2020,2019-20,div1,Otero,oterojuniorcollege,juanchaparro9uae,Juan Chaparro
Feb 9,away,Frank Phillips,L,1-0,1,1,2,0,0,,,,0,,,,,1,,,0,0,,,,,3,2020,2019-20,div1,Otero,oterojuniorcollege,juanchaparro9uae,Juan Chaparro
Feb 11,away,Colby,L,8-7,8,8,4,0,0,,,,0,1,2,,,,,,0,0,,,,,5,2020,2019-20,div1,Otero,oterojuniorcollege,juanchaparro9uae,Juan Chaparro
Feb 16,home,Luna,W,5-4,5,5,4,0,1,,,,0,,2,,,,,,1,0,,,,,4,2020,2019-20,div1,Otero,oterojuniorcollege,juanchaparro9uae,Juan Chaparro
Feb 16,home,Luna,W,14-4,14,14,2,3,2,,,1,1,1,,1,,1,,,5,1,,,,,4,2020,2019-20,div1,Otero,oterojuniorcollege,juanchaparro9uae,Juan Chaparro
Feb 17,away,Luna,L,6-5,6,6,3,1,2,,,,0,1,1,,,,,,2,0,,,,,4,2020,2019-20,div1,Otero,oterojuniorcollege,juanchaparro9uae,Juan Chaparro
Feb 17,away,Luna,W,16-5,16,16,5,4,4,2,,,3,,,,,,,,6,2,,,,,5,2020,2019-20,div1,Otero,oterojuniorcollege,juanchaparro9uae,Juan Chaparro
Feb 21,away,Northeastern,L,12-0,12,12,3,0,0,,,,0,,2,,,,,,0,0,,,,,3,2020,2019-20,div1,Otero,oterojuniorcollege,juanchaparro9uae,Juan Chaparro
Feb 22,away,Northeastern,W,3-2,3,3,3,0,0,1,,,2,,1,,,,,,1,1,3,,,,3,2020,2019-20,div1,Otero,oterojuniorcollege,juanchaparro9uae,Juan Chaparro
Feb 22,away,Northeastern,L,4-0,4,4,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Otero,oterojuniorcollege,juanchaparro9uae,Juan Chaparro
