date,location,opponent,result,score,team_score,opp_score,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Sep 2  #,away,Coffeyville,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Seminole State (OK),seminolestatecollegeok,braydenrodden6tk0,Brayden Rodden
Sep 15  #,home,vs. San Jacinto,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Seminole State (OK),seminolestatecollegeok,braydenrodden6tk0,Brayden Rodden
Sep 19  #,home,Carl Albert State,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Seminole State (OK),seminolestatecollegeok,braydenrodden6tk0,Brayden Rodden
Sep 21  #,home,vs. Seward County,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Seminole State (OK),seminolestatecollegeok,braydenrodden6tk0,Brayden Rodden
Sep 27,home,vs. Fort Scott,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Seminole State (OK),seminolestatecollegeok,braydenrodden6tk0,Brayden Rodden
Sep 27  #,home,vs. Barton,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Seminole State (OK),seminolestatecollegeok,braydenrodden6tk0,Brayden Rodden
Oct 13,away,NSU,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Seminole State (OK),seminolestatecollegeok,braydenrodden6tk0,Brayden Rodden
Oct 13,away,NSU,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Seminole State (OK),seminolestatecollegeok,braydenrodden6tk0,Brayden Rodden
Oct 13,away,NSU,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Seminole State (OK),seminolestatecollegeok,braydenrodden6tk0,Brayden Rodden
Oct 13,away,NSU,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Seminole State (OK),seminolestatecollegeok,braydenrodden6tk0,Brayden Rodden
Oct 22  #,away,Carl Albert State,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Seminole State (OK),seminolestatecollegeok,braydenrodden6tk0,Brayden Rodden
Feb 3,home,Oklahoma Wesleyan,W,4-0,4,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,,,3,2020,2019-20,div1,Seminole State (OK),seminolestatecollegeok,braydenrodden6tk0,Brayden Rodden
Feb 3,home,Oklahoma Wesleyan,W,12-1,12,12,4,1,1,0,1,0,1,0,2,0,0,0,0,0,3,1,,0,,,4,2020,2019-20,div1,Seminole State (OK),seminolestatecollegeok,braydenrodden6tk0,Brayden Rodden
Feb 8,away,Grayson,W,8-3,8,8,4,0,2,1,,,2,,,,,,,,3,1,,,,,4,2020,2019-20,div1,Seminole State (OK),seminolestatecollegeok,braydenrodden6tk0,Brayden Rodden
Feb 8,away,Grayson,L,2-1,2,2,2,0,0,,,,0,1,,,,,,1,0,0,,,,,4,2020,2019-20,div1,Seminole State (OK),seminolestatecollegeok,braydenrodden6tk0,Brayden Rodden
Feb 14,home,Southern Nazarene,W,9-4,9,9,3,0,2,1,0,0,3,0,0,0,0,0,1,0,3,1,,0,,,4,2020,2019-20,div1,Seminole State (OK),seminolestatecollegeok,braydenrodden6tk0,Brayden Rodden
Feb 14,home,Southern Nazarene,W,21-3,21,21,3,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,,0,,,4,2020,2019-20,div1,Seminole State (OK),seminolestatecollegeok,braydenrodden6tk0,Brayden Rodden
Feb 14,home,Southwestern Christian University,W,17-2,17,17,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,,,4,2020,2019-20,div1,Seminole State (OK),seminolestatecollegeok,braydenrodden6tk0,Brayden Rodden
Feb 14,home,Southwestern Christian University,W,11-4,11,11,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Seminole State (OK),seminolestatecollegeok,braydenrodden6tk0,Brayden Rodden
Feb 15,home,vs. Crowder,L,6-3,6,6,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,,3,2020,2019-20,div1,Seminole State (OK),seminolestatecollegeok,braydenrodden6tk0,Brayden Rodden
Feb 16,home,vs. Cloud County,L,5-4,5,5,3,0,0,,,,1,1,1,,,,1,,0,0,,2,1,2.00,5,2020,2019-20,div1,Seminole State (OK),seminolestatecollegeok,braydenrodden6tk0,Brayden Rodden
Feb 16,home,vs. Coffeyville,W,2-1,2,2,3,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,,0,,,3,2020,2019-20,div1,Seminole State (OK),seminolestatecollegeok,braydenrodden6tk0,Brayden Rodden
Feb 17,home,Crowder,L,9-7,9,9,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,0,,,3,2020,2019-20,div1,Seminole State (OK),seminolestatecollegeok,braydenrodden6tk0,Brayden Rodden
Feb 21,home,Grayson,L,2-1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,,0,,,3,2020,2019-20,div1,Seminole State (OK),seminolestatecollegeok,braydenrodden6tk0,Brayden Rodden
Feb 21,home,Grayson,L,13-10,13,13,4,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,,0,,,5,2020,2019-20,div1,Seminole State (OK),seminolestatecollegeok,braydenrodden6tk0,Brayden Rodden
