date,location,opponent,result,score,team_score,opp_score,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 16,home,Prairie Baseball Academy,W,13-0,13,13,4,1,2,1,,,1,,,,,,,,3,1,,1,1,1.00,4,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,jarrelllathamsr8z,Jarrell Latham
Feb 17,home,Prairie Baseball Academy,W,18-10,18,18,5,3,2,,,,1,1,,1,,,,,2,0,,1,1,1.00,6,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,jarrelllathamsr8z,Jarrell Latham
Mar 4,home,Colorado Northwestern,W,8-4,8,8,4,1,1,,,,0,,1,1,,,,,1,0,,2,,,4,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,jarrelllathamsr8z,Jarrell Latham
Mar 4,home,Colorado Northwestern,W,13-1,13,13,3,2,2,1,,,1,,,,,,,,3,1,,,1,,3,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,jarrelllathamsr8z,Jarrell Latham
Mar 5,home,Colorado Northwestern,W,11-5,11,11,2,1,1,,,,1,2,1,,,,,,1,0,,,,,4,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,jarrelllathamsr8z,Jarrell Latham
Mar 5,home,Colorado Northwestern,W,15-5,15,15,3,2,1,,,,0,,,,,,,,1,0,,2,,,3,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,jarrelllathamsr8z,Jarrell Latham
Mar 11,away,Utah State Eastern,L,11-5,11,11,2,1,0,,,,0,1,,,,,,1,0,0,,1,2,0.50,4,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,jarrelllathamsr8z,Jarrell Latham
Mar 11,away,Utah State Eastern,W,9-1,9,9,4,2,3,,,1,2,1,,,,,,,6,1,,,1,,5,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,jarrelllathamsr8z,Jarrell Latham
Mar 12,away,Utah State Eastern,W,11-4,11,11,4,0,1,,,,0,,,,,,,,1,0,,2,1,2.00,4,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,jarrelllathamsr8z,Jarrell Latham
Mar 12,away,Utah State Eastern,W,16-3,16,16,2,1,1,,,,2,1,,,,,,,1,0,,1,,,3,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,jarrelllathamsr8z,Jarrell Latham
Mar 18,home,Salt Lake,W,5-4,5,5,3,0,1,,,,1,1,1,,,,,,1,0,,,1,,4,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,jarrelllathamsr8z,Jarrell Latham
Mar 18,home,Salt Lake,W,9-2,9,9,5,1,3,,,,1,,,2,,,,,3,0,1,1,1,1.00,5,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,jarrelllathamsr8z,Jarrell Latham
Mar 19,home,Salt Lake,L,2-1,2,2,2,0,0,,,,0,1,1,2,,,,1,0,0,,2,,,4,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,jarrelllathamsr8z,Jarrell Latham
Mar 19,home,Salt Lake,W,9-7,9,9,5,1,3,,,,2,,,1,1,,,,3,0,,1,,,5,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,jarrelllathamsr8z,Jarrell Latham
Mar 25,away,Southern Idaho,W,4-0,4,4,4,0,1,1,,,0,,,1,,,,,2,1,,2,1,2.00,4,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,jarrelllathamsr8z,Jarrell Latham
Mar 25,away,Southern Idaho,W,6-3,6,6,5,0,2,,,,0,,1,,1,,,,2,0,,,2,,5,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,jarrelllathamsr8z,Jarrell Latham
Mar 26,away,Southern Idaho,W,12-0,12,12,3,1,1,,,,1,,,1,,,,,1,0,,,2,,3,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,jarrelllathamsr8z,Jarrell Latham
Mar 26,away,Southern Idaho,W,12-2,12,12,3,1,1,,,,1,,,,,,,,1,0,,1,1,1.00,3,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,jarrelllathamsr8z,Jarrell Latham
Apr 1,home,Western Nevada,W,9-6,9,9,4,0,0,,,,0,,1,,,,,,0,0,,3,,,4,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,jarrelllathamsr8z,Jarrell Latham
Apr 1,home,Western Nevada,W,4-3,4,4,4,1,3,,,,0,,,1,,1,,,3,0,,,1,,5,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,jarrelllathamsr8z,Jarrell Latham
Apr 2,home,Western Nevada,W,10-0,10,10,4,2,2,1,,,1,,,2,,,,,3,1,,2,,,4,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,jarrelllathamsr8z,Jarrell Latham
Apr 2,home,Western Nevada,L,5-0,5,5,4,0,1,,,,0,,,,,,,,1,0,,1,2,0.50,4,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,jarrelllathamsr8z,Jarrell Latham
Apr 8,away,Colorado Northwestern,L,6-1,6,6,3,0,0,,,,0,,1,,,,,,0,0,,1,1,1.00,3,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,jarrelllathamsr8z,Jarrell Latham
Apr 8,away,Colorado Northwestern,W,7-4,7,7,5,1,1,,,,0,1,1,1,,,,,1,0,,1,2,0.50,6,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,jarrelllathamsr8z,Jarrell Latham
Apr 9,away,Colorado Northwestern,W,7-3,7,7,3,1,2,,,,0,1,,1,,,,,2,0,,,1,,4,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,jarrelllathamsr8z,Jarrell Latham
Apr 9,away,Colorado Northwestern,W,13-2,13,13,3,1,2,,,,1,,,1,,,,,2,0,,1,,,3,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,jarrelllathamsr8z,Jarrell Latham
Apr 15,home,Utah State Eastern,W,4-0,4,4,3,0,0,,,,0,,1,,,,,,0,0,,1,1,1.00,3,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,jarrelllathamsr8z,Jarrell Latham
Apr 15,home,Utah State Eastern,W,10-0,10,10,2,0,1,,,,1,,,1,,,,1,1,0,,2,,,3,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,jarrelllathamsr8z,Jarrell Latham
Apr 16,home,Utah State Eastern,W,4-1,4,4,4,1,1,,,,0,,,,,,,,1,0,,1,2,0.50,4,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,jarrelllathamsr8z,Jarrell Latham
Apr 16,home,Utah State Eastern,W,5-3,5,5,5,0,1,,,,1,,1,,,,,,1,0,,3,,,5,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,jarrelllathamsr8z,Jarrell Latham
Apr 22,away,Salt Lake,W,3-2,3,3,4,0,1,,,,0,,1,1,,,,,1,0,,1,1,1.00,4,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,jarrelllathamsr8z,Jarrell Latham
Apr 22,away,Salt Lake,L,5-3,5,5,3,2,1,,,,0,1,1,1,,,,,1,0,,1,,,4,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,jarrelllathamsr8z,Jarrell Latham
Apr 23,away,Salt Lake,L,3-2,3,3,4,1,1,1,,,0,,1,,,,,,2,1,,2,,,4,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,jarrelllathamsr8z,Jarrell Latham
Apr 23,away,Salt Lake,,,,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,jarrelllathamsr8z,Jarrell Latham
Apr 29,home,Southern Idaho,W,10-9,10,10,4,1,1,,,,0,1,1,,,,,,1,0,1,,2,,5,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,jarrelllathamsr8z,Jarrell Latham
Apr 29,home,Southern Idaho,W,9-2,9,9,2,1,0,,,,0,2,,,,,,,0,0,,,2,,4,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,jarrelllathamsr8z,Jarrell Latham
Apr 30,home,Southern Idaho,,,,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,jarrelllathamsr8z,Jarrell Latham
Apr 30,home,Southern Idaho,,,,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,jarrelllathamsr8z,Jarrell Latham
Apr 30,home,Southern Idaho,,,,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,jarrelllathamsr8z,Jarrell Latham
Apr 30,home,Southern Idaho,,,,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,jarrelllathamsr8z,Jarrell Latham
May 6,away,Western Nevada,L,4-3,4,4,4,0,1,,,,0,,,,,,,,1,0,,2,1,2.00,4,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,jarrelllathamsr8z,Jarrell Latham
May 6,away,Western Nevada,W,6-3,6,6,2,1,0,,,,0,1,,1,,1,,,0,0,,,2,,4,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,jarrelllathamsr8z,Jarrell Latham
May 6,away,Western Nevada,L,2-1,2,2,2,0,2,,1,,0,,,,,,,,4,1,,,,,2,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,jarrelllathamsr8z,Jarrell Latham
May 12,home,vs. Colorado Northwestern,W,10-9,10,10,4,2,0,,,,0,1,1,1,,,,,0,0,,2,1,2.00,5,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,jarrelllathamsr8z,Jarrell Latham
May 13,home,vs. Western Nevada,L,9-7,9,9,3,1,1,,,,0,1,,1,,,,1,1,0,,2,1,2.00,5,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,jarrelllathamsr8z,Jarrell Latham
May 13,home,vs. Salt Lake,W,10-9,10,10,4,2,0,,,,0,,,,,1,,,0,0,,3,1,3.00,5,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,jarrelllathamsr8z,Jarrell Latham
May 14,home,vs. Western Nevada,L,11-9,11,11,5,0,1,,,,0,,3,,,,,,1,0,,,,,5,2016,2015-16,div1,Southern Nevada,collegeofsouthernnevada,jarrelllathamsr8z,Jarrell Latham
