date,location,opponent,result,score,team_score,opp_score,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 31,home,McLennan,L,9-5,9,9,3,1,1,,,,0,1,,,,,,,1,0,,,,,4,2015,2014-15,div1,Wharton County,whartoncountyjuniorcollege,jordanluckspisi,Jordan Lucks
Feb 4,home,Temple,W,4-3,4,4,2,0,1,,,,0,,,,1,,,1,1,0,,,,,3,2015,2014-15,div1,Wharton County,whartoncountyjuniorcollege,jordanluckspisi,Jordan Lucks
Feb 4,home,Temple,L,12-2,12,12,1,0,0,,,,0,,,,,,,,0,0,,,,,1,2015,2014-15,div1,Wharton County,whartoncountyjuniorcollege,jordanluckspisi,Jordan Lucks
Feb 7,home,Angelina,W,8-6,8,8,3,1,1,,,,0,,,1,,,,,1,0,,,,,3,2015,2014-15,div1,Wharton County,whartoncountyjuniorcollege,jordanluckspisi,Jordan Lucks
Feb 7,home,Angelina,W,4-1,4,4,2,0,0,,,,0,,,,,,,,0,0,,,,,2,2015,2014-15,div1,Wharton County,whartoncountyjuniorcollege,jordanluckspisi,Jordan Lucks
Feb 9,away,McLennan,L,13-3,13,13,2,0,0,,,,0,,,,,,,,0,0,,,,,2,2015,2014-15,div1,Wharton County,whartoncountyjuniorcollege,jordanluckspisi,Jordan Lucks
Feb 14,home,Coastal Bend,W,9-2,9,9,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Wharton County,whartoncountyjuniorcollege,jordanluckspisi,Jordan Lucks
Feb 14,home,Coastal Bend,W,9-2,9,9,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Wharton County,whartoncountyjuniorcollege,jordanluckspisi,Jordan Lucks
Feb 14,home,Coastal Bend,W,9-2,9,9,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Wharton County,whartoncountyjuniorcollege,jordanluckspisi,Jordan Lucks
Feb 14,home,Coastal Bend,W,9-2,9,9,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Wharton County,whartoncountyjuniorcollege,jordanluckspisi,Jordan Lucks
Feb 20,away,San Jacinto,L,6-4,6,6,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Wharton County,whartoncountyjuniorcollege,jordanluckspisi,Jordan Lucks
Feb 20,away,San Jacinto,L,16-4,16,16,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Wharton County,whartoncountyjuniorcollege,jordanluckspisi,Jordan Lucks
Feb 21,home,San Jacinto,L,7-4,7,7,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Wharton County,whartoncountyjuniorcollege,jordanluckspisi,Jordan Lucks
Feb 21,home,San Jacinto,L,13-2,13,13,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Wharton County,whartoncountyjuniorcollege,jordanluckspisi,Jordan Lucks
Feb 27,away,Laredo,L,6-5,6,6,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Wharton County,whartoncountyjuniorcollege,jordanluckspisi,Jordan Lucks
Feb 27,away,Laredo,L,12-8,12,12,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Wharton County,whartoncountyjuniorcollege,jordanluckspisi,Jordan Lucks
Feb 28,away,Laredo,W,9-3,9,9,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Wharton County,whartoncountyjuniorcollege,jordanluckspisi,Jordan Lucks
Feb 28,away,Laredo,W,12-6,12,12,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Wharton County,whartoncountyjuniorcollege,jordanluckspisi,Jordan Lucks
Mar 4,home,Blinn,W,5-4,5,5,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Wharton County,whartoncountyjuniorcollege,jordanluckspisi,Jordan Lucks
Mar 4,home,Blinn,L,6-2,6,6,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Wharton County,whartoncountyjuniorcollege,jordanluckspisi,Jordan Lucks
Mar 6,away,Blinn,L,3-1,3,3,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Wharton County,whartoncountyjuniorcollege,jordanluckspisi,Jordan Lucks
Mar 6,away,Blinn,W,8-3,8,8,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Wharton County,whartoncountyjuniorcollege,jordanluckspisi,Jordan Lucks
Mar 7,home,South Suburban,W,13-5,13,13,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Wharton County,whartoncountyjuniorcollege,jordanluckspisi,Jordan Lucks
Mar 13,home,Galveston,L,7-0,7,7,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Wharton County,whartoncountyjuniorcollege,jordanluckspisi,Jordan Lucks
Mar 13,home,Galveston,L,11-8,11,11,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Wharton County,whartoncountyjuniorcollege,jordanluckspisi,Jordan Lucks
Mar 14,away,Galveston,W,7-0,7,7,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Wharton County,whartoncountyjuniorcollege,jordanluckspisi,Jordan Lucks
Mar 14,away,Galveston,L,12-4,12,12,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Wharton County,whartoncountyjuniorcollege,jordanluckspisi,Jordan Lucks
Mar 16,away,Angelina,W,7-5,7,7,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Wharton County,whartoncountyjuniorcollege,jordanluckspisi,Jordan Lucks
Mar 19,home,Alvin,W,4-3,4,4,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Wharton County,whartoncountyjuniorcollege,jordanluckspisi,Jordan Lucks
Mar 19,home,Alvin,L,8-2,8,8,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Wharton County,whartoncountyjuniorcollege,jordanluckspisi,Jordan Lucks
Mar 21,away,Alvin,W,5-4,5,5,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Wharton County,whartoncountyjuniorcollege,jordanluckspisi,Jordan Lucks
Mar 21,away,Alvin,L,4-1,4,4,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Wharton County,whartoncountyjuniorcollege,jordanluckspisi,Jordan Lucks
Mar 26,home,San Jacinto,L,4-3,4,4,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Wharton County,whartoncountyjuniorcollege,jordanluckspisi,Jordan Lucks
Mar 26,home,San Jacinto,W,10-9,10,10,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Wharton County,whartoncountyjuniorcollege,jordanluckspisi,Jordan Lucks
Mar 28,away,San Jacinto,L,7-2,7,7,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Wharton County,whartoncountyjuniorcollege,jordanluckspisi,Jordan Lucks
