date,location,opponent,result,score,team_score,opp_score,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 1,away,Polk State,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Feb 3,away,University of Tampa JV,L,14-1,14,14,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0.50,4,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Feb 5,home,Pasco-Hernando State,W,10-0,10,10,5,0,0,,,,0,,2,,,,,,0,0,,,,,5,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Feb 9,home,South Florida State,W,11-3,11,11,5,1,3,0,0,0,1,0,1,1,1,0,0,0,3,0,0,0,1,0.00,5,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Feb 10,home,Polk State,W,4-3,4,4,4,0,2,,,,0,,,,,,,,2,0,,,,,4,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Feb 14,home,vs. Hillsborough,L,11-3,11,11,2,0,0,,,,0,1,,,,,,,0,0,,,,,3,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Feb 15,away,Rollins College JV,W,9-1,9,9,6,2,3,0,1,0,3,0,0,1,0,0,0,0,5,1,0,1,1,1.00,6,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Feb 16,home,Broward,W,6-5,6,6,7,2,1,,,,1,,,1,,,,,1,0,,,,,7,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Feb 17,away,Webber International University JV,W,3-2,3,3,3,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1.00,4,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Feb 19,home,CCBC Dundalk,W,9-2,9,9,4,1,2,1,0,0,2,0,0,0,0,0,0,0,3,1,0,0,1,0.00,4,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Feb 19,home,CCBC Dundalk,W,8-0,8,8,4,1,2,2,,,1,,,,,,,,4,2,,,,,4,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Feb 21,away,St. Petersburg,L,14-6,14,14,4,2,2,,,1,2,1,1,,,,,,5,1,,,,,5,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Feb 22,home,St. Petersburg,L,5-1,5,5,4,0,2,,,,0,,1,,,,,,2,0,,,,,4,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Feb 26,home,Davenport University JV,W,9-2,9,9,4,0,1,0,1,0,0,1,0,0,0,0,0,0,3,1,0,2,1,2.00,5,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Feb 28,home,Eastern Florida State,W,4-3,4,4,4,1,2,,,,0,,,,,,,,2,0,,,,,4,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Mar 1,home,University of Tampa JV,W,11-2,11,11,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1.00,4,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Mar 2,home,Rollins College JV,W,10-3,10,10,4,1,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,1.00,5,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Mar 3,home,Flagler College JV,W,4-1,4,4,3,2,2,1,0,0,0,0,0,1,0,1,0,0,3,1,0,0,1,0.00,4,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Mar 5,away,Daytona State,W,5-3,5,5,4,2,2,1,,,0,1,1,1,,,,,3,1,,,,,5,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Mar 7,home,Daytona State,L,5-3,5,5,4,1,1,,,,1,,1,1,,,,,1,0,,,,,4,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Mar 8,away,Daytona State,L,4-3,4,4,4,0,0,,,,0,,1,,,,,,0,0,,,,,4,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Mar 10,home,Santa Fe,L,4-1,4,4,4,0,2,,,,0,,,,,,,,2,0,,,,,4,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Mar 12,away,Santa Fe,L,14-6,14,14,4,1,0,,,,1,,1,,,,,,0,0,,,,,4,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Mar 14,home,Santa Fe,L,11-7,11,11,5,0,3,,,,2,,,,,,,,3,0,,,,,5,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Mar 15,home,Florida State Jacksonville,L,11-3,11,11,3,0,1,1,,,1,,,,,,1,,2,1,,,,,4,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Mar 19,home,Florida State Jacksonville,L,1-0,1,1,4,0,0,,,,0,,1,,,,,,0,0,,,,,4,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Mar 21,away,St. Johns River State,L,11-1,11,11,3,0,1,,,,0,,1,,,,,,1,0,,,,,3,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Mar 22,home,St. Johns River State,L,8-2,8,8,4,0,0,,,,0,,1,,,,,,0,0,,,,,4,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Mar 24,away,St. Johns River State,L,5-0,5,5,3,0,0,,,,0,,2,,,,,,0,0,,,,,3,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Mar 26,away,Florida State Jacksonville,W,7-5,7,7,3,0,0,,,,1,,1,,,,1,,0,0,,,,,4,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Mar 28,away,Central Florida,L,12-3,12,12,4,0,2,,,,0,,2,1,,,,,2,0,,,,,4,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Mar 30,home,Central Florida,L,9-7,9,9,4,0,1,0,0,0,2,1,1,0,1,0,0,0,1,0,0,2,0,,5,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Mar 31,away,Central Florida,L,7-6,7,7,4,1,2,1,,,1,,1,,1,1,,,3,1,,,,,5,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Apr 2,home,Seminole State (FL),W,4-3,4,4,4,1,1,,,,0,,,,,,,,1,0,,,,,4,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Apr 4,away,Seminole State (FL),L,5-3,5,5,4,1,2,,,1,1,,,,,,,,5,1,,,,,4,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Apr 5,home,Seminole State (FL),L,8-2,8,8,4,0,0,,,,0,,1,,,,,,0,0,,,,,4,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Apr 9,away,Hillsborough,L,2-0,2,2,3,0,0,,,,0,,1,,,,,1,0,0,,,,,4,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Apr 11,away,University of Tampa JV,W,6-1,6,6,5,2,3,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,1,1.00,5,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Apr 13,home,vs. Team Canada,W,8-4,8,8,3,1,1,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,,4,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Apr 14,home,Daytona State,W,2-1,2,2,3,1,1,,,,0,,1,,,,,,1,0,,,,,3,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Apr 16,away,Santa Fe,L,5-4,5,5,4,1,2,,,,1,,,1,,,,,2,0,,,,,4,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Apr 19,home,St. Johns River State,L,6-0,6,6,3,0,0,,,,0,,1,,,,,,0,0,,,,,3,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Apr 21,home,Central Florida,L,5-0,5,5,4,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1.00,4,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
Apr 23,away,Seminole State (FL),L,6-5,6,6,5,0,1,,,,0,,1,,,,,,1,0,,,,,5,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,dakotahigdonrcb1,Dakota Higdon
