date,location,opponent,result,score,team_score,opp_score,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 27,away,Hillsborough,L,5-3,5,5,4,1,1,1,,,2,,,,,,,,2,1,,,,,4,2017,2016-17,div1,Santa Fe,santafecollege,brandonhernandezppfm,Brandon Hernandez
Jan 28,home,South Georgia State,W,7-4,7,7,3,1,1,,,1,1,1,1,,,,,,4,1,,,,,4,2017,2016-17,div1,Santa Fe,santafecollege,brandonhernandezppfm,Brandon Hernandez
Jan 28,home,South Georgia State,W,3-0,3,3,3,0,1,,,,2,,,,,,,,1,0,,,,,3,2017,2016-17,div1,Santa Fe,santafecollege,brandonhernandezppfm,Brandon Hernandez
Jan 29,home,Indian River State,W,10-8,10,10,5,1,2,2,,,2,,1,,,,,,4,2,,,,,5,2017,2016-17,div1,Santa Fe,santafecollege,brandonhernandezppfm,Brandon Hernandez
Feb 1,home,Hillsborough,W,3-2,3,3,3,0,1,,,,1,,1,,,1,,,1,0,,,,,4,2017,2016-17,div1,Santa Fe,santafecollege,brandonhernandezppfm,Brandon Hernandez
Feb 3,home,Abraham Baldwin,L,7-2,7,7,4,0,0,,,,0,,,,,,,,0,0,,,,,4,2017,2016-17,div1,Santa Fe,santafecollege,brandonhernandezppfm,Brandon Hernandez
Feb 4,home,South Florida State,W,5-4,5,5,4,1,1,1,,,1,,,,,,1,,2,1,,,,,5,2017,2016-17,div1,Santa Fe,santafecollege,brandonhernandezppfm,Brandon Hernandez
Feb 4,home,South Florida State,L,4-2,4,4,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2017,2016-17,div1,Santa Fe,santafecollege,brandonhernandezppfm,Brandon Hernandez
Feb 6,away,Tallahassee,W,3-1,3,3,3,0,0,,,,1,,1,,,,,1,0,0,,,,,4,2017,2016-17,div1,Santa Fe,santafecollege,brandonhernandezppfm,Brandon Hernandez
Feb 8,away,St. Petersburg,W,11-6,11,11,4,2,1,1,,,0,,,,,1,,1,2,1,,,,,6,2017,2016-17,div1,Santa Fe,santafecollege,brandonhernandezppfm,Brandon Hernandez
Feb 10,home,Pensacola State,W,9-4,9,9,5,2,2,,,,0,,2,,,,,,2,0,,,,,5,2017,2016-17,div1,Santa Fe,santafecollege,brandonhernandezppfm,Brandon Hernandez
Feb 11,away,South Florida State,W,11-4,11,11,5,1,1,,,,0,,2,,,,,,1,0,,,,,5,2017,2016-17,div1,Santa Fe,santafecollege,brandonhernandezppfm,Brandon Hernandez
Feb 11,away,South Florida State,W,6-3,6,6,4,1,1,,,1,2,,,,,,,,4,1,,,,,4,2017,2016-17,div1,Santa Fe,santafecollege,brandonhernandezppfm,Brandon Hernandez
Feb 13,home,Polk State,L,17-7,17,17,4,0,0,,,,0,,1,,,,,,0,0,,,,,4,2017,2016-17,div1,Santa Fe,santafecollege,brandonhernandezppfm,Brandon Hernandez
Feb 15,home,St. Petersburg,L,7-2,7,7,3,0,0,,,,0,,1,,,,,,0,0,,,,,3,2017,2016-17,div1,Santa Fe,santafecollege,brandonhernandezppfm,Brandon Hernandez
Feb 17,away,Eastern Florida State,W,10-8,10,10,4,0,1,,,,0,1,2,,,,,,1,0,,,,,5,2017,2016-17,div1,Santa Fe,santafecollege,brandonhernandezppfm,Brandon Hernandez
Feb 18,away,Indian River State,L,6-5,6,6,3,1,2,2,,,0,,,,,,,,4,2,,,,,3,2017,2016-17,div1,Santa Fe,santafecollege,brandonhernandezppfm,Brandon Hernandez
Feb 18,away,Indian River State,W,4-3,4,4,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2017,2016-17,div1,Santa Fe,santafecollege,brandonhernandezppfm,Brandon Hernandez
Feb 20,away,Polk State,W,4-2,4,4,3,0,0,,,,1,,,,,,1,,0,0,,,,,4,2017,2016-17,div1,Santa Fe,santafecollege,brandonhernandezppfm,Brandon Hernandez
Feb 22,home,Tallahassee,,,,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Santa Fe,santafecollege,brandonhernandezppfm,Brandon Hernandez
Feb 25,away,Abraham Baldwin,W,10-3,10,10,4,1,1,,,,0,,1,,,,,,1,0,,,,,4,2017,2016-17,div1,Santa Fe,santafecollege,brandonhernandezppfm,Brandon Hernandez
Feb 25,away,Abraham Baldwin,W,7-2,7,7,2,0,1,1,,,1,1,,,,,,,2,1,,,,,3,2017,2016-17,div1,Santa Fe,santafecollege,brandonhernandezppfm,Brandon Hernandez
Mar 1,away,Florida State Jacksonville,W,12-8,12,12,3,1,0,,,,0,1,,,,1,,1,0,0,,,,,6,2017,2016-17,div1,Santa Fe,santafecollege,brandonhernandezppfm,Brandon Hernandez
Mar 3,home,Florida State Jacksonville,W,12-4,12,12,4,1,2,,,,1,,,,,1,,,2,0,,,,,5,2017,2016-17,div1,Santa Fe,santafecollege,brandonhernandezppfm,Brandon Hernandez
Mar 4,away,Florida State Jacksonville,L,5-3,5,5,4,0,1,,,,0,,1,,,,,,1,0,,,,,4,2017,2016-17,div1,Santa Fe,santafecollege,brandonhernandezppfm,Brandon Hernandez
Mar 6,home,Macomb,W,14-2,14,14,4,2,2,,,,1,,,,,1,,,2,0,,,,,5,2017,2016-17,div1,Santa Fe,santafecollege,brandonhernandezppfm,Brandon Hernandez
Mar 6,home,Macomb,W,8-0,8,8,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Santa Fe,santafecollege,brandonhernandezppfm,Brandon Hernandez
Mar 11,away,St. Johns River State,W,1-0,1,1,3,0,1,,,,0,1,,1,,,,,1,0,,,,,4,2017,2016-17,div1,Santa Fe,santafecollege,brandonhernandezppfm,Brandon Hernandez
Mar 15,away,St. Johns River State,L,7-5,7,7,5,0,0,,,,0,2,1,,,,,,0,0,,,,,7,2017,2016-17,div1,Santa Fe,santafecollege,brandonhernandezppfm,Brandon Hernandez
Mar 17,home,St. Johns River State,W,6-4,6,6,4,0,0,,,,0,,2,,,,,,0,0,,,,,4,2017,2016-17,div1,Santa Fe,santafecollege,brandonhernandezppfm,Brandon Hernandez
Mar 18,home,Central Florida,W,10-9,10,10,5,0,1,,,,1,,1,1,,,,,1,0,,,,,5,2017,2016-17,div1,Santa Fe,santafecollege,brandonhernandezppfm,Brandon Hernandez
Mar 20,away,Central Florida,W,6-0,6,6,4,0,1,,,,1,,2,,,,,1,1,0,,,,,5,2017,2016-17,div1,Santa Fe,santafecollege,brandonhernandezppfm,Brandon Hernandez
Mar 22,home,Central Florida,W,9-4,9,9,3,1,2,,,,1,1,,,,1,,,2,0,,,,,5,2017,2016-17,div1,Santa Fe,santafecollege,brandonhernandezppfm,Brandon Hernandez
Mar 24,away,Seminole State (FL),L,3-2,3,3,4,0,1,,,,0,,,,,,,,1,0,,,,,4,2017,2016-17,div1,Santa Fe,santafecollege,brandonhernandezppfm,Brandon Hernandez
Mar 25,home,Seminole State (FL),W,8-2,8,8,4,2,2,,,,1,,,,,,,,2,0,,,,,4,2017,2016-17,div1,Santa Fe,santafecollege,brandonhernandezppfm,Brandon Hernandez
Mar 27,away,Seminole State (FL),W,14-6,14,14,6,3,2,,,1,3,,1,,,,,,5,1,,,,,6,2017,2016-17,div1,Santa Fe,santafecollege,brandonhernandezppfm,Brandon Hernandez
