date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 8,home,Northwestern Oklahoma State University JV,W,10-1,10,1,9,win,20230208_3px2,3,1,0,,,,0,1,3,,,,,,0,0,,,,,4,2023,2022-23,div1,Butler,butlercommunitycollegeks,alanbenhardterea,Alan Benhardt
Feb 8,home,Northwestern Oklahoma State University JV,W,10-5,10,5,5,win,20230208_s0vy,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,div1,Butler,butlercommunitycollegeks,alanbenhardterea,Alan Benhardt
Feb 22,home,Kansas City Kansas,W,14-7,14,7,7,win,20230222_sh2k,4,3,3,,,1,3,2,,,,,,,6,1,,,1,,6,2023,2022-23,div1,Butler,butlercommunitycollegeks,alanbenhardterea,Alan Benhardt
Feb 25,home,Kansas City Kansas,W,19-7,19,7,12,win,20230225_c3vt,5,2,2,1,,,1,1,1,1,,,,,3,1,,,2,,6,2023,2022-23,div1,Butler,butlercommunitycollegeks,alanbenhardterea,Alan Benhardt
Mar 3,home,Des Moines Area,W,10-2,10,2,8,win,20230303_3k8u,3,2,2,,,1,1,1,,1,,,,,5,1,,,,,4,2023,2022-23,div1,Butler,butlercommunitycollegeks,alanbenhardterea,Alan Benhardt
Mar 3,home,Des Moines Area,W,9-6,9,6,3,win,20230303_2aqw,4,0,0,,,,0,,,,,,,,0,0,,3,1,3.00,4,2023,2022-23,div1,Butler,butlercommunitycollegeks,alanbenhardterea,Alan Benhardt
Mar 4,home,Des Moines Area,W,6-3,6,3,3,win,20230304_rj3m,2,1,0,,,,0,1,1,,,1,,,0,0,,,1,,4,2023,2022-23,div1,Butler,butlercommunitycollegeks,alanbenhardterea,Alan Benhardt
Mar 9,home,Seward County,W,3-1,3,1,2,win,20230309_xak5,3,1,2,1,,,1,,,,,,,,3,1,,,,,3,2023,2022-23,div1,Butler,butlercommunitycollegeks,alanbenhardterea,Alan Benhardt
Mar 14,home,Cowley,W,14-6,14,6,8,win,20230314_x0fq,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,div1,Butler,butlercommunitycollegeks,alanbenhardterea,Alan Benhardt
Mar 17,home,Highland (KS),W,3-2,3,2,1,win,20230317_53s9,3,0,0,,,,0,,,,,,,,0,0,,2,1,2.00,3,2023,2022-23,div1,Butler,butlercommunitycollegeks,alanbenhardterea,Alan Benhardt
Mar 17,home,Highland (KS),W,17-6,17,6,11,win,20230317_igkq,3,2,0,,,,0,1,,,,1,,,0,0,,1,2,0.50,5,2023,2022-23,div1,Butler,butlercommunitycollegeks,alanbenhardterea,Alan Benhardt
Mar 21,home,Coffeyville,W,4-3,4,3,1,win,20230321_id3o,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,div1,Butler,butlercommunitycollegeks,alanbenhardterea,Alan Benhardt
Mar 23,home,Cloud County,W,5-1,5,1,4,win,20230323_17q0,5,1,1,,1,,1,,1,,,,,,3,1,,,3,,5,2023,2022-23,div1,Butler,butlercommunitycollegeks,alanbenhardterea,Alan Benhardt
Mar 25,home,Cloud County,W,10-4,10,4,6,win,20230325_i2hw,3,0,0,,,,0,,1,,,1,,,0,0,,1,1,1.00,4,2023,2022-23,div1,Butler,butlercommunitycollegeks,alanbenhardterea,Alan Benhardt
Mar 25,home,Cloud County,W,9-8,9,8,1,win,20230325_wyu3,3,2,1,,,,0,1,1,,,1,,,1,0,,,1,,5,2023,2022-23,div1,Butler,butlercommunitycollegeks,alanbenhardterea,Alan Benhardt
Mar 30,home,Hutchinson,W,8-3,8,3,5,win,20230330_ox8s,3,1,1,1,,,1,,1,,,,1,,2,1,,,2,,4,2023,2022-23,div1,Butler,butlercommunitycollegeks,alanbenhardterea,Alan Benhardt
Apr 6,home,Garden City,W,13-2,13,2,11,win,20230406_euz3,3,2,1,1,0,0,2,1,2,0,0,0,0,0,2,1,,0,,,4,2023,2022-23,div1,Butler,butlercommunitycollegeks,alanbenhardterea,Alan Benhardt
Apr 6,home,Garden City,W,10-3,10,3,7,win,20230406_96wo,3,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,,,5,2023,2022-23,div1,Butler,butlercommunitycollegeks,alanbenhardterea,Alan Benhardt
Apr 8,home,Garden City,W,10-9,10,9,1,win,20230408_13o2,5,0,3,1,,,2,,1,,,,1,,4,1,,1,1,1.00,6,2023,2022-23,div1,Butler,butlercommunitycollegeks,alanbenhardterea,Alan Benhardt
Apr 8,home,Garden City,W,11-6,11,6,5,win,20230408_z8wp,3,0,0,,,,0,1,1,,,,,,0,0,,,2,,4,2023,2022-23,div1,Butler,butlercommunitycollegeks,alanbenhardterea,Alan Benhardt
Apr 13,home,Barton,W,8-3,8,3,5,win,20230413_lbjm,4,0,1,,,,1,,,,,,,,1,0,,1,2,0.50,4,2023,2022-23,div1,Butler,butlercommunitycollegeks,alanbenhardterea,Alan Benhardt
Apr 20,home,Colby,W,13-0,13,0,13,win,20230420_1rtz,1,0,0,,,,1,1,1,,,,,,0,0,,,,,2,2023,2022-23,div1,Butler,butlercommunitycollegeks,alanbenhardterea,Alan Benhardt
Apr 20,home,Colby,W,12-9,12,9,3,win,20230420_tvn7,4,0,1,,,,1,,1,,,,1,,1,0,,,2,,5,2023,2022-23,div1,Butler,butlercommunitycollegeks,alanbenhardterea,Alan Benhardt
Apr 22,home,Colby,W,6-3,6,3,3,win,20230422_agam,2,2,0,,,,0,2,,,,,,,0,0,,2,,,4,2023,2022-23,div1,Butler,butlercommunitycollegeks,alanbenhardterea,Alan Benhardt
Apr 22,home,Colby,W,9-4,9,4,5,win,20230422_80fp,5,0,0,,,,0,,1,,,,,,0,0,,1,2,0.50,5,2023,2022-23,div1,Butler,butlercommunitycollegeks,alanbenhardterea,Alan Benhardt
Apr 27,home,Dodge City,W,4-2,4,2,2,win,20230427_4rq3,2,2,1,,,1,1,,,,,1,,,4,1,,,1,,3,2023,2022-23,div1,Butler,butlercommunitycollegeks,alanbenhardterea,Alan Benhardt
Apr 27,home,Dodge City,W,5-2,5,2,3,win,20230427_ed4n,4,1,3,,,,1,,,,,,,,3,0,,1,,,4,2023,2022-23,div1,Butler,butlercommunitycollegeks,alanbenhardterea,Alan Benhardt
