date,location,opponent,result,score,team_score,opp_score,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 7,home,Oklahoma Wesleyan,W,5-2,5,5,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Connors State,connorsstatecollege,roddygarciajvkt,Roddy Garcia
Feb 7,home,Oklahoma Wesleyan,W,11-1,11,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,2022,2021-22,div1,Connors State,connorsstatecollege,roddygarciajvkt,Roddy Garcia
Feb 9,home,Ozarks University,W,4-0,4,4,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,,0,,,3,2022,2021-22,div1,Connors State,connorsstatecollege,roddygarciajvkt,Roddy Garcia
Feb 9,home,Ozarks University,W,13-3,13,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,,1,2022,2021-22,div1,Connors State,connorsstatecollege,roddygarciajvkt,Roddy Garcia
Feb 11,home,Murray State,W,14-10,14,14,3,2,1,,,,0,,1,,,1,,,1,0,,,,,4,2022,2021-22,div1,Connors State,connorsstatecollege,roddygarciajvkt,Roddy Garcia
Feb 11,home,Murray State,W,8-7,8,8,3,1,1,,,1,2,1,1,,,,,,4,1,,,,,4,2022,2021-22,div1,Connors State,connorsstatecollege,roddygarciajvkt,Roddy Garcia
Feb 16,home,North Central Texas,L,13-10,13,13,3,0,0,,,,0,,1,,,1,,,0,0,,,,,4,2022,2021-22,div1,Connors State,connorsstatecollege,roddygarciajvkt,Roddy Garcia
Feb 16,home,North Central Texas,W,6-5,6,6,4,1,1,,,,0,,,,,,,,1,0,,,,,4,2022,2021-22,div1,Connors State,connorsstatecollege,roddygarciajvkt,Roddy Garcia
Feb 19,home,TCS Postgrad,W,11-1,11,11,4,2,1,1,0,0,2,0,2,0,0,0,0,0,2,1,,0,,,4,2022,2021-22,div1,Connors State,connorsstatecollege,roddygarciajvkt,Roddy Garcia
Feb 19,home,TCS Postgrad,W,11-0,11,11,3,2,2,0,0,1,3,1,0,0,1,0,0,0,5,1,,0,,,4,2022,2021-22,div1,Connors State,connorsstatecollege,roddygarciajvkt,Roddy Garcia
Feb 21,home,Arkansas Tech,W,7-3,7,7,3,1,2,0,0,1,5,0,1,0,0,0,0,0,5,1,,0,,,3,2022,2021-22,div1,Connors State,connorsstatecollege,roddygarciajvkt,Roddy Garcia
