date,location,opponent,result,score,team_score,opp_score,game_score_diff_x,game_win_loss_x,game_id_x,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,game_score_diff_y,game_win_loss_y,game_id_y,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 31,home,McLennan,L,9-5,9,5,4.0,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2015,2014-15,div1,Wharton County,whartoncountyjuniorcollege,zachsotelofajl,Zach Sotelo
Feb 4,home,Temple,W,4-3,4,3,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,Wharton County,whartoncountyjuniorcollege,zachsotelofajl,Zach Sotelo
Feb 4,home,Temple,L,12-2,12,2,10.0,win,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2015,2014-15,div1,Wharton County,whartoncountyjuniorcollege,zachsotelofajl,Zach Sotelo
Feb 7,home,Angelina,W,8-6,8,6,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2015,2014-15,div1,Wharton County,whartoncountyjuniorcollege,zachsotelofajl,Zach Sotelo
Feb 7,home,Angelina,W,4-1,4,1,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2015,2014-15,div1,Wharton County,whartoncountyjuniorcollege,zachsotelofajl,Zach Sotelo
Feb 14,home,Coastal Bend,W,9-2,9,2,7.0,win,,,,,,,,,,,,,7.0,win,,,,,,,,,,,,2015,2014-15,div1,Wharton County,whartoncountyjuniorcollege,zachsotelofajl,Zach Sotelo
Feb 14,home,Coastal Bend,W,9-2,9,2,7.0,win,,,,,,,,,,,,,7.0,win,,,,,,,,,,,,2015,2014-15,div1,Wharton County,whartoncountyjuniorcollege,zachsotelofajl,Zach Sotelo
Feb 14,home,Coastal Bend,W,9-2,9,2,7.0,win,,,,,,,,,,,,,7.0,win,,,,,,,,,,,,2015,2014-15,div1,Wharton County,whartoncountyjuniorcollege,zachsotelofajl,Zach Sotelo
Feb 14,home,Coastal Bend,W,9-2,9,2,7.0,win,,,,,,,,,,,,,7.0,win,,,,,,,,,,,,2015,2014-15,div1,Wharton County,whartoncountyjuniorcollege,zachsotelofajl,Zach Sotelo
Feb 21,home,San Jacinto,L,7-4,7,4,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2015,2014-15,div1,Wharton County,whartoncountyjuniorcollege,zachsotelofajl,Zach Sotelo
Feb 21,home,San Jacinto,L,13-2,13,2,11.0,win,,,,,,,,,,,,,11.0,win,,,,,,,,,,,,2015,2014-15,div1,Wharton County,whartoncountyjuniorcollege,zachsotelofajl,Zach Sotelo
Mar 4,home,Blinn,W,5-4,5,4,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,Wharton County,whartoncountyjuniorcollege,zachsotelofajl,Zach Sotelo
Mar 4,home,Blinn,L,6-2,6,2,4.0,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2015,2014-15,div1,Wharton County,whartoncountyjuniorcollege,zachsotelofajl,Zach Sotelo
Mar 7,home,South Suburban,W,13-5,13,5,8.0,win,20150307_7530,0,0,0,,,,0,,,,,8.0,win,20150307_7530,,,,0,0,,,,,0,2015,2014-15,div1,Wharton County,whartoncountyjuniorcollege,zachsotelofajl,Zach Sotelo
Mar 13,home,Galveston,L,7-0,7,0,7.0,win,20150313_nbcv,0,0,0,,,,0,,,,,7.0,win,20150313_nbcv,,,,0,0,,,,,0,2015,2014-15,div1,Wharton County,whartoncountyjuniorcollege,zachsotelofajl,Zach Sotelo
Mar 13,home,Galveston,L,11-8,11,8,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2015,2014-15,div1,Wharton County,whartoncountyjuniorcollege,zachsotelofajl,Zach Sotelo
Mar 19,home,Alvin,W,4-3,4,3,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,Wharton County,whartoncountyjuniorcollege,zachsotelofajl,Zach Sotelo
Mar 19,home,Alvin,L,8-2,8,2,6.0,win,20150319_4ctm,0,0,0,,,,0,,,,,6.0,win,20150319_4ctm,,,,0,0,,,,,0,2015,2014-15,div1,Wharton County,whartoncountyjuniorcollege,zachsotelofajl,Zach Sotelo
Mar 26,home,San Jacinto,L,4-3,4,3,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,Wharton County,whartoncountyjuniorcollege,zachsotelofajl,Zach Sotelo
Mar 26,home,San Jacinto,W,10-9,10,9,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,Wharton County,whartoncountyjuniorcollege,zachsotelofajl,Zach Sotelo
Mar 31,home,LSU Eunice,W,11-6,11,6,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2015,2014-15,div1,Wharton County,whartoncountyjuniorcollege,zachsotelofajl,Zach Sotelo
