date,location,opponent,result,score,team_score,opp_score,game_score_diff_x,game_win_loss_x,game_id_x,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,game_score_diff_y,game_win_loss_y,game_id_y,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 7,home,Midland University JV,,,,,,,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2018,2017-18,div1,Cloud County,cloudcountycommunitycollege,mattbondarchukh1sg,Matt Bondarchuk
Feb 17,home,Northeast,W,16-13,16,13,3,win,20180217_zcc6,5,0,1,,,,1,,,,,3.0,win,20180217_zcc6,,,,1,0,,1,3,0.33,5,2018,2017-18,div1,Cloud County,cloudcountycommunitycollege,mattbondarchukh1sg,Matt Bondarchuk
Feb 17,home,Northeast,W,18-2,18,2,16,win,20180217_rs1t,4,3,2,,,1,2,,,,,16.0,win,20180217_rs1t,,,,5,1,,,,,4,2018,2017-18,div1,Cloud County,cloudcountycommunitycollege,mattbondarchukh1sg,Matt Bondarchuk
Feb 18,home,Northeast,L,10-9,10,9,1,win,20180218_m8ss,5,1,2,,,,0,,,,,1.0,win,20180218_m8ss,,,,2,0,,1,2,0.50,5,2018,2017-18,div1,Cloud County,cloudcountycommunitycollege,mattbondarchukh1sg,Matt Bondarchuk
Feb 18,home,Northeast,W,12-2,12,2,10,win,20180218_npkd,4,3,3,1,,,2,,,,,10.0,win,20180218_npkd,,,,4,1,,,1,,4,2018,2017-18,div1,Cloud County,cloudcountycommunitycollege,mattbondarchukh1sg,Matt Bondarchuk
Mar 3,home,Garden City,W,14-2,14,2,12,win,20180303_atxk,3,2,1,,,,1,1,,1,,12.0,win,20180303_atxk,,,,1,0,,2,,,4,2018,2017-18,div1,Cloud County,cloudcountycommunitycollege,mattbondarchukh1sg,Matt Bondarchuk
Mar 3,home,Garden City,L,9-6,9,6,3,win,20180303_tycc,2,1,0,,,,0,3,,,,3.0,win,20180303_tycc,,,,0,0,,1,1,1.00,5,2018,2017-18,div1,Cloud County,cloudcountycommunitycollege,mattbondarchukh1sg,Matt Bondarchuk
Mar 6,home,Hastings College JV,,,,,3,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2018,2017-18,div1,Cloud County,cloudcountycommunitycollege,mattbondarchukh1sg,Matt Bondarchuk
Mar 6,home,Hastings College JV,,,,,3,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2018,2017-18,div1,Cloud County,cloudcountycommunitycollege,mattbondarchukh1sg,Matt Bondarchuk
Mar 6,home,Hastings College JV,,,,,3,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2018,2017-18,div1,Cloud County,cloudcountycommunitycollege,mattbondarchukh1sg,Matt Bondarchuk
Mar 6,home,Hastings College JV,,,,,3,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2018,2017-18,div1,Cloud County,cloudcountycommunitycollege,mattbondarchukh1sg,Matt Bondarchuk
Mar 8,home,Hutchinson,W,3-0,3,0,3,win,20180308_bakr,3,0,0,,,,0,1,,1,,3.0,win,20180308_bakr,,,,0,0,,,,,4,2018,2017-18,div1,Cloud County,cloudcountycommunitycollege,mattbondarchukh1sg,Matt Bondarchuk
