date,location,opponent,result,score,team_score,opp_score,game_score_diff_x,game_win_loss_x,game_id_x,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,game_score_diff_y,game_win_loss_y,game_id_y,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Sep 10  #,home,Evangel University,,,,,,,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2020,2019-20,div1,Fort Scott,fortscottcommunitycollege,andrewsumner9z5n,Andrew Sumner
Feb 8,home,Cloud County,L,6-2,6,2,4,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2020,2019-20,div1,Fort Scott,fortscottcommunitycollege,andrewsumner9z5n,Andrew Sumner
Feb 8,home,Cloud County,L,16-7,16,7,9,win,,,,,,,,,,,,,9.0,win,,,,,,,,,,,,2020,2019-20,div1,Fort Scott,fortscottcommunitycollege,andrewsumner9z5n,Andrew Sumner
Feb 16,home,Minnesota Post Grad,W,11-1,11,1,10,win,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2020,2019-20,div1,Fort Scott,fortscottcommunitycollege,andrewsumner9z5n,Andrew Sumner
Feb 16,home,Minnesota Post Grad,W,9-0,9,0,9,win,,,,,,,,,,,,,9.0,win,,,,,,,,,,,,2020,2019-20,div1,Fort Scott,fortscottcommunitycollege,andrewsumner9z5n,Andrew Sumner
Feb 17,home,Minnesota Post Grad,W,11-1,11,1,10,win,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2020,2019-20,div1,Fort Scott,fortscottcommunitycollege,andrewsumner9z5n,Andrew Sumner
Feb 17,home,Minnesota Post Grad,W,12-5,12,5,7,win,,,,,,,,,,,,,7.0,win,,,,,,,,,,,,2020,2019-20,div1,Fort Scott,fortscottcommunitycollege,andrewsumner9z5n,Andrew Sumner
Feb 21,home,Ellsworth,L,8-6,8,6,2,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2020,2019-20,div1,Fort Scott,fortscottcommunitycollege,andrewsumner9z5n,Andrew Sumner
Feb 21,home,Ellsworth,W,12-1,12,1,11,win,,,,,,,,,,,,,11.0,win,,,,,,,,,,,,2020,2019-20,div1,Fort Scott,fortscottcommunitycollege,andrewsumner9z5n,Andrew Sumner
Feb 22,home,Ellsworth,W,14-1,14,1,13,win,,,,,,,,,,,,,13.0,win,,,,,,,,,,,,2020,2019-20,div1,Fort Scott,fortscottcommunitycollege,andrewsumner9z5n,Andrew Sumner
Feb 22,home,Ellsworth,W,6-5,6,5,1,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2020,2019-20,div1,Fort Scott,fortscottcommunitycollege,andrewsumner9z5n,Andrew Sumner
Feb 29,home,Baker University,W,7-1,7,1,6,win,,,,,,,,,,,,,6.0,win,,,,,,,,,,,,2020,2019-20,div1,Fort Scott,fortscottcommunitycollege,andrewsumner9z5n,Andrew Sumner
Feb 29,home,Baker University,W,5-1,5,1,4,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2020,2019-20,div1,Fort Scott,fortscottcommunitycollege,andrewsumner9z5n,Andrew Sumner
Mar 2,home,Ottawa University JV,W,12-0,12,0,12,win,,,,,,,,,,,,,12.0,win,,,,,,,,,,,,2020,2019-20,div1,Fort Scott,fortscottcommunitycollege,andrewsumner9z5n,Andrew Sumner
Mar 3,home,Baker University JV,W,15-7,15,7,8,win,,,,,,,,,,,,,8.0,win,,,,,,,,,,,,2020,2019-20,div1,Fort Scott,fortscottcommunitycollege,andrewsumner9z5n,Andrew Sumner
Mar 5,home,Pratt,W,11-4,11,4,7,win,,,,,,,,,,,,,7.0,win,,,,,,,,,,,,2020,2019-20,div1,Fort Scott,fortscottcommunitycollege,andrewsumner9z5n,Andrew Sumner
Mar 5,home,Pratt,L,16-11,16,11,5,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2020,2019-20,div1,Fort Scott,fortscottcommunitycollege,andrewsumner9z5n,Andrew Sumner
Mar 9,home,Evangel University,,,,,10,win,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2020,2019-20,div1,Fort Scott,fortscottcommunitycollege,andrewsumner9z5n,Andrew Sumner
Mar 9,home,Evangel University,,,,,10,win,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2020,2019-20,div1,Fort Scott,fortscottcommunitycollege,andrewsumner9z5n,Andrew Sumner
Mar 9,home,Evangel University,,,,,10,win,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2020,2019-20,div1,Fort Scott,fortscottcommunitycollege,andrewsumner9z5n,Andrew Sumner
Mar 9,home,Evangel University,,,,,10,win,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2020,2019-20,div1,Fort Scott,fortscottcommunitycollege,andrewsumner9z5n,Andrew Sumner
Mar 11,home,Johnson County,L,16-2,16,2,14,win,,,,,,,,,,,,,14.0,win,,,,,,,,,,,,2020,2019-20,div1,Fort Scott,fortscottcommunitycollege,andrewsumner9z5n,Andrew Sumner
Mar 11,home,Johnson County,W,9-7,9,7,2,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2020,2019-20,div1,Fort Scott,fortscottcommunitycollege,andrewsumner9z5n,Andrew Sumner
Mar 16,home,North Arkansas,,,,,2,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2020,2019-20,div1,Fort Scott,fortscottcommunitycollege,andrewsumner9z5n,Andrew Sumner
Mar 16,home,North Arkansas,,,,,2,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2020,2019-20,div1,Fort Scott,fortscottcommunitycollege,andrewsumner9z5n,Andrew Sumner
Mar 16,home,North Arkansas,,,,,2,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2020,2019-20,div1,Fort Scott,fortscottcommunitycollege,andrewsumner9z5n,Andrew Sumner
Mar 16,home,North Arkansas,,,,,2,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2020,2019-20,div1,Fort Scott,fortscottcommunitycollege,andrewsumner9z5n,Andrew Sumner
Mar 21,home,Kansas City Kansas,,,,,2,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2020,2019-20,div1,Fort Scott,fortscottcommunitycollege,andrewsumner9z5n,Andrew Sumner
Mar 21,home,Kansas City Kansas,,,,,2,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2020,2019-20,div1,Fort Scott,fortscottcommunitycollege,andrewsumner9z5n,Andrew Sumner
Mar 21,home,Kansas City Kansas,,,,,2,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2020,2019-20,div1,Fort Scott,fortscottcommunitycollege,andrewsumner9z5n,Andrew Sumner
Mar 21,home,Kansas City Kansas,,,,,2,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2020,2019-20,div1,Fort Scott,fortscottcommunitycollege,andrewsumner9z5n,Andrew Sumner
Mar 26,home,Highland (KS),,,,,2,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2020,2019-20,div1,Fort Scott,fortscottcommunitycollege,andrewsumner9z5n,Andrew Sumner
Mar 26,home,Highland (KS),,,,,2,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2020,2019-20,div1,Fort Scott,fortscottcommunitycollege,andrewsumner9z5n,Andrew Sumner
Mar 26,home,Highland (KS),,,,,2,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2020,2019-20,div1,Fort Scott,fortscottcommunitycollege,andrewsumner9z5n,Andrew Sumner
