date,location,opponent,result,score,team_score,opp_score,game_score_diff_x,game_win_loss_x,game_id_x,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,game_score_diff_y,game_win_loss_y,game_id_y,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 11,home,Northwest Florida State,W,3-2,3,2,1.0,win,20150211_era0,3,0,0,,,,0,,,,,1.0,win,20150211_era0,,,,0,0,,,,,3,2015,2014-15,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,houstondavenportfc07,Houston Davenport
Feb 13,home,Calhoun,W,2-1,2,1,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,houstondavenportfc07,Houston Davenport
Feb 13,home,Calhoun,L,4-0,4,0,4.0,win,20150213_tbln,2,0,0,,,,0,1,1,,,4.0,win,20150213_tbln,,,,0,0,,,,,3,2015,2014-15,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,houstondavenportfc07,Houston Davenport
Feb 14,home,Andrew,L,3-2,3,2,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,houstondavenportfc07,Houston Davenport
Feb 14,home,Andrew,W,3-0,3,0,3.0,win,20150214_rfi9,3,0,0,,,,0,,1,,,3.0,win,20150214_rfi9,,,,0,0,,,,,3,2015,2014-15,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,houstondavenportfc07,Houston Davenport
Feb 20,home,Enterprise State,W,4-0,4,0,4.0,win,20150220_h5u4,3,0,0,,,,0,,,,,4.0,win,20150220_h5u4,,,,0,0,,,,,3,2015,2014-15,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,houstondavenportfc07,Houston Davenport
Feb 20,home,Enterprise State,W,3-2,3,2,1.0,win,20150220_krud,1,0,1,,,,1,,,,,1.0,win,20150220_krud,,,,1,0,,,,,1,2015,2014-15,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,houstondavenportfc07,Houston Davenport
Feb 27,home,Wallace-Dothan,W,4-3,4,3,1.0,win,20150227_2f5v,5,0,0,,,,0,,2,,,1.0,win,20150227_2f5v,,,,0,0,,,,,5,2015,2014-15,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,houstondavenportfc07,Houston Davenport
Feb 27,home,Central Alabama,W,9-2,9,2,7.0,win,,,,,,,,,,,,,7.0,win,,,,,,,,,,,,2015,2014-15,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,houstondavenportfc07,Houston Davenport
Feb 28,home,Central Alabama,L,6-1,6,1,5.0,win,20150228_spxa,1,0,0,,,,0,,,,,5.0,win,20150228_spxa,1,,,0,0,,,,,2,2015,2014-15,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,houstondavenportfc07,Houston Davenport
Feb 28,home,Lawson State,W,8-4,8,4,4.0,win,20150228_8t02,3,1,2,,,,1,,,,,4.0,win,20150228_8t02,,,,2,0,,,,,3,2015,2014-15,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,houstondavenportfc07,Houston Davenport
Mar 10,home,Coastal Alabama - Monroeville,W,9-4,9,4,5.0,win,20150310_hhhj,4,1,2,1,,,2,,,,,5.0,win,20150310_hhhj,,,,3,1,,,,,4,2015,2014-15,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,houstondavenportfc07,Houston Davenport
Mar 10,home,Coastal Alabama - Monroeville,L,10-3,10,3,7.0,win,20150310_vcg4,0,0,0,,,,0,,,,,7.0,win,20150310_vcg4,,,,0,0,,,,,0,2015,2014-15,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,houstondavenportfc07,Houston Davenport
Mar 20,home,Coastal Alabama - Bay Minette,L,7-2,7,2,5.0,win,20150320_gd32,3,1,1,1,,,0,,1,,,5.0,win,20150320_gd32,1,,,2,1,,,,,4,2015,2014-15,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,houstondavenportfc07,Houston Davenport
Mar 20,home,Coastal Alabama - Bay Minette,W,4-2,4,2,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2015,2014-15,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,houstondavenportfc07,Houston Davenport
