date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 9,home,Volunteer State,W,9-3,9,3,6,win,20240209_p0zp,2,2,1,,,,0,2,,2,,,,,1,0,,,,,4,2024,2023-24,div1,Southwestern Illinois,southwesternillinoiscollege,danedeweesd4q0,Dane DeWees
Feb 11,home,Volunteer State,W,7-1,7,1,6,win,20240211_sxvx,3,1,2,,,,0,1,,,,,,,2,0,,,,,4,2024,2023-24,div1,Southwestern Illinois,southwesternillinoiscollege,danedeweesd4q0,Dane DeWees
Feb 18,home,Danville Area,W,11-2,11,2,9,win,20240218_8f03,3,2,2,,,,1,,1,,,,,,2,0,,,,,3,2024,2023-24,div1,Southwestern Illinois,southwesternillinoiscollege,danedeweesd4q0,Dane DeWees
Feb 18,home,Southwest Tennessee,W,5-4,5,4,1,win,20240218_11ff,4,0,2,1,,,0,,1,,,,,,3,1,,,,,4,2024,2023-24,div1,Southwestern Illinois,southwesternillinoiscollege,danedeweesd4q0,Dane DeWees
Feb 21,home,Illinois Central,W,12-3,12,3,9,win,20240221_d1f5,3,2,1,,,,0,2,,3,,,,,1,0,,,,,5,2024,2023-24,div1,Southwestern Illinois,southwesternillinoiscollege,danedeweesd4q0,Dane DeWees
Feb 27,home,East Central (MO),W,10-7,10,7,3,win,20240227_ygab,3,1,1,,,,0,,1,,,,,,1,0,,,,,3,2024,2023-24,div1,Southwestern Illinois,southwesternillinoiscollege,danedeweesd4q0,Dane DeWees
Mar 1,home,South Suburban,W,13-3,13,3,10,win,20240301_swv8,3,4,3,1,,1,3,1,,,,,,,7,2,,,,,4,2024,2023-24,div1,Southwestern Illinois,southwesternillinoiscollege,danedeweesd4q0,Dane DeWees
Mar 2,home,Kankakee,W,6-5,6,5,1,win,20240302_72r8,3,2,0,,,,0,1,1,1,,,,,0,0,,,,,4,2024,2023-24,div1,Southwestern Illinois,southwesternillinoiscollege,danedeweesd4q0,Dane DeWees
Mar 5,home,St. Louis,W,17-13,17,13,4,win,20240305_kphz,4,2,1,,1,,0,1,1,1,,,,1,3,1,,,,,6,2024,2023-24,div1,Southwestern Illinois,southwesternillinoiscollege,danedeweesd4q0,Dane DeWees
Mar 15,home,Rend Lake,W,11-5,11,5,6,win,20240315_02xe,5,1,2,,,,1,,1,,,,,,2,0,,,,,5,2024,2023-24,div1,Southwestern Illinois,southwesternillinoiscollege,danedeweesd4q0,Dane DeWees
Mar 17,home,Rend Lake,W,4-3,4,3,1,win,20240317_6j4d,2,0,0,,,,0,,,,,,,1,0,0,,,,,3,2024,2023-24,div1,Southwestern Illinois,southwesternillinoiscollege,danedeweesd4q0,Dane DeWees
Mar 19,home,Three Rivers,W,17-1,17,1,16,win,20240319_jo1r,3,2,1,,,,1,1,,1,,,,,1,0,,,,,4,2024,2023-24,div1,Southwestern Illinois,southwesternillinoiscollege,danedeweesd4q0,Dane DeWees
Mar 23,home,Lincoln Trail,W,19-8,19,8,11,win,20240323_8cht,4,1,1,,,,2,1,1,,,,,,1,0,,,,,5,2024,2023-24,div1,Southwestern Illinois,southwesternillinoiscollege,danedeweesd4q0,Dane DeWees
Mar 23,home,Lincoln Trail,W,9-5,9,5,4,win,20240323_b4cc,3,0,2,,,,2,1,1,,,,1,,2,0,,,,,5,2024,2023-24,div1,Southwestern Illinois,southwesternillinoiscollege,danedeweesd4q0,Dane DeWees
Mar 27,home,Kaskaskia,W,4-1,4,1,3,win,20240327_mmv0,5,2,2,,,,0,,1,,,,,,2,0,,,,,5,2024,2023-24,div1,Southwestern Illinois,southwesternillinoiscollege,danedeweesd4q0,Dane DeWees
Mar 28,home,Southeastern Illinois,W,16-10,16,10,6,win,20240328_6mqz,4,1,0,,,,0,2,1,,,,,,0,0,,,,,6,2024,2023-24,div1,Southwestern Illinois,southwesternillinoiscollege,danedeweesd4q0,Dane DeWees
Mar 29,home,Southeastern Illinois,W,19-1,19,1,18,win,20240329_2ww7,3,0,0,,,,1,,,,,,1,,0,0,,,,,4,2024,2023-24,div1,Southwestern Illinois,southwesternillinoiscollege,danedeweesd4q0,Dane DeWees
Mar 29,home,Southeastern Illinois,W,29-4,29,4,25,win,20240329_tqyq,2,3,2,1,,,1,2,,2,,,,,3,1,,,,,4,2024,2023-24,div1,Southwestern Illinois,southwesternillinoiscollege,danedeweesd4q0,Dane DeWees
Apr 1,home,St. Louis,W,8-2,8,2,6,win,20240401_km01,2,1,1,,,,0,,,,,,,,1,0,,,,,2,2024,2023-24,div1,Southwestern Illinois,southwesternillinoiscollege,danedeweesd4q0,Dane DeWees
Apr 6,home,John A. Logan,W,8-7,8,7,1,win,20240406_hpa9,4,2,3,,,,0,1,,1,,,,,3,0,,,,,5,2024,2023-24,div1,Southwestern Illinois,southwesternillinoiscollege,danedeweesd4q0,Dane DeWees
