date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 31,home,Western Texas,W,12-10,12,10,2.0,win,20200131_5t0y,2,1,1,1,,,3,2,,,,,,,2,1,,,,,4,2020,2019-20,div1,Vernon,vernoncollege,noahandersonp97i,Noah Anderson
Jan 31,home,Western Texas,L,5-4,5,4,1.0,win,20200131_eu5x,1,1,0,,,,0,1,1,,,,,,0,0,,,,,2,2020,2019-20,div1,Vernon,vernoncollege,noahandersonp97i,Noah Anderson
Feb 1,home,Western Texas,W,13-3,13,3,10.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Vernon,vernoncollege,noahandersonp97i,Noah Anderson
Feb 1,home,Western Texas,L,8-6,8,6,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Vernon,vernoncollege,noahandersonp97i,Noah Anderson
Feb 4,home,Dallas College - Richland,,,,,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Vernon,vernoncollege,noahandersonp97i,Noah Anderson
Feb 4,home,Dallas College - Richland,,,,,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Vernon,vernoncollege,noahandersonp97i,Noah Anderson
Feb 4,home,Dallas College - Richland,,,,,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Vernon,vernoncollege,noahandersonp97i,Noah Anderson
Feb 4,home,Dallas College - Richland,,,,,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Vernon,vernoncollege,noahandersonp97i,Noah Anderson
Feb 7,home,Redlands,L,6-5,6,5,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Vernon,vernoncollege,noahandersonp97i,Noah Anderson
Feb 8,home,Redlands,L,15-6,15,6,9.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Vernon,vernoncollege,noahandersonp97i,Noah Anderson
Feb 8,home,Redlands,W,13-5,13,5,8.0,win,20200208_xqgk,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2020,2019-20,div1,Vernon,vernoncollege,noahandersonp97i,Noah Anderson
Feb 14,home,TCS Postgrad,W,4-0,4,0,4.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Vernon,vernoncollege,noahandersonp97i,Noah Anderson
Feb 14,home,TCS Postgrad,W,3-1,3,1,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Vernon,vernoncollege,noahandersonp97i,Noah Anderson
Feb 15,home,Arlington Baptist,W,14-2,14,2,12.0,win,20200215_38tm,3,1,2,,,1,3,,,,,,,,5,1,,,,,3,2020,2019-20,div1,Vernon,vernoncollege,noahandersonp97i,Noah Anderson
Feb 15,home,Arlington Baptist,W,6-1,6,1,5.0,win,20200215_09nj,3,1,1,,,,0,,,,,,,,1,0,,,,,3,2020,2019-20,div1,Vernon,vernoncollege,noahandersonp97i,Noah Anderson
Feb 18,home,Wayland Baptist University JV,W,4-2,4,2,2.0,win,20200218_ojgm,3,0,0,,,,0,,,,,,,,0,0,,,,,3,2020,2019-20,div1,Vernon,vernoncollege,noahandersonp97i,Noah Anderson
Feb 18,home,Wayland Baptist University JV,W,4-3,4,3,1.0,win,20200218_w92p,3,1,0,,,,0,1,,,,,,,0,0,,,,,4,2020,2019-20,div1,Vernon,vernoncollege,noahandersonp97i,Noah Anderson
Feb 21,home,Luna,W,7-1,7,1,6.0,win,20200221_it4f,3,1,1,,,1,2,,,,,,,,4,1,,,,,3,2020,2019-20,div1,Vernon,vernoncollege,noahandersonp97i,Noah Anderson
