date,location,opponent,result,score,team_score,opp_score,game_score_diff_x,game_win_loss_x,game_id_x,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,game_score_diff_y,game_win_loss_y,game_id_y,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Mar 11,home,Lamar,L,16-14,16,14,2.0,win,20150311_6jy3,5,2,1,,,,0,,1,,,2.0,win,20150311_6jy3,1,,,1,0,,,,,6,2015,2014-15,div1,Frank Phillips,frankphillipscollege,kylefranzc8gi,Kyle Franz
Mar 13,home,Western Texas,L,15-13,15,13,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2015,2014-15,div1,Frank Phillips,frankphillipscollege,kylefranzc8gi,Kyle Franz
Mar 13,home,Western Texas,W,16-15,16,15,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,Frank Phillips,frankphillipscollege,kylefranzc8gi,Kyle Franz
Mar 14,home,Western Texas,L,15-3,15,3,12.0,win,,,,,,,,,,,,,12.0,win,,,,,,,,,,,,2015,2014-15,div1,Frank Phillips,frankphillipscollege,kylefranzc8gi,Kyle Franz
Mar 14,home,Western Texas,W,19-18,19,18,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,Frank Phillips,frankphillipscollege,kylefranzc8gi,Kyle Franz
Mar 24,home,Garden City,L,7-4,7,4,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2015,2014-15,div1,Frank Phillips,frankphillipscollege,kylefranzc8gi,Kyle Franz
Apr 1,home,Seward County,L,11-9,11,9,2.0,win,20150401_dovy,3,1,0,,,,0,,,,,2.0,win,20150401_dovy,,,,0,0,,,,,3,2015,2014-15,div1,Frank Phillips,frankphillipscollege,kylefranzc8gi,Kyle Franz
Apr 8,home,Seward County,L,17-5,17,5,12.0,win,20150408_zhhj,2,1,1,,,,0,,1,,,12.0,win,20150408_zhhj,,,,1,0,,,,,2,2015,2014-15,div1,Frank Phillips,frankphillipscollege,kylefranzc8gi,Kyle Franz
Apr 10,home,Odessa,L,5-1,5,1,4.0,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2015,2014-15,div1,Frank Phillips,frankphillipscollege,kylefranzc8gi,Kyle Franz
Apr 10,home,Odessa,L,11-5,11,5,6.0,win,20150410_duiu,3,0,1,,,,0,,1,,,6.0,win,20150410_duiu,,,,1,0,,,,,3,2015,2014-15,div1,Frank Phillips,frankphillipscollege,kylefranzc8gi,Kyle Franz
Apr 11,home,Odessa,W,10-2,10,2,8.0,win,,,,,,,,,,,,,8.0,win,,,,,,,,,,,,2015,2014-15,div1,Frank Phillips,frankphillipscollege,kylefranzc8gi,Kyle Franz
Apr 11,home,Odessa,W,7-4,7,4,3.0,win,20150411_fllb,4,1,1,,,,0,,,,,3.0,win,20150411_fllb,,,,1,0,,,,,4,2015,2014-15,div1,Frank Phillips,frankphillipscollege,kylefranzc8gi,Kyle Franz
Apr 18,home,Howard (TX),L,7-3,7,3,4.0,win,20150418_asth,3,1,2,,1,,1,,,,,4.0,win,20150418_asth,,,,4,1,,,,,3,2015,2014-15,div1,Frank Phillips,frankphillipscollege,kylefranzc8gi,Kyle Franz
Apr 18,home,Howard (TX),L,13-5,13,5,8.0,win,20150418_kil7,4,0,1,1,,,0,,,,,8.0,win,20150418_kil7,,,,2,1,,,,,4,2015,2014-15,div1,Frank Phillips,frankphillipscollege,kylefranzc8gi,Kyle Franz
Apr 19,home,Howard (TX),L,18-4,18,4,14.0,win,20150419_1udj,3,0,1,1,,,0,,2,,,14.0,win,20150419_1udj,,,,2,1,,,,,3,2015,2014-15,div1,Frank Phillips,frankphillipscollege,kylefranzc8gi,Kyle Franz
Apr 19,home,Howard (TX),L,14-10,14,10,4.0,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2015,2014-15,div1,Frank Phillips,frankphillipscollege,kylefranzc8gi,Kyle Franz
May 1,home,New Mexico Military,L,8-2,8,2,6.0,win,,,,,,,,,,,,,6.0,win,,,,,,,,,,,,2015,2014-15,div1,Frank Phillips,frankphillipscollege,kylefranzc8gi,Kyle Franz
May 1,home,New Mexico Military,L,10-9,10,9,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,Frank Phillips,frankphillipscollege,kylefranzc8gi,Kyle Franz
May 2,home,New Mexico Military,W,6-4,6,4,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2015,2014-15,div1,Frank Phillips,frankphillipscollege,kylefranzc8gi,Kyle Franz
May 2,home,New Mexico Military,W,8-0,8,0,8.0,win,,,,,,,,,,,,,8.0,win,,,,,,,,,,,,2015,2014-15,div1,Frank Phillips,frankphillipscollege,kylefranzc8gi,Kyle Franz
