date,location,opponent,result,score,team_score,opp_score,game_score_diff_x,game_win_loss_x,game_id_x,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,game_score_diff_y,game_win_loss_y,game_id_y,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 30,home,Central Florida,W,3-1,3,1,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,peterstrzeleckioh63,Peter Strzelecki
Jan 31,home,Seminole State (FL),W,5-4,5,4,1.0,win,20150131_kt1e,0,0,0,,,,0,,,,,1.0,win,20150131_kt1e,,,,0,0,,,,,0,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,peterstrzeleckioh63,Peter Strzelecki
Jan 31,home,Seminole State (FL),W,7-1,7,1,6.0,win,,,,,,,,,,,,,6.0,win,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,peterstrzeleckioh63,Peter Strzelecki
Feb 2,home,Northwood JV,W,10-0,10,0,10.0,win,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,peterstrzeleckioh63,Peter Strzelecki
Feb 3,home,St. Johns River State,L,2-0,2,0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,peterstrzeleckioh63,Peter Strzelecki
Feb 11,home,Eastern Florida State,W,2-1,2,1,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,peterstrzeleckioh63,Peter Strzelecki
Feb 17,home,Miami Dade,W,13-6,13,6,7.0,win,20150217_ghv7,0,0,0,,,,0,,,,,7.0,win,20150217_ghv7,,,,0,0,,,,,0,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,peterstrzeleckioh63,Peter Strzelecki
Feb 20,home,Polk State,W,4-0,4,0,4.0,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,peterstrzeleckioh63,Peter Strzelecki
Feb 21,home,Hillsborough,L,7-1,7,1,6.0,win,,,,,,,,,,,,,6.0,win,,,,,,,,,,,,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,peterstrzeleckioh63,Peter Strzelecki
Feb 22,home,Hillsborough,W,3-1,3,1,2.0,win,20150222_lhia,0,0,0,,,,0,,,,,2.0,win,20150222_lhia,,,,0,0,,,,,0,2015,2014-15,div1,Palm Beach State,palmbeachstatecollege,peterstrzeleckioh63,Peter Strzelecki
