date,location,opponent,result,score,team_score,opp_score,game_score_diff_x,game_win_loss_x,game_id_x,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,game_score_diff_y,game_win_loss_y,game_id_y,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 27  #,home,Lindsey Wilson College,L,4-2,4,2,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2013,2012-13,div1,Columbia State,columbiastatecommunitycollege,dustindelgadov0pj,Dustin Delgado
Jan 27  #,home,Lindsey Wilson College,W,11-3,11,3,8.0,win,,,,,,,,,,,,,8.0,win,,,,,,,,,,,,2013,2012-13,div1,Columbia State,columbiastatecommunitycollege,dustindelgadov0pj,Dustin Delgado
Feb 13,home,Wallace State,L,6-2,6,2,4.0,win,20130213_5zr3,3,1,1,,1,,0,,2,,,4.0,win,20130213_5zr3,,,,3,1,,,,,3,2013,2012-13,div1,Columbia State,columbiastatecommunitycollege,dustindelgadov0pj,Dustin Delgado
Feb 13,home,Wallace State,L,5-3,5,3,2.0,win,20130213_ciak,4,1,2,,,,0,,,,,2.0,win,20130213_ciak,,,,2,0,,1,1,1.00,4,2013,2012-13,div1,Columbia State,columbiastatecommunitycollege,dustindelgadov0pj,Dustin Delgado
Feb 19,home,Motlow State,W,9-4,9,4,5.0,win,20130219_2d9h,5,1,1,,1,,0,,,,,5.0,win,20130219_2d9h,,,,3,1,,2,2,1.00,5,2013,2012-13,div1,Columbia State,columbiastatecommunitycollege,dustindelgadov0pj,Dustin Delgado
Feb 24,home,Cumberland University JV,W,20-4,20,4,16.0,win,20130224_b939,1,1,0,,,,0,1,,1,,16.0,win,20130224_b939,,,,0,0,,,1,,2,2013,2012-13,div1,Columbia State,columbiastatecommunitycollege,dustindelgadov0pj,Dustin Delgado
Feb 24,home,Cumberland University JV,W,14-0,14,0,14.0,win,20130224_zrul,2,1,1,,,,2,,,1,,14.0,win,20130224_zrul,,1,,1,0,,1,1,1.00,3,2013,2012-13,div1,Columbia State,columbiastatecommunitycollege,dustindelgadov0pj,Dustin Delgado
Feb 28,home,Grand Rapids,W,8-5,8,5,3.0,win,20130228_ypy4,4,0,0,,,,1,1,,2,,3.0,win,20130228_ypy4,,,,0,0,,1,2,0.50,5,2013,2012-13,div1,Columbia State,columbiastatecommunitycollege,dustindelgadov0pj,Dustin Delgado
Mar 8,home,Roane State,W,9-3,9,3,6.0,win,20130308_e4rl,3,0,2,,,,1,1,,,,6.0,win,20130308_e4rl,,1,,2,0,,1,1,1.00,5,2013,2012-13,div1,Columbia State,columbiastatecommunitycollege,dustindelgadov0pj,Dustin Delgado
Mar 9,home,Roane State,W,12-1,12,1,11.0,win,20130309_bzxp,2,2,2,1,,,3,1,,,,11.0,win,20130309_bzxp,,1,,3,1,,,1,,4,2013,2012-13,div1,Columbia State,columbiastatecommunitycollege,dustindelgadov0pj,Dustin Delgado
Mar 9,home,Roane State,L,5-0,5,0,5.0,win,20130309_2y73,3,0,0,,,,0,,,,,5.0,win,20130309_2y73,,,,0,0,,1,2,0.50,3,2013,2012-13,div1,Columbia State,columbiastatecommunitycollege,dustindelgadov0pj,Dustin Delgado
Mar 20,home,Wallace State,W,5-4,5,4,1.0,win,20130320_6zgc,2,2,0,,,,0,1,,1,,1.0,win,20130320_6zgc,1,,,0,0,,1,1,1.00,4,2013,2012-13,div1,Columbia State,columbiastatecommunitycollege,dustindelgadov0pj,Dustin Delgado
Mar 20,home,Wallace State,L,6-5,6,5,1.0,win,20130320_rpr0,3,1,3,,,,0,,,1,,1.0,win,20130320_rpr0,,,1,3,0,,1,,,4,2013,2012-13,div1,Columbia State,columbiastatecommunitycollege,dustindelgadov0pj,Dustin Delgado
Mar 22,home,Motlow State,W,2-1,2,1,1.0,win,20130322_ziwb,3,0,2,,,,1,,1,,,1.0,win,20130322_ziwb,,,,2,0,,,,,3,2013,2012-13,div1,Columbia State,columbiastatecommunitycollege,dustindelgadov0pj,Dustin Delgado
Mar 23,home,Motlow State,L,4-3,4,3,1.0,win,20130323_nt1z,3,0,1,,,,0,,1,,,1.0,win,20130323_nt1z,,,,1,0,,,1,,3,2013,2012-13,div1,Columbia State,columbiastatecommunitycollege,dustindelgadov0pj,Dustin Delgado
Mar 23,home,Motlow State,L,7-5,7,5,2.0,win,20130323_hpg7,1,0,1,,,,0,3,,,,2.0,win,20130323_hpg7,1,,,1,0,,,,,5,2013,2012-13,div1,Columbia State,columbiastatecommunitycollege,dustindelgadov0pj,Dustin Delgado
Mar 26,home,Joliet,W,7-6,7,6,1.0,win,20130326_2run,2,0,1,,1,,0,2,,,,1.0,win,20130326_2run,,,,3,1,,1,,,4,2013,2012-13,div1,Columbia State,columbiastatecommunitycollege,dustindelgadov0pj,Dustin Delgado
Mar 26,home,Joliet,W,2-1,2,1,1.0,win,20130326_uioj,3,0,1,,,,0,,,1,,1.0,win,20130326_uioj,,,,1,0,1,2,,,3,2013,2012-13,div1,Columbia State,columbiastatecommunitycollege,dustindelgadov0pj,Dustin Delgado
Apr 3,home,Martin Methodist JV,W,9-1,9,1,8.0,win,20130403_c8r8,4,1,2,,,,2,,,,,8.0,win,20130403_c8r8,,,,2,0,,2,,,4,2013,2012-13,div1,Columbia State,columbiastatecommunitycollege,dustindelgadov0pj,Dustin Delgado
Apr 3,home,Martin Methodist JV,W,10-1,10,1,9.0,win,20130403_lwui,2,0,1,,,,1,,,1,,9.0,win,20130403_lwui,,,,1,0,,1,,,2,2013,2012-13,div1,Columbia State,columbiastatecommunitycollege,dustindelgadov0pj,Dustin Delgado
Apr 5,home,Jackson State,W,2-1,2,1,1.0,win,20130405_68yr,4,0,2,,,,0,,1,1,,1.0,win,20130405_68yr,,,,2,0,,1,,,4,2013,2012-13,div1,Columbia State,columbiastatecommunitycollege,dustindelgadov0pj,Dustin Delgado
Apr 6,home,Jackson State,W,6-2,6,2,4.0,win,20130406_j6id,3,0,1,,,,0,,1,,,4.0,win,20130406_j6id,,,,1,0,,1,,,3,2013,2012-13,div1,Columbia State,columbiastatecommunitycollege,dustindelgadov0pj,Dustin Delgado
Apr 6,home,Jackson State,L,6-5,6,5,1.0,win,20130406_yl1n,2,1,1,1,,,1,1,1,,,1.0,win,20130406_yl1n,1,,,2,1,,,,,4,2013,2012-13,div1,Columbia State,columbiastatecommunitycollege,dustindelgadov0pj,Dustin Delgado
Apr 9,home,Calhoun,L,8-5,8,5,3.0,win,20130409_tsm6,4,1,1,0,1,0,0,0,1,0,0,3.0,win,20130409_tsm6,0,0,0,3,1,0,0,2,0.00,4,2013,2012-13,div1,Columbia State,columbiastatecommunitycollege,dustindelgadov0pj,Dustin Delgado
Apr 9,home,Calhoun,L,6-5,6,5,1.0,win,20130409_0pyw,2,1,1,1,0,0,2,2,0,0,0,1.0,win,20130409_0pyw,0,0,0,2,1,0,1,0,,4,2013,2012-13,div1,Columbia State,columbiastatecommunitycollege,dustindelgadov0pj,Dustin Delgado
Apr 28,home,Cleveland State,W,9-6,9,6,3.0,win,20130428_y3o9,3,1,1,1,,,0,1,,,,3.0,win,20130428_y3o9,,,,2,1,,1,1,1.00,4,2013,2012-13,div1,Columbia State,columbiastatecommunitycollege,dustindelgadov0pj,Dustin Delgado
Apr 28,home,Cleveland State,W,13-3,13,3,10.0,win,20130428_msdi,3,2,1,,,,2,,,,,10.0,win,20130428_msdi,,,,1,0,,1,,,3,2013,2012-13,div1,Columbia State,columbiastatecommunitycollege,dustindelgadov0pj,Dustin Delgado
Apr 29,home,Cleveland State,W,12-7,12,7,5.0,win,20130429_tgef,3,3,2,,,,0,1,,,,5.0,win,20130429_tgef,1,,,2,0,,1,,,5,2013,2012-13,div1,Columbia State,columbiastatecommunitycollege,dustindelgadov0pj,Dustin Delgado
May 5,home,Volunteer State,W,7-1,7,1,6.0,win,20130505_yc2m,5,1,1,,,1,1,,1,,,6.0,win,20130505_yc2m,,,,4,1,,1,1,1.00,5,2013,2012-13,div1,Columbia State,columbiastatecommunitycollege,dustindelgadov0pj,Dustin Delgado
May 6,home,Volunteer State,W,8-2,8,2,6.0,win,20130506_rfkq,4,1,1,,,,0,1,,,,6.0,win,20130506_rfkq,,,,1,0,,2,1,2.00,5,2013,2012-13,div1,Columbia State,columbiastatecommunitycollege,dustindelgadov0pj,Dustin Delgado
