date,location,opponent,result,score,team_score,opp_score,game_score_diff_x,game_win_loss_x,game_id_x,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,game_score_diff_y,game_win_loss_y,game_id_y,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Mar 19,home,MCC-Longview,L,1-0,1,0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2013,2012-13,div1,North Central Missouri,northcentralmissouricollege,treybargerh4wy,Trey Barger
Mar 19,home,MCC-Longview,L,11-5,11,5,6.0,win,20130319_jstc,2,0,0,,,,0,,1,,,6.0,win,20130319_jstc,,,,0,0,,,,,2,2013,2012-13,div1,North Central Missouri,northcentralmissouricollege,treybargerh4wy,Trey Barger
Mar 21,home,Mineral Area,L,11-1,11,1,10.0,win,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2013,2012-13,div1,North Central Missouri,northcentralmissouricollege,treybargerh4wy,Trey Barger
Mar 21,home,Mineral Area,L,10-1,10,1,9.0,win,,,,,,,,,,,,,9.0,win,,,,,,,,,,,,2013,2012-13,div1,North Central Missouri,northcentralmissouricollege,treybargerh4wy,Trey Barger
Apr 4,home,Highland (KS),L,11-1,11,1,10.0,win,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2013,2012-13,div1,North Central Missouri,northcentralmissouricollege,treybargerh4wy,Trey Barger
Apr 12,home,MCC-Maple Woods,L,16-2,16,2,14.0,win,20130412_zjf5,1,0,0,,,,0,,1,,,14.0,win,20130412_zjf5,,,,0,0,,,,,1,2013,2012-13,div1,North Central Missouri,northcentralmissouricollege,treybargerh4wy,Trey Barger
Apr 12,home,MCC-Maple Woods,L,19-2,19,2,17.0,win,,,,,,,,,,,,,17.0,win,,,,,,,,,,,,2013,2012-13,div1,North Central Missouri,northcentralmissouricollege,treybargerh4wy,Trey Barger
Apr 14,home,Wentworth Military,L,1-0,1,0,1.0,win,20130414_69nz,1,1,0,,,,0,1,,,,1.0,win,20130414_69nz,,,,0,0,,,,,2,2013,2012-13,div1,North Central Missouri,northcentralmissouricollege,treybargerh4wy,Trey Barger
Apr 14,home,Wentworth Military,W,12-4,12,4,8.0,win,20130414_6qmi,1,0,0,,,,1,,,,,8.0,win,20130414_6qmi,,,,0,0,,,,,1,2013,2012-13,div1,North Central Missouri,northcentralmissouricollege,treybargerh4wy,Trey Barger
Apr 25,home,Crowder,L,10-1,10,1,9.0,win,,,,,,,,,,,,,9.0,win,,,,,,,,,,,,2013,2012-13,div1,North Central Missouri,northcentralmissouricollege,treybargerh4wy,Trey Barger
Apr 25,home,Crowder,L,7-0,7,0,7.0,win,,,,,,,,,,,,,7.0,win,,,,,,,,,,,,2013,2012-13,div1,North Central Missouri,northcentralmissouricollege,treybargerh4wy,Trey Barger
Apr 27,home,St. Louis,L,13-1,13,1,12.0,win,,,,,,,,,,,,,12.0,win,,,,,,,,,,,,2013,2012-13,div1,North Central Missouri,northcentralmissouricollege,treybargerh4wy,Trey Barger
Apr 28,home,St. Louis,L,1-0,1,0,1.0,win,20130428_ivdb,2,0,0,,,,1,,,,,1.0,win,,,,,,,,,,,,2013,2012-13,div1,North Central Missouri,northcentralmissouricollege,treybargerh4wy,Trey Barger
Apr 28,home,St. Louis,L,1-0,1,0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2013,2012-13,div1,North Central Missouri,northcentralmissouricollege,treybargerh4wy,Trey Barger
Apr 30,home,Indian Hills,L,22-8,22,8,14.0,win,,,,,,,,,,,,,14.0,win,,,,,,,,,,,,2013,2012-13,div1,North Central Missouri,northcentralmissouricollege,treybargerh4wy,Trey Barger
Apr 30,home,Indian Hills,L,11-0,11,0,11.0,win,20130430_233e,2,0,1,,,,0,,,,,11.0,win,20130430_233e,,,,1,0,,,,,2,2013,2012-13,div1,North Central Missouri,northcentralmissouricollege,treybargerh4wy,Trey Barger
