date,location,opponent,result,score,team_score,opp_score,game_score_diff_x,game_win_loss_x,game_id_x,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,game_score_diff_y,game_win_loss_y,game_id_y,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 19  #,home,Alumni Game,,,,,,,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2019,2018-19,div1,State College of Florida,statecollegeoffloridamanateesaraso,kobemcpike6vgj,Kobe McPike
Jan 25,home,Gulf Coast State,W,10-7,10,7,3,win,20190125_q59z,0,0,0,,,,0,1,,,,3.0,win,20190125_q59z,,,,0,0,,,,,1,2019,2018-19,div1,State College of Florida,statecollegeoffloridamanateesaraso,kobemcpike6vgj,Kobe McPike
Jan 26,home,Gulf Coast State,W,6-1,6,1,5,win,20190126_8bz8,3,0,1,1,,,1,,1,,,5.0,win,20190126_8bz8,,1,,2,1,,,,,4,2019,2018-19,div1,State College of Florida,statecollegeoffloridamanateesaraso,kobemcpike6vgj,Kobe McPike
Feb 1,home,Santa Fe,W,5-2,5,2,3,win,20190201_d4nz,3,1,0,,,,0,,2,,,3.0,win,20190201_d4nz,1,,,0,0,,,,,4,2019,2018-19,div1,State College of Florida,statecollegeoffloridamanateesaraso,kobemcpike6vgj,Kobe McPike
Feb 2,home,Miami Dade,L,3-1,3,1,2,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2019,2018-19,div1,State College of Florida,statecollegeoffloridamanateesaraso,kobemcpike6vgj,Kobe McPike
Feb 6,home,Central Florida,L,10-4,10,4,6,win,20190206_kvs5,4,0,0,,,,0,,3,,,6.0,win,20190206_kvs5,,,,0,0,,,,,4,2019,2018-19,div1,State College of Florida,statecollegeoffloridamanateesaraso,kobemcpike6vgj,Kobe McPike
Feb 7,home,Broward,W,10-1,10,1,9,win,20190207_wvqd,1,0,1,,,,0,,,,,9.0,win,20190207_wvqd,1,,,1,0,,,,,2,2019,2018-19,div1,State College of Florida,statecollegeoffloridamanateesaraso,kobemcpike6vgj,Kobe McPike
Feb 9,home,University of Tampa - JV,W,7-0,7,0,7,win,20190209_rf3b,4,0,0,,,,0,,2,,,7.0,win,20190209_rf3b,,,,0,0,,,,,4,2019,2018-19,div1,State College of Florida,statecollegeoffloridamanateesaraso,kobemcpike6vgj,Kobe McPike
Feb 12,home,Eastern Florida State,W,5-4,5,4,1,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2019,2018-19,div1,State College of Florida,statecollegeoffloridamanateesaraso,kobemcpike6vgj,Kobe McPike
Feb 15,home,Tallahassee,W,9-2,9,2,7,win,20190215_v03n,0,0,0,,,,0,,,,,7.0,win,20190215_v03n,,,,0,0,,,,,0,2019,2018-19,div1,State College of Florida,statecollegeoffloridamanateesaraso,kobemcpike6vgj,Kobe McPike
Feb 16,home,Tallahassee,W,9-3,9,3,6,win,20190216_a1jf,1,0,0,,,,0,,1,,,6.0,win,20190216_a1jf,,,,0,0,,,,,1,2019,2018-19,div1,State College of Florida,statecollegeoffloridamanateesaraso,kobemcpike6vgj,Kobe McPike
Mar 1,home,Pasco-Hernando State,W,6-0,6,0,6,win,20190301_nzjl,0,0,0,,,,0,1,,,1,6.0,win,20190301_nzjl,,,,0,0,,,,,1,2019,2018-19,div1,State College of Florida,statecollegeoffloridamanateesaraso,kobemcpike6vgj,Kobe McPike
Mar 4,home,Florida SouthWestern State,L,9-1,9,1,8,win,,,,,,,,,,,,,8.0,win,,,,,,,,,,,,2019,2018-19,div1,State College of Florida,statecollegeoffloridamanateesaraso,kobemcpike6vgj,Kobe McPike
Mar 8,home,Florida SouthWestern State,L,9-3,9,3,6,win,,,,,,,,,,,,,6.0,win,,,,,,,,,,,,2019,2018-19,div1,State College of Florida,statecollegeoffloridamanateesaraso,kobemcpike6vgj,Kobe McPike
Mar 9,home,Polk State,W,4-2,4,2,2,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2019,2018-19,div1,State College of Florida,statecollegeoffloridamanateesaraso,kobemcpike6vgj,Kobe McPike
Mar 13,home,Polk State,W,10-0,10,0,10,win,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2019,2018-19,div1,State College of Florida,statecollegeoffloridamanateesaraso,kobemcpike6vgj,Kobe McPike
Mar 16,home,South Florida State,W,6-2,6,2,4,win,20190316_7j82,1,1,1,,,,0,,,,,4.0,win,20190316_7j82,,,,1,0,,,,,1,2019,2018-19,div1,State College of Florida,statecollegeoffloridamanateesaraso,kobemcpike6vgj,Kobe McPike
Mar 20,home,St. Petersburg,L,10-3,10,3,7,win,,,,,,,,,,,,,7.0,win,,,,,,,,,,,,2019,2018-19,div1,State College of Florida,statecollegeoffloridamanateesaraso,kobemcpike6vgj,Kobe McPike
Mar 23,home,St. Petersburg,W,4-3,4,3,1,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2019,2018-19,div1,State College of Florida,statecollegeoffloridamanateesaraso,kobemcpike6vgj,Kobe McPike
Mar 27,home,Hillsborough,W,5-2,5,2,3,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2019,2018-19,div1,State College of Florida,statecollegeoffloridamanateesaraso,kobemcpike6vgj,Kobe McPike
Apr 8,home,Florida SouthWestern State,W,2-1,2,1,1,win,20190408_lxwb,3,0,0,,,,0,,2,,,1.0,win,20190408_lxwb,,,,0,0,,,,,3,2019,2018-19,div1,State College of Florida,statecollegeoffloridamanateesaraso,kobemcpike6vgj,Kobe McPike
Apr 13,home,Polk State,L,11-10,11,10,1,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2019,2018-19,div1,State College of Florida,statecollegeoffloridamanateesaraso,kobemcpike6vgj,Kobe McPike
Apr 17,home,South Florida State,W,8-1,8,1,7,win,,,,,,,,,,,,,7.0,win,,,,,,,,,,,,2019,2018-19,div1,State College of Florida,statecollegeoffloridamanateesaraso,kobemcpike6vgj,Kobe McPike
Apr 20,home,South Florida State,W,7-3,7,3,4,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2019,2018-19,div1,State College of Florida,statecollegeoffloridamanateesaraso,kobemcpike6vgj,Kobe McPike
Apr 24,home,St. Petersburg,W,9-7,9,7,2,win,20190424_sh11,0,0,0,,,,0,,,,,2.0,win,20190424_sh11,,,,0,0,,,,,0,2019,2018-19,div1,State College of Florida,statecollegeoffloridamanateesaraso,kobemcpike6vgj,Kobe McPike
Apr 27,home,Hillsborough,W,2-1,2,1,1,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2019,2018-19,div1,State College of Florida,statecollegeoffloridamanateesaraso,kobemcpike6vgj,Kobe McPike
May 1,home,Hillsborough,L,7-0,7,0,7,win,,,,,,,,,,,,,7.0,win,,,,,,,,,,,,2019,2018-19,div1,State College of Florida,statecollegeoffloridamanateesaraso,kobemcpike6vgj,Kobe McPike
