date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 3,home,Andrew,W,7-2,7,2,5,win,20240203_v6wf,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,,0,,,3,2024,2023-24,div1,Dyersburg State,dyersburgstatecommunitycollege,amirstreeternh27,Amir Streeter
Feb 4,home,McLennan,W,6-4,6,4,2,win,20240204_vgv4,3,2,2,0,0,1,2,0,1,0,0,1,0,0,5,1,,0,,,4,2024,2023-24,div1,Dyersburg State,dyersburgstatecommunitycollege,amirstreeternh27,Amir Streeter
Feb 13,home,Northeast Mississippi,W,5-4,5,4,1,win,20240213_6xg4,3,1,0,,,,0,,1,,,,,,0,0,,,1,,3,2024,2023-24,div1,Dyersburg State,dyersburgstatecommunitycollege,amirstreeternh27,Amir Streeter
Feb 17,home,Coahoma,W,2-1,2,1,1,win,20240217_wmhg,4,0,1,1,0,0,1,0,2,0,0,0,0,0,2,1,,0,,,4,2024,2023-24,div1,Dyersburg State,dyersburgstatecommunitycollege,amirstreeternh27,Amir Streeter
Feb 17,home,Coahoma,W,4-1,4,1,3,win,20240217_ysez,3,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,,0,,,4,2024,2023-24,div1,Dyersburg State,dyersburgstatecommunitycollege,amirstreeternh27,Amir Streeter
Feb 24,home,Glen Oaks,W,11-2,11,2,9,win,20240224_ck0n,3,2,1,0,0,0,1,1,0,1,0,0,0,0,1,0,,0,,,4,2024,2023-24,div1,Dyersburg State,dyersburgstatecommunitycollege,amirstreeternh27,Amir Streeter
Feb 24,home,Glen Oaks,W,8-2,8,2,6,win,20240224_5lwt,4,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,,0,,,4,2024,2023-24,div1,Dyersburg State,dyersburgstatecommunitycollege,amirstreeternh27,Amir Streeter
Feb 25,home,Glen Oaks,W,14-4,14,4,10,win,20240225_vqul,1,3,1,0,0,0,3,2,0,0,0,0,1,0,1,0,,0,,,4,2024,2023-24,div1,Dyersburg State,dyersburgstatecommunitycollege,amirstreeternh27,Amir Streeter
Feb 25,home,Glen Oaks,W,12-2,12,2,10,win,20240225_gacb,2,0,1,1,0,0,2,1,0,0,1,1,0,0,2,1,,0,,,4,2024,2023-24,div1,Dyersburg State,dyersburgstatecommunitycollege,amirstreeternh27,Amir Streeter
Mar 3,home,Chattanooga State,W,6-4,6,4,2,win,20240303_8ah5,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,0,,,3,2024,2023-24,div1,Dyersburg State,dyersburgstatecommunitycollege,amirstreeternh27,Amir Streeter
Mar 11,home,Cleveland State,W,8-6,8,6,2,win,20240311_tppl,2,1,1,,,,1,1,1,1,,,1,,1,0,,,1,,4,2024,2023-24,div1,Dyersburg State,dyersburgstatecommunitycollege,amirstreeternh27,Amir Streeter
Mar 11,home,Cleveland State,W,5-4,5,4,1,win,20240311_fxcz,4,1,2,,,,1,,1,,,,,,2,0,1,1,,,4,2024,2023-24,div1,Dyersburg State,dyersburgstatecommunitycollege,amirstreeternh27,Amir Streeter
Mar 12,home,Rend Lake,W,9-6,9,6,3,win,20240312_ai9i,3,2,1,0,0,0,1,1,0,0,0,0,0,0,1,0,,0,,,4,2024,2023-24,div1,Dyersburg State,dyersburgstatecommunitycollege,amirstreeternh27,Amir Streeter
Mar 22,home,Southwest Tennessee,W,7-5,7,5,2,win,20240322_a9ur,3,0,0,,,,0,,1,,,,,,0,0,,,,,3,2024,2023-24,div1,Dyersburg State,dyersburgstatecommunitycollege,amirstreeternh27,Amir Streeter
Mar 23,home,Southwest Tennessee,W,3-2,3,2,1,win,20240323_1j3r,3,1,1,,,,0,,2,1,,,,,1,0,,,,,3,2024,2023-24,div1,Dyersburg State,dyersburgstatecommunitycollege,amirstreeternh27,Amir Streeter
