date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 26,home,Pasco-Hernando State,W,9-8,9,8,1,win,20240126_ewsj,2,2,0,,,,0,2,,,,1,,,0,0,,,,,5,2024,2023-24,div1,Hillsborough,hillsboroughcommunitycollege,breckenfair6cc8,Brecken Fair
Jan 30,home,Polk State,W,6-5,6,5,1,win,20240130_8fha,4,1,3,,,,1,,1,,,,,,3,0,,,,,4,2024,2023-24,div1,Hillsborough,hillsboroughcommunitycollege,breckenfair6cc8,Brecken Fair
Feb 2,home,Florida State Jacksonville,W,9-1,9,1,8,win,20240202_pk0t,2,1,1,,,,1,,,,1,1,,,1,0,,,,,3,2024,2023-24,div1,Hillsborough,hillsboroughcommunitycollege,breckenfair6cc8,Brecken Fair
Feb 2,home,Florida State Jacksonville,W,8-7,8,7,1,win,20240202_ovsg,2,1,0,,,,1,,,1,,,1,,0,0,,,,,3,2024,2023-24,div1,Hillsborough,hillsboroughcommunitycollege,breckenfair6cc8,Brecken Fair
Feb 6,home,University of Tampa JV,W,12-11,12,11,1,win,20240206_i3eu,4,0,1,,,,0,,,,,,,1,1,0,,,,,5,2024,2023-24,div1,Hillsborough,hillsboroughcommunitycollege,breckenfair6cc8,Brecken Fair
Feb 8,home,Webber International University,W,13-1,13,1,12,win,20240208_injj,3,1,2,,,,1,1,,,,,1,1,2,0,,,,,6,2024,2023-24,div1,Hillsborough,hillsboroughcommunitycollege,breckenfair6cc8,Brecken Fair
Feb 10,home,St. Johns River State,W,6-1,6,1,5,win,20240210_21p5,4,0,0,,,,0,,1,,,,,,0,0,,,,,4,2024,2023-24,div1,Hillsborough,hillsboroughcommunitycollege,breckenfair6cc8,Brecken Fair
Feb 15,home,Eastern Florida State,W,12-3,12,3,9,win,20240215_rnlv,3,1,2,1,,,4,1,,,,,,,3,1,,,,,4,2024,2023-24,div1,Hillsborough,hillsboroughcommunitycollege,breckenfair6cc8,Brecken Fair
Feb 16,home,Eastern Florida State,W,4-2,4,2,2,win,20240216_91nw,2,0,1,,,,0,1,1,,,,,,1,0,,,,,3,2024,2023-24,div1,Hillsborough,hillsboroughcommunitycollege,breckenfair6cc8,Brecken Fair
Feb 16,home,Eastern Florida State,W,6-1,6,1,5,win,20240216_2eko,4,1,2,,,,0,,1,1,,,,,2,0,,,,,4,2024,2023-24,div1,Hillsborough,hillsboroughcommunitycollege,breckenfair6cc8,Brecken Fair
Feb 20,home,Pasco-Hernando State,W,5-3,5,3,2,win,20240220_xt48,5,0,0,,,,0,,1,,,,,,0,0,,,,,5,2024,2023-24,div1,Hillsborough,hillsboroughcommunitycollege,breckenfair6cc8,Brecken Fair
Feb 22,home,St. Petersburg,W,8-6,8,6,2,win,20240222_7mvv,3,1,0,,,,0,,,,,1,,,0,0,,,,,4,2024,2023-24,div1,Hillsborough,hillsboroughcommunitycollege,breckenfair6cc8,Brecken Fair
Feb 24,home,St. Petersburg,W,11-5,11,5,6,win,20240224_wb5m,4,2,0,,,,0,2,,1,,,,,0,0,,,,,6,2024,2023-24,div1,Hillsborough,hillsboroughcommunitycollege,breckenfair6cc8,Brecken Fair
Mar 12,home,University of Tampa JV,W,11-7,11,7,4,win,20240312_jl6g,5,1,3,2,,,1,1,2,1,,,,,5,2,,,,,6,2024,2023-24,div1,Hillsborough,hillsboroughcommunitycollege,breckenfair6cc8,Brecken Fair
Mar 14,home,Daytona State,W,11-4,11,4,7,win,20240314_r9y0,2,1,2,,,,2,2,,,,1,,,2,0,,,,,5,2024,2023-24,div1,Hillsborough,hillsboroughcommunitycollege,breckenfair6cc8,Brecken Fair
Mar 16,home,Daytona State,W,6-4,6,4,2,win,20240316_9qc5,3,2,1,,,,0,2,1,,,,,,1,0,,,,,5,2024,2023-24,div1,Hillsborough,hillsboroughcommunitycollege,breckenfair6cc8,Brecken Fair
Mar 24,home,State College of Florida,W,2-1,2,1,1,win,20240324_j95r,3,0,1,,,,0,,1,,,,,,1,0,,,,,3,2024,2023-24,div1,Hillsborough,hillsboroughcommunitycollege,breckenfair6cc8,Brecken Fair
