date,location,opponent,result,score,team_score,opp_score,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Mar 9,home,Lindenwood University - Belleville,,,,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Kaskaskia,kaskaskiacollege,bradymayerjcti,Brady Mayer
Mar 9,home,Lindenwood University - Belleville,,,,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Kaskaskia,kaskaskiacollege,bradymayerjcti,Brady Mayer
Mar 9,home,Lindenwood University - Belleville,,,,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Kaskaskia,kaskaskiacollege,bradymayerjcti,Brady Mayer
Mar 9,home,Lindenwood University - Belleville,,,,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Kaskaskia,kaskaskiacollege,bradymayerjcti,Brady Mayer
Mar 14,away,John A. Logan,W,12-11,12,12,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Kaskaskia,kaskaskiacollege,bradymayerjcti,Brady Mayer
Mar 14,away,John A. Logan,L,6-3,6,6,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2015,2014-15,div1,Kaskaskia,kaskaskiacollege,bradymayerjcti,Brady Mayer
Mar 15,home,John A. Logan,W,5-2,5,5,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Kaskaskia,kaskaskiacollege,bradymayerjcti,Brady Mayer
Mar 17,home,St. Louis,W,4-1,4,4,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Kaskaskia,kaskaskiacollege,bradymayerjcti,Brady Mayer
Mar 17,home,St. Louis,W,13-7,13,13,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Kaskaskia,kaskaskiacollege,bradymayerjcti,Brady Mayer
Mar 20,home,Lake Land,W,9-8,9,9,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Kaskaskia,kaskaskiacollege,bradymayerjcti,Brady Mayer
Mar 21,away,Lake Land,L,1-0,1,1,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Kaskaskia,kaskaskiacollege,bradymayerjcti,Brady Mayer
Mar 21,away,Lake Land,L,6-4,6,6,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Kaskaskia,kaskaskiacollege,bradymayerjcti,Brady Mayer
Mar 25,away,Southwestern Illinois,L,9-7,9,9,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Kaskaskia,kaskaskiacollege,bradymayerjcti,Brady Mayer
Mar 27,away,Wabash Valley,W,2-0,2,2,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Kaskaskia,kaskaskiacollege,bradymayerjcti,Brady Mayer
Mar 28,home,Wabash Valley,L,9-0,9,9,1,0,0,,,,0,,,,,,,,0,0,,,,,1,2015,2014-15,div1,Kaskaskia,kaskaskiacollege,bradymayerjcti,Brady Mayer
Mar 28,home,Wabash Valley,L,8-4,8,8,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Kaskaskia,kaskaskiacollege,bradymayerjcti,Brady Mayer
Mar 30,away,St. Louis,W,13-0,13,13,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2015,2014-15,div1,Kaskaskia,kaskaskiacollege,bradymayerjcti,Brady Mayer
Mar 31,home,Greenville College,W,16-6,16,16,3,1,1,,,,0,,,,,,,,1,0,,,,,3,2015,2014-15,div1,Kaskaskia,kaskaskiacollege,bradymayerjcti,Brady Mayer
Apr 1,away,Rend Lake,W,3-2,3,3,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Kaskaskia,kaskaskiacollege,bradymayerjcti,Brady Mayer
Apr 3,home,Rend Lake,W,4-3,4,4,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Kaskaskia,kaskaskiacollege,bradymayerjcti,Brady Mayer
Apr 3,home,Rend Lake,L,3-2,3,3,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Kaskaskia,kaskaskiacollege,bradymayerjcti,Brady Mayer
Apr 6,away,Lindenwood University - Belleville,W,14-0,14,14,0,1,0,,,,0,1,,,,,,,0,0,,,,,1,2015,2014-15,div1,Kaskaskia,kaskaskiacollege,bradymayerjcti,Brady Mayer
Apr 10,away,Southeastern Illinois,W,11-0,11,11,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Kaskaskia,kaskaskiacollege,bradymayerjcti,Brady Mayer
Apr 11,home,Southeastern Illinois,W,11-0,11,11,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Kaskaskia,kaskaskiacollege,bradymayerjcti,Brady Mayer
Apr 11,home,Southeastern Illinois,W,6-3,6,6,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Kaskaskia,kaskaskiacollege,bradymayerjcti,Brady Mayer
Apr 14,home,Southwestern Illinois,L,6-2,6,6,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Kaskaskia,kaskaskiacollege,bradymayerjcti,Brady Mayer
Apr 14,home,Southwestern Illinois,W,4-2,4,4,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Kaskaskia,kaskaskiacollege,bradymayerjcti,Brady Mayer
Apr 16,home,Olney Central,W,8-2,8,8,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Kaskaskia,kaskaskiacollege,bradymayerjcti,Brady Mayer
Apr 17,away,Olney Central,L,6-2,6,6,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Kaskaskia,kaskaskiacollege,bradymayerjcti,Brady Mayer
Apr 17,away,Olney Central,W,6-3,6,6,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Kaskaskia,kaskaskiacollege,bradymayerjcti,Brady Mayer
Apr 20,home,Shawnee,W,9-5,9,9,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Kaskaskia,kaskaskiacollege,bradymayerjcti,Brady Mayer
Apr 23,away,Lincoln Trail,W,9-1,9,9,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Kaskaskia,kaskaskiacollege,bradymayerjcti,Brady Mayer
Apr 25,home,Lincoln Trail,L,8-3,8,8,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Kaskaskia,kaskaskiacollege,bradymayerjcti,Brady Mayer
Apr 25,home,Lincoln Trail,L,4-2,4,4,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Kaskaskia,kaskaskiacollege,bradymayerjcti,Brady Mayer
Apr 27,away,Shawnee,W,10-4,10,10,3,0,1,1,,,1,,,,1,,,,2,1,,,,,3,2015,2014-15,div1,Kaskaskia,kaskaskiacollege,bradymayerjcti,Brady Mayer
Apr 27,away,Shawnee,W,5-2,5,5,2,0,0,,,,0,,,,,,,1,0,0,,,,,3,2015,2014-15,div1,Kaskaskia,kaskaskiacollege,bradymayerjcti,Brady Mayer
Apr 28,home,Jefferson (MO),W,8-2,8,8,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Kaskaskia,kaskaskiacollege,bradymayerjcti,Brady Mayer
May 2,away,Wabash Valley,W,4-0,4,4,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Kaskaskia,kaskaskiacollege,bradymayerjcti,Brady Mayer
May 2,away,Wabash Valley,W,9-8,9,9,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Kaskaskia,kaskaskiacollege,bradymayerjcti,Brady Mayer
May 8,home,vs. Southwestern Illinois,W,2-1,2,2,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Kaskaskia,kaskaskiacollege,bradymayerjcti,Brady Mayer
May 9,home,vs. John A. Logan,W,7-3,7,7,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Kaskaskia,kaskaskiacollege,bradymayerjcti,Brady Mayer
May 15,home,South Suburban,W,5-0,5,5,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Kaskaskia,kaskaskiacollege,bradymayerjcti,Brady Mayer
May 17,home,vs. Iowa Western,L,7-6,7,7,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Kaskaskia,kaskaskiacollege,bradymayerjcti,Brady Mayer
May 17,home,South Suburban,W,7-5,7,7,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Kaskaskia,kaskaskiacollege,bradymayerjcti,Brady Mayer
May 18,home,Iowa Western,L,7-3,7,7,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Kaskaskia,kaskaskiacollege,bradymayerjcti,Brady Mayer
