date,location,opponent,result,score,team_score,opp_score,game_score_diff_x,game_win_loss_x,game_id_x,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,game_score_diff_y,game_win_loss_y,game_id_y,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Mar 19,home,Joliet,W,10-9,10,9,1.0,win,20150319_c8ir,5,0,1,,,,0,,3,1,,1.0,win,20150319_c8ir,,,,1,0,,,,,5,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,jermeymccarty0lxh,Jermey McCarty
Mar 21,home,Olive-Harvey,W,19-2,19,2,17.0,win,20150321_p49g,4,4,3,,1,1,3,,,3,,17.0,win,20150321_p49g,1,,,8,2,,,,,5,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,jermeymccarty0lxh,Jermey McCarty
Mar 21,home,Olive-Harvey,W,20-0,20,0,20.0,win,20150321_75sz,3,2,2,,,,4,,,1,,20.0,win,20150321_75sz,,,,2,0,,,,,3,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,jermeymccarty0lxh,Jermey McCarty
Mar 24,home,Triton,,,,,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,jermeymccarty0lxh,Jermey McCarty
Mar 26,home,Madison,W,5-3,5,3,2.0,win,20150326_1jhq,2,1,0,,,,0,1,2,,,2.0,win,20150326_1jhq,,,,0,0,,,,,3,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,jermeymccarty0lxh,Jermey McCarty
Mar 26,home,Madison,L,5-0,5,0,5.0,win,20150326_0ue7,3,0,0,,,,0,,1,,,5.0,win,20150326_0ue7,,,,0,0,,,1,,3,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,jermeymccarty0lxh,Jermey McCarty
Mar 30,home,Moraine Valley,,,,,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,jermeymccarty0lxh,Jermey McCarty
Mar 30,home,Moraine Valley,,,,,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,jermeymccarty0lxh,Jermey McCarty
Mar 30,home,Moraine Valley,,,,,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,jermeymccarty0lxh,Jermey McCarty
Mar 30,home,Moraine Valley,,,,,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,jermeymccarty0lxh,Jermey McCarty
Apr 7,home,Black Hawk-Moline,W,4-3,4,3,1.0,win,20150407_8fkz,4,0,1,,1,,0,,1,,,1.0,win,20150407_8fkz,,,,3,1,,,,,4,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,jermeymccarty0lxh,Jermey McCarty
Apr 7,home,Black Hawk-Moline,L,9-3,9,3,6.0,win,20150407_872l,3,0,0,,,,0,,1,,,6.0,win,20150407_872l,,,,0,0,1,,,,3,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,jermeymccarty0lxh,Jermey McCarty
Apr 9,home,South Suburban,,,,,6.0,win,,,,,,,,,,,,,6.0,win,,,,,,,,,,,,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,jermeymccarty0lxh,Jermey McCarty
Apr 11,home,Highland (IL),W,15-5,15,5,10.0,win,20150411_m125,2,3,1,,,,1,1,,1,,10.0,win,20150411_m125,1,,,1,0,,,,,4,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,jermeymccarty0lxh,Jermey McCarty
Apr 11,home,Highland (IL),W,5-1,5,1,4.0,win,20150411_j7zs,3,1,2,,1,,0,,,1,,4.0,win,20150411_j7zs,,,,4,1,,,,,3,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,jermeymccarty0lxh,Jermey McCarty
Apr 18,home,Sauk Valley,W,11-1,11,1,10.0,win,20150418_v7wj,4,0,0,,,,0,,,,,10.0,win,20150418_v7wj,,,,0,0,,,,,4,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,jermeymccarty0lxh,Jermey McCarty
Apr 18,home,Sauk Valley,W,3-1,3,1,2.0,win,20150418_8j9i,3,0,1,,,,1,,1,,,2.0,win,20150418_8j9i,,,,1,0,,,,,3,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,jermeymccarty0lxh,Jermey McCarty
Apr 24,home,Elgin,L,3-1,3,1,2.0,win,20150424_vlor,3,1,2,,,1,1,,,,,2.0,win,20150424_vlor,1,,,5,1,,,,,4,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,jermeymccarty0lxh,Jermey McCarty
Apr 27,home,Prairie State,W,10-0,10,0,10.0,win,20150427_i0yh,3,1,1,,,,2,,,,,10.0,win,20150427_i0yh,,,,1,0,,,,,3,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,jermeymccarty0lxh,Jermey McCarty
Apr 27,home,Prairie State,W,11-3,11,3,8.0,win,20150427_7o26,5,2,3,2,,,5,,,2,,8.0,win,20150427_7o26,,,,5,2,,,,,5,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,jermeymccarty0lxh,Jermey McCarty
